number,behaviour_event,value,type_event,fps,time,depth,x,y,z,behaviour,type,location,place,raw
1,1.moving,1,1.Travelling,6574,13/08/2014 0:17:59.6,0.81,0.605,-0.57,1.242,moving,Travelling,land,land,moving
1,1.moving,1,1.Travelling,6575,13/08/2014 0:17:59.6,0.78,0.281,-0.522,1.627,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6576,13/08/2014 0:17:59.7,0.78,1.036,0,1.153,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6577,13/08/2014 0:17:59.7,0.78,0.719,-0.113,0.609,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6578,13/08/2014 0:17:59.8,0.78,0.308,-0.109,0.374,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6579,13/08/2014 0:17:59.8,0.81,0.278,-0.18,0.605,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6580,13/08/2014 0:17:59.9,0.78,0.349,-0.158,0.398,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6581,13/08/2014 0:17:59.9,0.78,0.545,-0.19,0.097,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6582,13/08/2014 0:18:00.0,0.78,0.798,-0.106,-0.383,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6583,13/08/2014 0:18:00.0,0.81,0.497,0.403,0.829,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6584,13/08/2014 0:18:00.1,0.81,0.301,0.491,1.435,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6585,13/08/2014 0:18:00.1,0.81,0.883,0.194,1.566,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6586,13/08/2014 0:18:00.2,0.78,0.417,-0.324,0.62,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6587,13/08/2014 0:18:00.2,0.78,-0.029,-0.147,0.183,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6588,13/08/2014 0:18:00.3,0.78,0.503,-0.218,0.179,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6589,13/08/2014 0:18:00.3,0.78,0.533,-0.148,0.321,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6590,13/08/2014 0:18:00.4,0.78,0.452,-0.208,0.2,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6591,13/08/2014 0:18:00.4,0.81,1.246,0.181,1.12,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6592,13/08/2014 0:18:00.5,0.81,1.643,0.04,1.491,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6593,13/08/2014 0:18:00.5,0.78,0.8,-0.121,1.127,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6594,13/08/2014 0:18:00.6,0.78,0.488,-0.396,1.518,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6595,13/08/2014 0:18:00.6,0.78,-0.163,-0.041,0.945,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6596,13/08/2014 0:18:00.7,0.78,-0.083,-0.058,0.39,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6597,13/08/2014 0:18:00.7,0.78,0.554,-0.11,0.114,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6598,13/08/2014 0:18:00.8,0.81,0.829,-0.13,0.289,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6599,13/08/2014 0:18:00.8,0.78,0.734,0.024,0.093,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6600,13/08/2014 0:18:00.9,0.78,0.71,0.026,0.698,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6601,13/08/2014 0:18:00.9,0.78,0.726,-0.684,0.75,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6602,13/08/2014 0:18:01.0,0.78,0.841,-0.74,1.081,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6603,13/08/2014 0:18:01.0,0.78,0.541,-0.911,1.179,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6604,13/08/2014 0:18:01.1,0.78,-0.079,-0.598,0.778,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6605,13/08/2014 0:18:01.1,0.78,-0.27,-0.122,0.816,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6606,13/08/2014 0:18:01.2,0.78,0.023,0.578,0.751,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6607,13/08/2014 0:18:01.3,0.78,0.132,0.893,0.719,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6608,13/08/2014 0:18:01.3,0.78,0.463,0.699,0.666,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6609,13/08/2014 0:18:01.3,0.78,0.007,0.148,0.505,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6610,13/08/2014 0:18:01.4,0.78,0.108,-0.636,0.09,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6611,13/08/2014 0:18:01.4,0.78,0.39,-1.259,0.452,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6612,13/08/2014 0:18:01.5,0.78,0.737,-1.27,0.35,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6613,13/08/2014 0:18:01.5,0.78,0.536,-0.71,0.441,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6614,13/08/2014 0:18:01.6,0.78,0.166,0.05,0.725,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6615,13/08/2014 0:18:01.6,0.78,0.136,0.613,0.616,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,6616,13/08/2014 0:18:01.7,0.78,0.32,0.853,0.682,moving,Travelling,land,land,
1,1.sitting,2,2.Resting,6617,13/08/2014 0:18:01.7,0.78,0.23,0.703,0.798,sitting,Resting,land,land,sitting
1,1.sitting,2,2.Resting,6618,13/08/2014 0:18:01.8,0.78,0.276,0.481,0.779,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6619,13/08/2014 0:18:01.8,0.78,0.43,0.36,0.669,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6620,13/08/2014 0:18:01.9,0.81,0.649,0.572,0.628,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6621,13/08/2014 0:18:02.0,0.78,0.696,0.668,0.61,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6622,13/08/2014 0:18:02.0,0.78,0.661,0.479,0.789,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6623,13/08/2014 0:18:02.0,0.78,0.652,0.272,0.778,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6624,13/08/2014 0:18:02.1,0.78,0.751,0.209,0.671,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6625,13/08/2014 0:18:02.1,0.81,0.834,0.184,0.62,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6626,13/08/2014 0:18:02.2,0.81,0.832,0.134,0.649,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6627,13/08/2014 0:18:02.2,0.78,0.835,0.04,0.618,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6628,13/08/2014 0:18:02.3,0.78,0.802,-0.02,0.615,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6629,13/08/2014 0:18:02.3,0.78,0.786,-0.164,0.612,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6630,13/08/2014 0:18:02.4,0.78,0.749,-0.31,0.589,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6631,13/08/2014 0:18:02.4,0.78,0.674,-0.383,0.564,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6632,13/08/2014 0:18:02.5,0.78,0.735,-0.415,0.523,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6633,13/08/2014 0:18:02.5,0.81,0.695,-0.268,0.65,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6634,13/08/2014 0:18:02.6,0.78,0.731,0.006,0.726,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6635,13/08/2014 0:18:02.6,0.78,0.763,0.095,0.679,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6636,13/08/2014 0:18:02.7,0.78,0.729,0.119,0.646,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6637,13/08/2014 0:18:02.7,0.78,0.707,0.125,0.668,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6638,13/08/2014 0:18:02.8,0.78,0.697,0.149,0.662,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6639,13/08/2014 0:18:02.8,0.78,0.721,0.183,0.663,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6640,13/08/2014 0:18:02.9,0.78,0.73,0.215,0.655,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6641,13/08/2014 0:18:02.9,0.81,0.749,0.224,0.675,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6642,13/08/2014 0:18:03.0,0.78,0.745,0.227,0.63,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6643,13/08/2014 0:18:03.0,0.78,0.704,0.206,0.645,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6644,13/08/2014 0:18:03.1,0.78,0.699,0.201,0.652,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6645,13/08/2014 0:18:03.1,0.78,0.706,0.213,0.636,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6646,13/08/2014 0:18:03.2,0.78,0.711,0.27,0.617,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6647,13/08/2014 0:18:03.2,0.78,0.736,0.294,0.613,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6648,13/08/2014 0:18:03.3,0.81,0.75,0.297,0.61,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6649,13/08/2014 0:18:03.3,0.78,0.728,0.312,0.597,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6650,13/08/2014 0:18:03.4,0.78,0.722,0.36,0.609,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6651,13/08/2014 0:18:03.5,0.78,0.725,0.383,0.617,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6652,13/08/2014 0:18:03.5,0.78,0.71,0.392,0.624,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6653,13/08/2014 0:18:03.5,0.78,0.705,0.393,0.62,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6654,13/08/2014 0:18:03.6,0.78,0.693,0.403,0.614,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6655,13/08/2014 0:18:03.6,0.78,0.691,0.315,0.633,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6656,13/08/2014 0:18:03.7,0.78,0.711,0.273,0.602,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6657,13/08/2014 0:18:03.7,0.78,0.715,0.301,0.605,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6658,13/08/2014 0:18:03.8,0.81,0.709,0.334,0.631,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6659,13/08/2014 0:18:03.8,0.78,0.694,0.333,0.641,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6660,13/08/2014 0:18:03.9,0.78,0.704,0.314,0.635,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6661,13/08/2014 0:18:03.9,0.81,0.705,0.288,0.632,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6662,13/08/2014 0:18:04.0,0.81,0.698,0.27,0.631,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6663,13/08/2014 0:18:04.0,0.78,0.703,0.264,0.647,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6664,13/08/2014 0:18:04.1,0.78,0.709,0.26,0.653,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6665,13/08/2014 0:18:04.2,0.78,0.716,0.262,0.654,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6666,13/08/2014 0:18:04.2,0.81,0.716,0.259,0.65,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6667,13/08/2014 0:18:04.2,0.78,0.715,0.25,0.648,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6668,13/08/2014 0:18:04.3,0.78,0.713,0.238,0.645,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6669,13/08/2014 0:18:04.3,0.78,0.707,0.222,0.655,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6670,13/08/2014 0:18:04.4,0.78,0.707,0.218,0.658,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6671,13/08/2014 0:18:04.4,0.78,0.703,0.205,0.665,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6672,13/08/2014 0:18:04.5,0.78,0.702,0.199,0.673,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6673,13/08/2014 0:18:04.5,0.78,0.706,0.209,0.667,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6674,13/08/2014 0:18:04.6,0.78,0.703,0.205,0.665,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6675,13/08/2014 0:18:04.6,0.78,0.702,0.204,0.664,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6676,13/08/2014 0:18:04.7,0.78,0.698,0.207,0.666,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6677,13/08/2014 0:18:04.7,0.78,0.698,0.209,0.666,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6678,13/08/2014 0:18:04.8,0.78,0.702,0.211,0.666,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6679,13/08/2014 0:18:04.8,0.81,0.702,0.205,0.665,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6680,13/08/2014 0:18:04.9,0.78,0.706,0.205,0.664,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6681,13/08/2014 0:18:04.9,0.81,0.709,0.201,0.664,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6682,13/08/2014 0:18:05.0,0.78,0.709,0.201,0.665,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6683,13/08/2014 0:18:05.0,0.78,0.714,0.195,0.668,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6684,13/08/2014 0:18:05.1,0.78,0.715,0.187,0.669,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6685,13/08/2014 0:18:05.1,0.78,0.71,0.188,0.665,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6686,13/08/2014 0:18:05.2,0.78,0.71,0.185,0.666,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6687,13/08/2014 0:18:05.2,0.78,0.706,0.183,0.662,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6688,13/08/2014 0:18:05.3,0.78,0.707,0.167,0.664,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6689,13/08/2014 0:18:05.3,0.78,0.711,0.147,0.673,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6690,13/08/2014 0:18:05.4,0.78,0.716,0.139,0.67,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6691,13/08/2014 0:18:05.4,0.78,0.719,0.152,0.662,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6692,13/08/2014 0:18:05.5,0.78,0.719,0.14,0.658,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6693,13/08/2014 0:18:05.5,0.78,0.716,0.103,0.658,sitting,Resting,land,land,
1,1.sitting,2,2.Resting,6694,13/08/2014 0:18:05.6,0.78,0.72,0.087,0.665,sitting,Resting,land,land,
1,1.other,3,3.Other,6695,13/08/2014 0:18:05.6,0.78,0.731,0.085,0.675,other,Other,land,land,other
1,1.other,3,3.Other,6696,13/08/2014 0:18:05.7,0.78,0.73,0.094,0.675,other,Other,land,land,
1,1.other,3,3.Other,6697,13/08/2014 0:18:05.7,0.78,0.729,0.104,0.677,other,Other,land,land,
1,1.other,3,3.Other,6698,13/08/2014 0:18:05.8,0.78,0.718,0.113,0.676,other,Other,land,land,
1,1.other,3,3.Other,6699,13/08/2014 0:18:05.8,0.78,0.71,0.12,0.673,other,Other,land,land,
1,1.other,3,3.Other,6700,13/08/2014 0:18:05.9,0.78,0.714,0.112,0.671,other,Other,land,land,
1,1.other,3,3.Other,6701,13/08/2014 0:18:05.9,0.78,0.715,0.11,0.674,other,Other,land,land,
1,1.other,3,3.Other,6702,13/08/2014 0:18:06.0,0.78,0.717,0.117,0.677,other,Other,land,land,
1,1.other,3,3.Other,6703,13/08/2014 0:18:06.0,0.78,0.71,0.123,0.677,other,Other,land,land,
1,1.other,3,3.Other,6704,13/08/2014 0:18:06.1,0.78,0.706,0.125,0.681,other,Other,land,land,
