"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.still",1,"1.Resting","00:00:00.04","2016-08-09 07:22:45",1.15,0.804,-0.108,0.532,"still","Resting","water","underwater","still",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","00:00:00.00","2016-08-09 07:22:45",1.15,0.788,-0.108,0.532,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","10998","2016-08-09 07:22:45",1.15,0.78,-0.092,0.544,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","10999","2016-08-09 07:22:45",1.15,0.788,-0.088,0.568,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11000","2016-08-09 07:22:45",1.15,0.792,-0.1,0.58,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11001","2016-08-09 07:22:45",1.15,0.772,-0.104,0.592,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11002","2016-08-09 07:22:45",1.15,0.76,-0.104,0.608,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11003","2016-08-09 07:22:45",1.15,0.76,-0.088,0.616,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11004","2016-08-09 07:22:45",1.15,0.764,-0.084,0.648,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11005","2016-08-09 07:22:45",1.15,0.756,-0.104,0.644,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11006","2016-08-09 07:22:45",1.15,0.736,-0.104,0.636,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11007","2016-08-09 07:22:45",1.15,0.736,-0.1,0.636,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11008","2016-08-09 07:22:45",1.15,0.732,-0.108,0.656,"still","Resting","water","underwater","",2016-08-09 07:22:45
1,"1.still",1,"1.Resting","11009","2016-08-09 07:22:46",1.12,0.74,-0.116,0.652,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11010","2016-08-09 07:22:46",1.12,0.736,-0.112,0.652,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11011","2016-08-09 07:22:46",1.12,0.752,-0.112,0.66,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11012","2016-08-09 07:22:46",1.12,0.732,-0.112,0.652,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11013","2016-08-09 07:22:46",1.12,0.724,-0.124,0.664,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11014","2016-08-09 07:22:46",1.12,0.72,-0.124,0.656,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11015","2016-08-09 07:22:46",1.12,0.724,-0.124,0.64,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11016","2016-08-09 07:22:46",1.12,0.74,-0.124,0.616,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11017","2016-08-09 07:22:46",1.09,0.728,-0.1,0.616,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11018","2016-08-09 07:22:46",1.12,0.732,-0.088,0.632,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11019","2016-08-09 07:22:46",1.09,0.748,-0.104,0.632,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11020","2016-08-09 07:22:46",1.09,0.712,-0.128,0.656,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11021","2016-08-09 07:22:46",1.09,0.696,-0.16,0.652,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11022","2016-08-09 07:22:46",1.09,0.744,-0.164,0.64,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11023","2016-08-09 07:22:46",1.06,0.76,-0.16,0.624,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11024","2016-08-09 07:22:46",1.09,0.756,-0.144,0.604,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11025","2016-08-09 07:22:46",1.06,0.76,-0.128,0.584,"still","Resting","water","underwater","",2016-08-09 07:22:46
1,"1.still",1,"1.Resting","11026","2016-08-09 07:22:46",1.09,0.748,-0.14,0.576,"still","Resting","water","underwater","",2016-08-09 07:22:46
