"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.moving",1,"1.Travelling",74076,NA,0.87,0.748,0.584,0.424,"moving","Travelling","land","land","moving",NA
1,"1.moving",1,"1.Travelling",74077,NA,0.87,0.908,0.488,0.356,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74078,NA,0.87,1.124,0.256,0.488,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74079,NA,0.87,1.016,0.136,0.432,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74080,NA,0.87,0.872,0.016,0.424,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74081,NA,0.87,0.808,-0.188,0.444,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74082,NA,0.87,0.704,-0.196,0.496,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74083,NA,0.87,0.92,-0.34,0.644,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74084,NA,0.87,0.944,-0.18,0.844,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74085,NA,0.87,0.376,0.2,0.912,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74086,NA,0.87,0.28,0.408,1.168,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74087,NA,0.87,0.388,0.46,1.236,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74088,NA,0.87,0.404,0.636,1.068,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74089,NA,0.87,0.316,0.672,0.712,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74090,NA,0.87,0.204,0.696,0.42,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74091,NA,0.87,0.76,0.628,0.144,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74092,NA,0.87,0.984,0.42,0.1,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74093,NA,0.87,1.06,-0.224,0.56,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74094,NA,0.87,0.776,-0.608,0.716,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74095,NA,0.87,0.604,-0.708,0.52,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74096,NA,0.87,0.672,-0.448,0.776,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74097,NA,0.87,0.74,0.252,0.848,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",74098,NA,0.87,0.492,0.204,0.988,"moving","Travelling","land","land","",NA
