"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.slow",1,"1.Travelling","00:00:00.04","2016-08-09 09:04:25",0.68,-0.076,0.032,0.912,"slow","Travelling","water","surface","slow",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","00:00:00.00","2016-08-09 09:04:25",0.68,-0.08,0.06,0.948,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26924","2016-08-09 09:04:25",0.68,-0.076,0.048,0.928,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26926","2016-08-09 09:04:25",0.68,-0.084,0.024,0.956,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26928","2016-08-09 09:04:25",0.68,-0.084,0.016,0.928,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26930","2016-08-09 09:04:25",0.68,-0.044,0.02,0.944,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26932","2016-08-09 09:04:25",0.68,-0.048,0.008,0.932,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26934","2016-08-09 09:04:25",0.68,-0.068,0.036,0.944,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26936","2016-08-09 09:04:25",0.68,-0.052,0.02,0.964,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26938","2016-08-09 09:04:25",0.68,-0.056,-0.008,0.948,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26940","2016-08-09 09:04:25",0.68,-0.052,-0.068,0.948,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26942","2016-08-09 09:04:25",0.68,-0.032,-0.068,0.972,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26944","2016-08-09 09:04:25",0.68,-0.016,-0.056,0.984,"slow","Travelling","water","surface","",2016-08-09 09:04:25
1,"1.slow",1,"1.Travelling","26946","2016-08-09 09:04:26",0.68,-0.008,-0.036,0.96,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26948","2016-08-09 09:04:26",0.68,-0.008,-0.036,0.952,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26950","2016-08-09 09:04:26",0.68,-0.004,0,0.944,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26952","2016-08-09 09:04:26",0.68,0.004,0.004,0.964,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26954","2016-08-09 09:04:26",0.68,0.032,-0.012,0.968,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26956","2016-08-09 09:04:26",0.68,0.076,0.02,0.94,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26958","2016-08-09 09:04:26",0.68,0.06,0.056,0.924,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26960","2016-08-09 09:04:26",0.68,0.036,0.028,0.956,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26962","2016-08-09 09:04:26",0.68,0.02,-0.048,1.032,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26964","2016-08-09 09:04:26",0.71,0.068,-0.044,1.008,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26966","2016-08-09 09:04:26",0.68,0.06,-0.084,0.98,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26968","2016-08-09 09:04:26",0.68,0.068,-0.028,0.96,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26970","2016-08-09 09:04:26",0.68,0.052,0,0.94,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26972","2016-08-09 09:04:26",0.68,0.036,0.004,0.94,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26974","2016-08-09 09:04:26",0.68,0.008,0,0.912,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26976","2016-08-09 09:04:26",0.68,0.044,-0.028,0.932,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26978","2016-08-09 09:04:26",0.68,0.012,-0.072,0.916,"slow","Travelling","water","surface","",2016-08-09 09:04:26
1,"1.slow",1,"1.Travelling","26980","2016-08-09 09:04:26",0.68,0.016,-0.064,0.924,"slow","Travelling","water","surface","",2016-08-09 09:04:26
