"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.moving",1,"1.Travelling","00:00:00.04","2016-08-09 09:27:09",1.43,0.408,-0.284,-0.104,"moving","Travelling","land","land","moving",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","00:00:00.00","2016-08-09 09:27:09",1.43,0.52,0.26,0.288,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52223","2016-08-09 09:27:09",1.43,0.788,0.628,0.288,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52224","2016-08-09 09:27:09",1.43,1.224,0.76,0.476,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52225","2016-08-09 09:27:09",1.43,1.164,0.68,0.572,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52226","2016-08-09 09:27:09",1.43,0.972,0.664,0.44,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52227","2016-08-09 09:27:09",1.43,0.84,0.4,0.332,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52228","2016-08-09 09:27:09",1.43,0.632,0.212,0.26,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52229","2016-08-09 09:27:09",1.43,0.4,0.296,0.912,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52230","2016-08-09 09:27:09",1.43,0.492,0.384,0.996,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52231","2016-08-09 09:27:09",1.43,0.248,-0.344,0.776,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52232","2016-08-09 09:27:09",1.43,0.128,-0.352,0.76,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52233","2016-08-09 09:27:09",1.43,0.08,-0.444,0.928,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52234","2016-08-09 09:27:09",1.43,0.4,-0.408,1.04,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52235","2016-08-09 09:27:09",1.43,0.524,-0.16,1.216,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52236","2016-08-09 09:27:09",1.46,0.532,-0.676,1.112,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52237","2016-08-09 09:27:09",1.43,0.584,-0.808,0.916,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52238","2016-08-09 09:27:09",1.43,0.456,-0.672,0.492,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52239","2016-08-09 09:27:09",1.43,0.224,-0.468,0.192,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52240","2016-08-09 09:27:09",1.43,0.12,0.036,0.424,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52241","2016-08-09 09:27:09",1.43,0.496,0.872,0.688,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52242","2016-08-09 09:27:09",1.43,1.036,1.228,0.792,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52243","2016-08-09 09:27:09",1.43,0.888,0.756,0.788,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52244","2016-08-09 09:27:09",1.46,0.784,0.712,0.688,"moving","Travelling","land","land","",2016-08-09 09:27:09
1,"1.moving",1,"1.Travelling","52245","2016-08-09 09:27:10",1.43,0.712,0.496,0.428,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52246","2016-08-09 09:27:10",1.43,0.692,0.356,0.512,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52247","2016-08-09 09:27:10",1.43,0.692,0.264,0.992,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52248","2016-08-09 09:27:10",1.43,0.852,-0.348,0.92,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52249","2016-08-09 09:27:10",1.43,0.548,-0.692,0.776,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52250","2016-08-09 09:27:10",1.43,0.456,-0.7,0.7,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52251","2016-08-09 09:27:10",1.43,0.396,-0.608,0.756,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52252","2016-08-09 09:27:10",1.43,0.484,-0.612,0.684,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52253","2016-08-09 09:27:10",1.43,0.732,-0.408,0.752,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52254","2016-08-09 09:27:10",1.43,0.796,-0.348,0.768,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52255","2016-08-09 09:27:10",1.43,0.8,-0.28,0.708,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52256","2016-08-09 09:27:10",1.43,0.748,-0.196,0.488,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52257","2016-08-09 09:27:10",1.46,0.816,-0.032,0.42,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52258","2016-08-09 09:27:10",1.43,0.836,-0.02,0.416,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52259","2016-08-09 09:27:10",1.43,0.852,-0.18,0.7,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52260","2016-08-09 09:27:10",1.43,0.928,0.272,0.848,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52261","2016-08-09 09:27:10",1.43,0.668,0.352,0.556,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52262","2016-08-09 09:27:10",1.43,0.576,0.376,0.788,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52263","2016-08-09 09:27:10",1.43,0.376,0.544,0.792,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52264","2016-08-09 09:27:10",1.43,0.4,0.56,0.772,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52265","2016-08-09 09:27:10",1.43,0.504,0.636,0.776,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52266","2016-08-09 09:27:10",1.43,0.58,0.544,0.772,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52267","2016-08-09 09:27:10",1.43,0.66,0.452,0.752,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52268","2016-08-09 09:27:10",1.43,0.592,0.416,0.68,"moving","Travelling","land","land","",2016-08-09 09:27:10
1,"1.moving",1,"1.Travelling","52269","2016-08-09 09:27:11",1.43,0.568,0.336,0.608,"moving","Travelling","land","land","",2016-08-09 09:27:11
1,"1.moving",1,"1.Travelling","52270","2016-08-09 09:27:11",1.43,0.62,0.276,0.568,"moving","Travelling","land","land","",2016-08-09 09:27:11
