"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.swimming",1,"1.Travelling","00:00:00.04","2016-08-09 09:34:42",1.06,-1.164,0.156,0.18,"swimming","Travelling","water","underwater","swimming",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","00:00:00.00","2016-08-09 09:34:42",1.12,-1.108,0.14,0.236,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29053","2016-08-09 09:34:42",1.18,-1.016,0.124,0.296,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29054","2016-08-09 09:34:42",1.25,-1.016,0.052,0.36,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29055","2016-08-09 09:34:42",1.34,-1.036,0.048,0.388,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29056","2016-08-09 09:34:42",1.4,-1.016,0.028,0.4,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29057","2016-08-09 09:34:42",1.46,-0.944,-0.052,0.624,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29058","2016-08-09 09:34:42",1.53,-0.98,-0.012,0.556,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29059","2016-08-09 09:34:42",1.59,-0.984,0.016,0.452,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29060","2016-08-09 09:34:42",1.68,-1.084,0.124,0.412,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29061","2016-08-09 09:34:42",1.71,-1.12,0.18,0.456,"swimming","Travelling","water","underwater","",2016-08-09 09:34:42
1,"1.swimming",1,"1.Travelling","29062","2016-08-09 09:34:43",1.78,-1.048,-0.104,0.488,"swimming","Travelling","water","underwater","",2016-08-09 09:34:43
1,"1.swimming",1,"1.Travelling","29063","2016-08-09 09:34:43",1.87,-1.028,-0.084,0.544,"swimming","Travelling","water","underwater","",2016-08-09 09:34:43
1,"1.swimming",1,"1.Travelling","29064","2016-08-09 09:34:43",1.93,-0.92,-0.152,0.524,"swimming","Travelling","water","underwater","",2016-08-09 09:34:43
1,"1.swimming",1,"1.Travelling","29065","2016-08-09 09:34:43",2,-0.668,-0.052,0.608,"swimming","Travelling","water","underwater","",2016-08-09 09:34:43
1,"1.swimming",1,"1.Travelling","29066","2016-08-09 09:34:43",2.06,-0.572,-0.004,0.7,"swimming","Travelling","water","underwater","",2016-08-09 09:34:43
1,"1.swimming",1,"1.Travelling","29067","2016-08-09 09:34:43",2.06,-0.432,0.04,0.62,"swimming","Travelling","water","underwater","",2016-08-09 09:34:43
1,"1.swimming",1,"1.Travelling","29068","2016-08-09 09:34:43",2.15,-0.476,0.056,0.66,"swimming","Travelling","water","underwater","",2016-08-09 09:34:43
1,"1.swimming",1,"1.Travelling","29069","2016-08-09 09:34:43",2.18,-0.572,-0.196,0.668,"swimming","Travelling","water","underwater","",2016-08-09 09:34:43
1,"1.swimming",1,"1.Travelling","29070","2016-08-09 09:34:43",2.21,-0.648,-0.256,0.624,"swimming","Travelling","water","underwater","",2016-08-09 09:34:43
