"time","id","x","y","z","depth","number","behaviour_event","value","type_event","fps","behaviour","type","location","place","raw","date"
"2016-08-16 09:37:28.328",1,0.056,0.62,0.684,1.31,1,"1.sitting",1,"1.Resting","00:00:00.04","sitting","Resting","land","land","sitting",2016-08-16 09:37:28.328
"2016-08-16 09:37:28.381",1,0.034,0.506,0.694,1.295,1,"1.sitting",1,"1.Resting","00:00:00.00","sitting","Resting","land","land","",2016-08-16 09:37:28.381
"2016-08-16 09:37:28.434",1,-0.158,0.508,0.612,1.295,1,"1.sitting",1,"1.Resting","45023","sitting","Resting","land","land","",2016-08-16 09:37:28.434
"2016-08-16 09:37:28.486",1,-0.426,0.528,0.626,1.31,1,"1.sitting",1,"1.Resting","45024","sitting","Resting","land","land","",2016-08-16 09:37:28.486
"2016-08-16 09:37:28.539",1,-0.628,0.56,0.65,1.31,1,"1.sitting",1,"1.Resting","45025","sitting","Resting","land","land","",2016-08-16 09:37:28.539
"2016-08-16 09:37:28.592",1,-0.792,0.626,0.63,1.295,1,"1.sitting",1,"1.Resting","45027","sitting","Resting","land","land","",2016-08-16 09:37:28.592
"2016-08-16 09:37:28.644",1,-0.748,0.564,0.658,1.295,1,"1.sitting",1,"1.Resting","45028","sitting","Resting","land","land","",2016-08-16 09:37:28.644
"2016-08-16 09:37:28.697",1,-0.738,0.508,0.636,1.31,1,"1.sitting",1,"1.Resting","45029","sitting","Resting","land","land","",2016-08-16 09:37:28.697
"2016-08-16 09:37:28.749",1,-0.752,0.492,0.67,1.31,1,"1.other",2,"2.Other","45030","other","Other","land","land","other",2016-08-16 09:37:28.749
"2016-08-16 09:37:28.802",1,-0.804,0.53,0.786,1.31,1,"1.other",2,"2.Other","45032","other","Other","land","land","",2016-08-16 09:37:28.802
"2016-08-16 09:37:28.854",1,-0.65,0.578,0.782,1.31,1,"1.other",2,"2.Other","45033","other","Other","land","land","",2016-08-16 09:37:28.854
"2016-08-16 09:37:28.907",1,-0.312,0.578,0.722,1.295,1,"1.other",2,"2.Other","45034","other","Other","land","land","",2016-08-16 09:37:28.907
