"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.slow",1,"1.Travelling","00:00:00.04","2016-08-16 16:33:19.79",3.56,0.62,0.996,0.444,"slow","Travelling",NA,NA,"slow",2016-08-16 16:33:19.79
1,"1.slow",1,"1.Travelling","00:00:00.00","2016-08-16 16:33:19.83",3.53,0.448,0.92,0.416,"slow","Travelling",NA,NA,"",2016-08-16 16:33:19.83
1,"1.slow",1,"1.Travelling","35159","2016-08-16 16:33:19.88",3.56,0.328,0.984,0.368,"slow","Travelling",NA,NA,"",2016-08-16 16:33:19.88
1,"1.slow",1,"1.Travelling","35160","2016-08-16 16:33:19.93",3.53,0.076,1.036,0.24,"slow","Travelling",NA,NA,"",2016-08-16 16:33:19.93
1,"1.slow",1,"1.Travelling","35161","2016-08-16 16:33:19.97",3.46,0.004,1,0.132,"slow","Travelling",NA,NA,"",2016-08-16 16:33:19.97
1,"1.slow",1,"1.Travelling","35162","2016-08-16 16:33:20.00",3.5,0.136,1.08,0.144,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.00
1,"1.slow",1,"1.Travelling","35163","2016-08-16 16:33:20.04",3.46,0.18,1.052,0.376,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.04
1,"1.slow",1,"1.Travelling","35164","2016-08-16 16:33:20.08",3.5,0.244,0.988,0.424,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.08
1,"1.slow",1,"1.Travelling","35165","2016-08-16 16:33:20.14",3.5,0.224,0.836,0.488,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.14
1,"1.slow",1,"1.Travelling","35166","2016-08-16 16:33:20.18",3.53,0.268,0.768,0.572,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.18
1,"1.slow",1,"1.Travelling","35167","2016-08-16 16:33:20.22",3.56,0.14,0.824,0.556,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.22
1,"1.slow",1,"1.Travelling","35168","2016-08-16 16:33:20.25",3.53,0.144,0.84,0.66,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.25
1,"1.slow",1,"1.Travelling","35169","2016-08-16 16:33:20.29",3.46,0.096,0.868,0.564,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.29
1,"1.slow",1,"1.Travelling","35170","2016-08-16 16:33:20.34",3.4,-0.124,0.884,0.544,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.34
1,"1.slow",1,"1.Travelling","35171","2016-08-16 16:33:20.39",3.31,-0.048,0.832,0.616,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.39
1,"1.slow",1,"1.Travelling","35172","2016-08-16 16:33:20.43",3.37,0.092,0.656,0.624,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.43
1,"1.slow",1,"1.Travelling","35173","2016-08-16 16:33:20.47",3.31,0.16,0.624,0.696,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.47
1,"1.slow",1,"1.Travelling","35174","2016-08-16 16:33:20.50",3.34,-0.004,0.652,0.656,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.50
1,"1.slow",1,"1.Travelling","35175","2016-08-16 16:33:20.55",3.31,0.112,0.624,0.728,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.55
1,"1.slow",1,"1.Travelling","35176","2016-08-16 16:33:20.59",3.28,0.044,0.616,0.468,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.59
1,"1.slow",1,"1.Travelling","35177","2016-08-16 16:33:20.64",3.31,0.2,0.672,0.78,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.64
1,"1.slow",1,"1.Travelling","35178","2016-08-16 16:33:20.68",3.28,0.26,0.576,0.792,"slow","Travelling",NA,NA,"",2016-08-16 16:33:20.68
