"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.moving",1,"1.Travelling","00:00:00.04","2016-08-16 16:11:26.53",2.37,0.132,-0.204,0.952,"moving","Travelling","land","land","moving",2016-08-16 16:11:26.53
1,"1.moving",1,"1.Travelling","00:00:00.00","2016-08-16 16:11:26.57",2.37,0.156,0.08,0.888,"moving","Travelling","land","land","",2016-08-16 16:11:26.57
1,"1.moving",1,"1.Travelling","10763","2016-08-16 16:11:26.61",2.37,0.42,0.196,0.848,"moving","Travelling","land","land","",2016-08-16 16:11:26.61
1,"1.moving",1,"1.Travelling","10764","2016-08-16 16:11:26.66",2.37,0.408,0.26,0.836,"moving","Travelling","land","land","",2016-08-16 16:11:26.66
1,"1.moving",1,"1.Travelling","10765","2016-08-16 16:11:26.70",2.37,0.312,0.412,0.808,"moving","Travelling","land","land","",2016-08-16 16:11:26.70
1,"1.moving",1,"1.Travelling","10766","2016-08-16 16:11:26.74",2.37,0.388,0.52,0.852,"moving","Travelling","land","land","",2016-08-16 16:11:26.74
1,"1.moving",1,"1.Travelling","10767","2016-08-16 16:11:26.77",2.37,0.52,0.488,0.728,"moving","Travelling","land","land","",2016-08-16 16:11:26.77
1,"1.moving",1,"1.Travelling","10768","2016-08-16 16:11:26.81",2.37,0.736,0.38,0.6,"moving","Travelling","land","land","",2016-08-16 16:11:26.81
1,"1.moving",1,"1.Travelling","10769","2016-08-16 16:11:26.85",2.37,0.592,0.404,0.96,"moving","Travelling","land","land","",2016-08-16 16:11:26.85
1,"1.moving",1,"1.Travelling","10770","2016-08-16 16:11:26.90",2.37,0.524,-0.08,0.648,"moving","Travelling","land","land","",2016-08-16 16:11:26.90
1,"1.moving",1,"1.Travelling","10771","2016-08-16 16:11:26.94",2.34,0.512,-0.2,0.856,"moving","Travelling","land","land","",2016-08-16 16:11:26.94
1,"1.moving",1,"1.Travelling","10772","2016-08-16 16:11:26.98",2.37,0.524,-0.52,0.64,"moving","Travelling","land","land","",2016-08-16 16:11:26.98
1,"1.moving",1,"1.Travelling","10773","2016-08-16 16:11:27.01",2.37,0.612,-0.532,0.656,"moving","Travelling","land","land","",2016-08-16 16:11:27.01
1,"1.moving",1,"1.Travelling","10774","2016-08-16 16:11:27.05",2.37,0.632,-0.468,0.844,"moving","Travelling","land","land","",2016-08-16 16:11:27.05
1,"1.moving",1,"1.Travelling","10775","2016-08-16 16:11:27.09",2.37,0.492,-0.34,0.92,"moving","Travelling","land","land","",2016-08-16 16:11:27.09
1,"1.moving",1,"1.Travelling","10776","2016-08-16 16:11:27.14",2.37,0.472,-0.24,0.736,"moving","Travelling","land","land","",2016-08-16 16:11:27.14
1,"1.moving",1,"1.Travelling","10777","2016-08-16 16:11:27.18",2.37,0.508,-0.316,0.668,"moving","Travelling","land","land","",2016-08-16 16:11:27.18
1,"1.moving",1,"1.Travelling","10778","2016-08-16 16:11:27.22",2.37,0.572,-0.348,0.648,"moving","Travelling","land","land","",2016-08-16 16:11:27.22
1,"1.moving",1,"1.Travelling","10779","2016-08-16 16:11:27.25",2.37,0.592,-0.34,0.592,"moving","Travelling","land","land","",2016-08-16 16:11:27.25
1,"1.moving",1,"1.Travelling","10780","2016-08-16 16:11:27.29",2.37,0.704,-0.328,0.772,"moving","Travelling","land","land","",2016-08-16 16:11:27.29
1,"1.moving",1,"1.Travelling","10781","2016-08-16 16:11:27.33",2.37,0.748,-0.24,1.044,"moving","Travelling","land","land","",2016-08-16 16:11:27.33
1,"1.moving",1,"1.Travelling","10782","2016-08-16 16:11:27.38",2.37,0.736,-0.16,0.908,"moving","Travelling","land","land","",2016-08-16 16:11:27.38
1,"1.moving",1,"1.Travelling","10783","2016-08-16 16:11:27.42",2.34,0.56,-0.072,0.804,"moving","Travelling","land","land","",2016-08-16 16:11:27.42
1,"1.moving",1,"1.Travelling","10784","2016-08-16 16:11:27.46",2.37,0.36,-0.256,0.852,"moving","Travelling","land","land","",2016-08-16 16:11:27.46
1,"1.moving",1,"1.Travelling","10785","2016-08-16 16:11:27.50",2.34,0.256,-0.608,0.756,"moving","Travelling","land","land","",2016-08-16 16:11:27.50
1,"1.moving",1,"1.Travelling","10786","2016-08-16 16:11:27.53",2.34,0.192,-0.5,0.968,"moving","Travelling","land","land","",2016-08-16 16:11:27.53
1,"1.moving",1,"1.Travelling","10787","2016-08-16 16:11:27.57",2.37,0.032,-0.224,1.028,"moving","Travelling","land","land","",2016-08-16 16:11:27.57
1,"1.moving",1,"1.Travelling","10788","2016-08-16 16:11:27.61",2.37,0.348,0.084,0.82,"moving","Travelling","land","land","",2016-08-16 16:11:27.61
1,"1.moving",1,"1.Travelling","10789","2016-08-16 16:11:27.66",2.37,0.512,0.348,0.78,"moving","Travelling","land","land","",2016-08-16 16:11:27.66
1,"1.moving",1,"1.Travelling","10790","2016-08-16 16:11:27.70",2.37,0.54,0.684,0.76,"moving","Travelling","land","land","",2016-08-16 16:11:27.70
1,"1.moving",1,"1.Travelling","10791","2016-08-16 16:11:27.74",2.34,0.488,0.652,0.58,"moving","Travelling","land","land","",2016-08-16 16:11:27.74
1,"1.moving",1,"1.Travelling","10792","2016-08-16 16:11:27.77",2.34,0.416,0.352,0.272,"moving","Travelling","land","land","",2016-08-16 16:11:27.77
1,"1.moving",1,"1.Travelling","10793","2016-08-16 16:11:27.81",2.37,0.456,-0.036,0.276,"moving","Travelling","land","land","",2016-08-16 16:11:27.81
1,"1.moving",1,"1.Travelling","10794","2016-08-16 16:11:27.85",2.37,0.468,-0.06,1.696,"moving","Travelling","land","land","",2016-08-16 16:11:27.85
1,"1.moving",1,"1.Travelling","10795","2016-08-16 16:11:27.90",2.34,0.736,-1.352,0.216,"moving","Travelling","land","land","",2016-08-16 16:11:27.90
1,"1.moving",1,"1.Travelling","10796","2016-08-16 16:11:27.94",2.37,1.204,-0.984,1.144,"moving","Travelling","land","land","",2016-08-16 16:11:27.94
1,"1.moving",1,"1.Travelling","10797","2016-08-16 16:11:27.98",2.37,0.772,-0.576,0.58,"moving","Travelling","land","land","",2016-08-16 16:11:27.98
1,"1.moving",1,"1.Travelling","10798","2016-08-16 16:11:28.01",2.37,0.496,-0.292,0.628,"moving","Travelling","land","land","",2016-08-16 16:11:28.01
1,"1.moving",1,"1.Travelling","10799","2016-08-16 16:11:28.05",2.34,0.384,-0.048,1.304,"moving","Travelling","land","land","",2016-08-16 16:11:28.05
1,"1.moving",1,"1.Travelling","10800","2016-08-16 16:11:28.09",2.37,0.22,0.212,1.584,"moving","Travelling","land","land","",2016-08-16 16:11:28.09
1,"1.moving",1,"1.Travelling","10801","2016-08-16 16:11:28.14",2.34,-0.148,-0.068,0.816,"moving","Travelling","land","land","",2016-08-16 16:11:28.14
1,"1.moving",1,"1.Travelling","10802","2016-08-16 16:11:28.18",2.34,0.42,-0.552,1.46,"moving","Travelling","land","land","",2016-08-16 16:11:28.18
1,"1.moving",1,"1.Travelling","10803","2016-08-16 16:11:28.22",2.34,0.284,-0.572,2.46,"moving","Travelling","land","land","",2016-08-16 16:11:28.22
1,"1.moving",1,"1.Travelling","10804","2016-08-16 16:11:28.25",2.34,-0.1,-0.328,0.952,"moving","Travelling","land","land","",2016-08-16 16:11:28.25
1,"1.moving",1,"1.Travelling","10805","2016-08-16 16:11:28.29",2.37,0.192,0.78,0.128,"moving","Travelling","land","land","",2016-08-16 16:11:28.29
1,"1.moving",1,"1.Travelling","10806","2016-08-16 16:11:28.33",2.34,0.616,0.572,0.544,"moving","Travelling","land","land","",2016-08-16 16:11:28.33
1,"1.moving",1,"1.Travelling","10807","2016-08-16 16:11:28.38",2.37,0.828,0.524,0.992,"moving","Travelling","land","land","",2016-08-16 16:11:28.38
1,"1.moving",1,"1.Travelling","10808","2016-08-16 16:11:28.42",2.34,0.304,0.34,0.004,"moving","Travelling","land","land","",2016-08-16 16:11:28.42
1,"1.moving",1,"1.Travelling","10809","2016-08-16 16:11:28.46",2.34,0.476,0.496,-0.4,"moving","Travelling","land","land","",2016-08-16 16:11:28.46
1,"1.moving",1,"1.Travelling","10810","2016-08-16 16:11:28.50",2.34,2.46,-0.352,0.228,"moving","Travelling","land","land","",2016-08-16 16:11:28.50
1,"1.moving",1,"1.Travelling","10811","2016-08-16 16:11:28.53",2.34,1.888,0.764,-0.692,"moving","Travelling","land","land","",2016-08-16 16:11:28.53
1,"1.moving",1,"1.Travelling","10812","2016-08-16 16:11:28.57",2.34,0.496,-0.648,-0.384,"moving","Travelling","land","land","",2016-08-16 16:11:28.57
1,"1.moving",1,"1.Travelling","10813","2016-08-16 16:11:28.61",2.34,-0.592,-0.084,-0.192,"moving","Travelling","land","land","",2016-08-16 16:11:28.61
1,"1.moving",1,"1.Travelling","10814","2016-08-16 16:11:28.66",2.34,-0.288,0.48,0.496,"moving","Travelling","land","land","",2016-08-16 16:11:28.66
1,"1.moving",1,"1.Travelling","10815","2016-08-16 16:11:28.70",2.34,-0.204,0.564,0.664,"moving","Travelling","land","land","",2016-08-16 16:11:28.70
1,"1.moving",1,"1.Travelling","10816","2016-08-16 16:11:28.74",2.34,-0.112,0.488,0.82,"moving","Travelling","land","land","",2016-08-16 16:11:28.74
1,"1.moving",1,"1.Travelling","10817","2016-08-16 16:11:28.77",2.34,-0.072,0.436,0.812,"moving","Travelling","land","land","",2016-08-16 16:11:28.77
1,"1.moving",1,"1.Travelling","10818","2016-08-16 16:11:28.81",2.34,0.076,0.324,0.64,"moving","Travelling","land","land","",2016-08-16 16:11:28.81
