"time","id","x","y","z","depth","number","behaviour_event","value","type_event","fps","behaviour","type","location","place","raw","date"
"2016-08-09 07:22:45.000",1,0.804,-0.108,0.532,1.15,1,"1.still",1,"1.Resting","11008","still","Resting","water","surface","",2016-08-09 07:22:45.000
"2016-08-09 07:22:45.052",1,0.7324,-0.1084,0.6558,1.1485,1,"1.still",1,"1.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.052
"2016-08-09 07:22:45.105",1,0.7328,-0.1088,0.6556,1.147,2,"2.still",2,"2.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.105
"2016-08-09 07:22:45.157",1,0.7332,-0.1092,0.6554,1.1455,3,"3.still",3,"3.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.157
"2016-08-09 07:22:45.210",1,0.7336,-0.1096,0.6552,1.144,4,"4.still",4,"4.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.210
"2016-08-09 07:22:45.262",1,0.734,-0.11,0.655,1.1425,5,"5.still",5,"5.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.262
"2016-08-09 07:22:45.315",1,0.7344,-0.1104,0.6548,1.141,6,"6.still",6,"6.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.315
"2016-08-09 07:22:45.367",1,0.7348,-0.1108,0.6546,1.1395,7,"7.still",7,"7.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.367
"2016-08-09 07:22:45.420",1,0.7352,-0.1112,0.6544,1.138,8,"8.still",8,"8.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.420
"2016-08-09 07:22:45.470",1,0.7356,-0.1116,0.6542,1.1365,9,"9.still",9,"9.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.470
"2016-08-09 07:22:45.525",1,0.736,-0.112,0.654,1.135,10,"10.still",10,"10.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.525
"2016-08-09 07:22:45.575",1,0.7364,-0.1124,0.6538,1.1335,11,"11.still",11,"11.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.575
"2016-08-09 07:22:45.630",1,0.7368,-0.1128,0.6536,1.132,12,"12.still",12,"12.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.630
"2016-08-09 07:22:45.680",1,0.7372,-0.1132,0.6534,1.1305,13,"13.still",13,"13.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.680
"2016-08-09 07:22:45.733",1,0.7376,-0.1136,0.6532,1.129,14,"14.still",14,"14.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.733
"2016-08-09 07:22:45.786",1,0.738,-0.114,0.653,1.1275,15,"15.still",15,"15.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.786
"2016-08-09 07:22:45.838",1,0.7384,-0.1144,0.6528,1.126,16,"16.still",16,"16.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.838
"2016-08-09 07:22:45.891",1,0.7388,-0.1148,0.6526,1.1245,17,"17.still",17,"17.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.891
"2016-08-09 07:22:45.944",1,0.7392,-0.1152,0.6524,1.123,18,"18.still",18,"18.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.944
"2016-08-09 07:22:45.996",1,0.7396,-0.1156,0.6522,1.1215,19,"19.still",19,"19.Resting","00:00:00.04","still","Resting","water","surface","still",2016-08-09 07:22:45.996
"2016-08-09 07:22:46.049",1,0.7928,-0.097,0.5512,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.049
"2016-08-09 07:22:46.101",1,0.7936,-0.098,0.5504,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.101
"2016-08-09 07:22:46.154",1,0.7944,-0.099,0.5496,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.154
"2016-08-09 07:22:46.207",1,0.7952,-0.1,0.5488,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.207
"2016-08-09 07:22:46.259",1,0.796,-0.101,0.548,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.259
"2016-08-09 07:22:46.312",1,0.7968,-0.102,0.5472,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.312
"2016-08-09 07:22:46.365",1,0.7976,-0.103,0.5464,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.365
"2016-08-09 07:22:46.417",1,0.7984,-0.104,0.5456,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.417
"2016-08-09 07:22:46.470",1,0.7992,-0.105,0.5448,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.470
"2016-08-09 07:22:46.522",1,0.8,-0.106,0.544,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.522
"2016-08-09 07:22:46.575",1,0.8008,-0.107,0.5432,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.575
"2016-08-09 07:22:46.627",1,0.8016,-0.108,0.5424,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.627
"2016-08-09 07:22:46.680",1,0.8024,-0.109,0.5416,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.680
"2016-08-09 07:22:46.732",1,0.8032,-0.11,0.5408,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.732
"2016-08-09 07:22:46.785",1,0.804,-0.111,0.54,1.09,19,"19.still",19,"19.Resting","11028","still","Resting","water","surface","",2016-08-09 07:22:46.785
