Date/Time Stamp,Pressure,X Axis,Y Axis,Z Axis
07:05:00,0.28,0.036,-0.02,0.964
07:05:01,0.28,-0.004,-0.048,0.944
07:05:02,0.25,0,-0.048,0.972
07:05:03,0.28,0,-0.04,0.952
07:05:04,0.28,0,-0.036,0.98
07:05:05,0.28,-0.004,-0.052,0.964
07:05:06,0.28,0,-0.048,0.964
07:05:07,0.28,-0.004,-0.052,0.976
07:05:08,0.25,0.012,-0.044,0.96
07:05:09,0.28,-0.012,-0.048,0.96
07:05:10,0.28,-0.004,-0.04,0.964
07:05:11,0.28,0,-0.044,0.936
07:05:12,0.28,-0.008,-0.032,0.972
07:05:13,0.28,0.008,-0.04,0.952
07:05:14,0.28,0.004,-0.056,0.964
07:05:15,0.28,0,-0.044,0.968
07:05:16,0.28,0,-0.048,0.964
07:05:17,0.25,-0.008,-0.04,0.976
07:05:18,0.28,-0.008,-0.04,0.972
07:05:19,0.28,-0.004,-0.044,0.96
07:05:20,0.28,-0.008,-0.04,0.972
07:05:21,0.28,0,-0.04,0.976
07:05:22,0.28,0,-0.052,0.964
07:05:23,0.28,-0.016,-0.028,0.964
07:05:24,0.28,0.008,-0.056,0.964
07:05:25,0.28,0,-0.056,0.96
07:05:26,0.28,0.004,-0.044,0.98
07:05:27,0.28,-0.004,-0.048,0.948
07:05:28,0.28,0,-0.048,0.98
07:05:29,0.28,-0.008,-0.052,0.976
07:05:30,0.28,0,-0.052,0.956
07:05:31,0.28,-0.004,-0.04,0.96
07:05:32,0.28,-0.004,-0.044,0.968
07:05:33,0.28,0,-0.048,0.956
07:05:34,0.28,-0.008,-0.04,0.98
07:05:35,0.28,-0.004,-0.048,0.968
07:05:36,0.28,-0.008,-0.04,0.948
07:05:37,0.28,-0.008,-0.044,0.976
07:05:38,0.28,0.008,-0.06,0.952
07:05:39,0.28,-0.008,-0.06,0.956
07:05:40,0.28,-0.004,-0.056,0.976
07:05:41,0.28,-0.004,-0.044,0.964
07:05:42,0.28,-0.012,-0.04,0.964
07:05:43,0.28,0,-0.044,0.964
07:05:44,0.28,-0.004,-0.052,0.944
07:05:45,0.28,-0.016,-0.04,0.968
07:05:46,0.28,0,-0.052,0.964
07:05:47,0.28,0,-0.048,0.944
07:05:48,0.28,-0.012,-0.044,0.972
07:05:49,0.28,0.004,-0.056,0.956
07:05:50,0.28,0.004,-0.044,0.96
07:05:51,0.28,-0.008,-0.044,0.976
07:05:52,0.28,0.004,-0.048,0.964
07:05:53,0.28,-0.004,-0.048,0.968
07:05:54,0.28,-0.008,-0.044,0.992
07:05:55,0.28,0,-0.048,0.968
07:05:56,0.28,-0.004,-0.04,0.964
07:05:57,0.28,0,-0.036,0.98
07:05:58,0.28,0.004,-0.052,0.96
07:05:59,0.28,-0.012,-0.04,0.968
07:06:00,0.28,-0.004,-0.044,0.976
07:06:01,0.28,0,-0.048,0.956
07:06:02,0.28,0.004,-0.048,0.964
07:06:03,0.28,0,-0.036,0.968
07:06:04,0.28,-0.004,-0.048,0.952
07:06:05,0.28,-0.012,-0.044,0.98
07:06:06,0.28,0,-0.06,0.94
07:06:07,0.28,-0.008,-0.052,0.944
07:06:08,0.28,-0.004,-0.044,0.972
07:06:09,0.28,0,-0.044,0.972
07:06:10,0.28,-0.004,-0.048,0.956
07:06:11,0.28,0,-0.04,0.972
07:06:12,0.28,0.004,-0.048,0.96
07:06:13,0.28,0.008,-0.04,0.96
07:06:14,0.28,-0.004,-0.04,0.972
07:06:15,0.28,-0.004,-0.044,0.952
07:06:16,0.28,-0.008,-0.052,0.948
07:06:17,0.28,0.004,-0.044,0.98
07:06:18,0.28,0.004,-0.052,0.964
07:06:19,0.28,0,-0.036,0.972
07:06:20,0.28,-0.008,-0.04,0.972
07:06:21,0.28,0,-0.048,0.956
07:06:22,0.28,-0.008,-0.056,0.956
07:06:23,0.28,-0.004,-0.032,0.98
07:06:24,0.28,0,-0.04,0.96
07:06:25,0.28,0.004,-0.044,0.96
07:06:26,0.28,-0.004,-0.028,0.972
07:06:27,0.28,0.004,-0.036,0.972
07:06:28,0.28,0,-0.052,0.964
07:06:29,0.28,-0.004,-0.044,0.984
07:06:30,0.28,0,-0.044,1
07:06:31,0.28,0,-0.056,0.94
07:06:32,0.28,-0.012,-0.036,0.968
07:06:33,0.28,0,-0.036,0.964
07:06:34,0.28,0.008,-0.044,0.968
07:06:35,0.28,-0.004,-0.044,0.972
07:06:36,0.28,0,-0.036,0.98
07:06:37,0.28,0.012,-0.048,0.964
07:06:38,0.28,0,-0.04,0.964
07:06:39,0.28,-0.004,-0.04,0.968
07:06:40,0.28,0.016,-0.056,0.964
07:06:41,0.28,0.008,-0.044,0.968
07:06:42,0.28,0,-0.04,0.976
07:06:43,0.28,0,-0.056,0.956
07:06:44,0.28,-0.008,-0.048,0.876
07:06:45,0.28,-0.004,-0.044,0.964
07:06:46,0.28,0.004,-0.052,0.972
07:06:47,0.28,0,-0.04,0.972
07:06:48,0.28,-0.008,-0.048,0.964
07:06:49,0.28,-0.004,-0.032,0.972
07:06:50,0.28,0,-0.04,0.952
07:06:51,0.28,-0.012,-0.044,0.96
07:06:52,0.28,0,-0.044,0.984
07:06:53,0.28,0,-0.04,0.96
07:06:54,0.28,-0.012,-0.048,0.956
07:06:55,0.28,-0.012,-0.044,0.98
07:06:56,0.28,0.004,-0.044,0.96
07:06:57,0.28,0.004,-0.056,0.952
07:06:58,0.28,0,-0.036,0.98
07:06:59,0.28,0,-0.048,0.98
07:07:00,0.28,0,-0.052,0.948
07:07:01,0.28,0,-0.044,0.972
07:07:02,0.28,0.008,-0.036,0.964
07:07:03,0.28,-0.008,-0.048,0.964
07:07:04,0.28,0,-0.044,0.968
07:07:05,0.28,0.012,-0.052,0.956
07:07:06,0.28,0.004,-0.052,0.956
07:07:07,0.28,-0.008,-0.048,0.988
07:07:08,0.28,0,-0.048,0.956
07:07:09,0.28,0.004,-0.052,0.952
07:07:10,0.28,-0.008,-0.036,0.968
07:07:11,0.28,0.008,-0.04,0.976
07:07:12,0.28,0.008,-0.052,0.96
07:07:13,0.28,-0.004,-0.048,0.968
07:07:14,0.28,0,-0.036,0.98
07:07:15,0.28,0.004,-0.036,0.96
07:07:16,0.28,0,-0.048,0.964
07:07:17,0.28,0.004,-0.04,0.988
07:07:18,0.28,0,-0.056,0.96
07:07:19,0.28,0.004,-0.048,0.952
07:07:20,0.28,-0.012,-0.032,0.988
07:07:21,0.31,0,-0.044,0.972
07:07:22,0.28,-0.004,-0.052,0.952
07:07:23,0.28,-0.008,-0.036,0.98
07:07:24,0.28,-0.004,-0.048,0.972
07:07:25,0.28,0.008,-0.048,0.956
07:07:26,0.28,-0.012,-0.052,0.952
07:07:27,0.28,0,-0.044,0.98
07:07:28,0.28,0.012,-0.048,0.964
07:07:29,0.28,0.004,-0.056,0.956
07:07:30,0.28,-0.016,-0.048,0.964
07:07:31,0.28,0,-0.044,0.972
07:07:32,0.28,0.004,-0.036,0.944
07:07:33,0.28,-0.004,-0.04,0.968
07:07:34,0.28,-0.004,-0.036,0.964
07:07:35,0.28,0,-0.04,0.948
07:07:36,0.28,-0.004,-0.048,0.968
07:07:37,0.28,0,-0.052,0.988
07:07:38,0.28,-0.004,-0.036,0.96
07:07:39,0.28,-0.004,-0.056,0.948
07:07:40,0.28,0,-0.044,0.984
07:07:41,0.28,0.004,-0.048,0.952
07:07:42,0.28,0,-0.056,0.944
07:07:43,0.28,-0.012,-0.048,0.96
07:07:44,0.28,-0.004,-0.044,0.976
07:07:45,0.28,0,-0.052,0.948
07:07:46,0.28,0.004,-0.052,0.972
07:07:47,0.28,-0.012,-0.04,0.972
07:07:48,0.28,0,-0.044,0.968
