"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.moving",1,"1.Travelling","00:00:00.04","2016-08-09 07:34:19",0.84,0.404,-0.372,0.912,"moving","Travelling","land","land","moving",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","00:00:00.00","2016-08-09 07:34:19",0.84,0.388,-0.22,0.832,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18003","2016-08-09 07:34:19",0.84,0.296,-0.288,0.712,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18004","2016-08-09 07:34:19",0.87,0.228,-0.476,0.756,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18005","2016-08-09 07:34:19",0.87,0.252,-0.576,0.7,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18006","2016-08-09 07:34:19",0.84,0.448,-0.536,0.784,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18007","2016-08-09 07:34:19",0.84,0.68,-0.324,0.676,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18008","2016-08-09 07:34:19",0.84,0.848,0.016,0.852,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18009","2016-08-09 07:34:19",0.84,0.852,0.244,0.816,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18010","2016-08-09 07:34:19",0.87,0.708,0.284,0.812,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18011","2016-08-09 07:34:19",0.87,0.7,0.32,0.708,"moving","Travelling","land","land","",2016-08-09 07:34:19
1,"1.moving",1,"1.Travelling","18012","2016-08-09 07:34:19",0.87,0.688,0.308,0.656,"moving","Travelling","land","land","",2016-08-09 07:34:19
