"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.sitting",1,"1.Resting","00:00:00.05","2016-08-09 15:46:59",0.81,0.622,-0.174,0.774,"sitting","Resting","land","land","sitting",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58251","2016-08-09 15:46:59",0.81,0.616,-0.176,0.779,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58252","2016-08-09 15:46:59",0.81,0.611,-0.179,0.782,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58253","2016-08-09 15:46:59",0.81,0.612,-0.171,0.795,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58254","2016-08-09 15:46:59",0.81,0.607,-0.181,0.798,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58255","2016-08-09 15:46:59",0.81,0.596,-0.165,0.825,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58256","2016-08-09 15:46:59",0.81,0.579,-0.17,0.823,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58257","2016-08-09 15:46:59",0.81,0.542,-0.209,0.832,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58258","2016-08-09 15:46:59",0.81,0.528,-0.201,0.845,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58259","2016-08-09 15:46:59",0.81,0.486,-0.095,0.885,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58260","2016-08-09 15:46:59",0.81,0.428,-0.045,0.886,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58261","2016-08-09 15:46:59",0.81,0.406,-0.101,0.9,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58262","2016-08-09 15:46:59",0.81,0.433,-0.149,0.878,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58263","2016-08-09 15:46:59",0.81,0.428,-0.154,0.889,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58264","2016-08-09 15:46:59",0.81,0.402,-0.182,0.896,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58265","2016-08-09 15:46:59",0.81,0.377,-0.2,0.895,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58266","2016-08-09 15:46:59",0.81,0.361,-0.214,0.881,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58267","2016-08-09 15:46:59",0.81,0.354,-0.233,0.894,"sitting","Resting","land","land","",2016-08-09 15:46:59
1,"1.sitting",1,"1.Resting","58268","2016-08-09 15:47:00",0.81,0.356,-0.23,0.886,"sitting","Resting","land","land","",2016-08-09 15:47:00
1,"1.sitting",1,"1.Resting","58269","2016-08-09 15:47:00",0.81,0.36,-0.234,0.894,"sitting","Resting","land","land","",2016-08-09 15:47:00
1,"1.sitting",1,"1.Resting","58270","2016-08-09 15:47:00",0.81,0.353,-0.196,0.909,"sitting","Resting","land","land","",2016-08-09 15:47:00
