"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.in",1,"1.Other","00:00:00.04","2016-08-09 16:28:02",0.87,-0.248,0.024,-0.012,"in","Other","water","surface","in",2016-08-09 16:28:02
1,"1.in",1,"1.Other","00:00:00.00","2016-08-09 16:28:02",0.87,-1.288,0.98,0.392,"in","Other","water","surface","",2016-08-09 16:28:02
1,"1.in",1,"1.Other","8521","2016-08-09 16:28:02",0.87,-0.464,1.428,2.78,"in","Other","water","surface","",2016-08-09 16:28:02
1,"1.in",1,"1.Other","8522","2016-08-09 16:28:02",0.87,-0.348,0.92,1.56,"in","Other","water","surface","",2016-08-09 16:28:02
1,"1.in",1,"1.Other","8523","2016-08-09 16:28:02",0.87,-1.028,0.868,1.748,"in","Other","water","surface","",2016-08-09 16:28:02
1,"1.in",1,"1.Other","8524","2016-08-09 16:28:02",0.87,-1.124,1.372,2.02,"in","Other","water","surface","",2016-08-09 16:28:02
1,"1.in",1,"1.Other","8525","2016-08-09 16:28:03",1,-0.66,1.632,1.92,"in","Other","water","surface","",2016-08-09 16:28:03
1,"1.slow",2,"2.Travelling","8526","2016-08-09 16:28:03",1.09,-0.864,0.948,1.748,"slow","Travelling","water","underwater","slow",2016-08-09 16:28:03
1,"1.slow",2,"2.Travelling","8527","2016-08-09 16:28:03",1.18,-0.396,0.628,2.156,"slow","Travelling","water","underwater","",2016-08-09 16:28:03
1,"1.slow",2,"2.Travelling","8528","2016-08-09 16:28:03",1.34,0.132,0.904,2.128,"slow","Travelling","water","underwater","",2016-08-09 16:28:03
1,"1.slow",2,"2.Travelling","8529","2016-08-09 16:28:03",1.37,0.468,0.804,1.664,"slow","Travelling","water","underwater","",2016-08-09 16:28:03
1,"1.slow",2,"2.Travelling","8530","2016-08-09 16:28:03",1.43,0.16,0.944,1.54,"slow","Travelling","water","underwater","",2016-08-09 16:28:03
1,"1.slow",2,"2.Travelling","8531","2016-08-09 16:28:03",1.43,0.3,0.848,1.228,"slow","Travelling","water","underwater","",2016-08-09 16:28:03
1,"1.slow",2,"2.Travelling","8532","2016-08-09 16:28:03",1.46,0.604,0.976,1.056,"slow","Travelling","water","underwater","",2016-08-09 16:28:03
1,"1.slow",2,"2.Travelling","8533","2016-08-09 16:28:03",1.4,0.768,1.02,0.912,"slow","Travelling","water","underwater","",2016-08-09 16:28:03
