"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.moving",1,"1.Travelling",10761,"11:26.5",2.37,0.132,-0.204,0.952,"moving","Travelling","land","land","moving"
1,"1.moving",1,"1.Travelling",10762,"11:26.6",2.37,0.156,0.08,0.888,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10763,"11:26.6",2.37,0.42,0.196,0.848,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10764,"11:26.6",2.37,0.408,0.26,0.836,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10765,"11:26.7",2.37,0.312,0.412,0.808,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10766,"11:26.7",2.37,0.388,0.52,0.852,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10767,"11:26.8",2.37,0.52,0.488,0.728,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10768,"11:26.8",2.37,0.736,0.38,0.6,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10769,"11:26.8",2.37,0.592,0.404,0.96,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10770,"11:26.9",2.37,0.524,-0.08,0.648,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10771,"11:26.9",2.34,0.512,-0.2,0.856,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10772,"11:27.0",2.37,0.524,-0.52,0.64,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10773,"11:27.0",2.37,0.612,-0.532,0.656,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10774,"11:27.0",2.37,0.632,-0.468,0.844,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10775,"11:27.1",2.37,0.492,-0.34,0.92,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10776,"11:27.1",2.37,0.472,-0.24,0.736,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10777,"11:27.2",2.37,0.508,-0.316,0.668,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10778,"11:27.2",2.37,0.572,-0.348,0.648,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10779,"11:27.2",2.37,0.592,-0.34,0.592,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10780,"11:27.3",2.37,0.704,-0.328,0.772,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10781,"11:27.3",2.37,0.748,-0.24,1.044,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10782,"11:27.4",2.37,0.736,-0.16,0.908,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10783,"11:27.4",2.34,0.56,-0.072,0.804,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10784,"11:27.4",2.37,0.36,-0.256,0.852,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10785,"11:27.5",2.34,0.256,-0.608,0.756,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10786,"11:27.5",2.34,0.192,-0.5,0.968,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10787,"11:27.6",2.37,0.032,-0.224,1.028,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10788,"11:27.6",2.37,0.348,0.084,0.82,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10789,"11:27.6",2.37,0.512,0.348,0.78,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10790,"11:27.7",2.37,0.54,0.684,0.76,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10791,"11:27.7",2.34,0.488,0.652,0.58,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10792,"11:27.8",2.34,0.416,0.352,0.272,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10793,"11:27.8",2.37,0.456,-0.036,0.276,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10794,"11:27.8",2.37,0.468,-0.06,1.696,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10795,"11:27.9",2.34,0.736,-1.352,0.216,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10796,"11:27.9",2.37,1.204,-0.984,1.144,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10797,"11:28.0",2.37,0.772,-0.576,0.58,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10798,"11:28.0",2.37,0.496,-0.292,0.628,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10799,"11:28.0",2.34,0.384,-0.048,1.304,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10800,"11:28.1",2.37,0.22,0.212,1.584,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10801,"11:28.1",2.34,-0.148,-0.068,0.816,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10802,"11:28.2",2.34,0.42,-0.552,1.46,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10803,"11:28.2",2.34,0.284,-0.572,2.46,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10804,"11:28.2",2.34,-0.1,-0.328,0.952,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10805,"11:28.3",2.37,0.192,0.78,0.128,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",10806,"11:28.3",2.34,0.616,0.572,0.544,"moving","Travelling","land","land",""
