"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.swimming",1,"1.Travelling",29051,"34:43.9",1.06,-1.164,0.156,0.18,"swimming","Travelling","water","surface","swimming"
1,"1.swimming",1,"1.Travelling",29052,"34:44.0",1.12,-1.108,0.14,0.236,"swimming","Travelling","water","surface",""
1,"1.swimming",1,"1.Travelling",29053,"34:44.0",1.18,-1.016,0.124,0.296,"swimming","Travelling","water","surface",""
1,"1.swimming",1,"1.Travelling",29054,"34:44.0",1.25,-1.016,0.052,0.36,"swimming","Travelling","water","surface",""
1,"1.swimming",1,"1.Travelling",29055,"34:44.1",1.34,-1.036,0.048,0.388,"swimming","Travelling","water","surface",""
1,"1.swimming",1,"1.Travelling",29056,"34:44.1",1.4,-1.016,0.028,0.4,"swimming","Travelling","water","surface",""
1,"1.swimming",1,"1.Travelling",29057,"34:44.2",1.46,-0.944,-0.052,0.624,"swimming","Travelling","water","surface",""
1,"1.swimming",1,"1.Travelling",29058,"34:44.2",1.53,-0.98,-0.012,0.556,"swimming","Travelling","water","surface",""
1,"1.swimming",1,"1.Travelling",29059,"34:44.2",1.59,-0.984,0.016,0.452,"swimming","Travelling","water","surface",""
1,"1.swimming",1,"1.Travelling",29060,"34:44.3",1.68,-1.084,0.124,0.412,"swimming","Travelling","water","surface",""
1,"1.swimming",1,"1.Travelling",29061,"34:44.3",1.71,-1.12,0.18,0.456,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29062,"34:44.4",1.78,-1.048,-0.104,0.488,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29063,"34:44.4",1.87,-1.028,-0.084,0.544,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29064,"34:44.4",1.93,-0.92,-0.152,0.524,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29065,"34:44.5",2,-0.668,-0.052,0.608,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29066,"34:44.5",2.06,-0.572,-0.004,0.7,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29067,"34:44.6",2.06,-0.432,0.04,0.62,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29068,"34:44.6",2.15,-0.476,0.056,0.66,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29069,"34:44.6",2.18,-0.572,-0.196,0.668,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29070,"34:44.7",2.21,-0.648,-0.256,0.624,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29071,"34:44.7",2.28,-0.752,-0.284,0.488,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29072,"34:44.8",2.34,-0.868,-0.176,0.516,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29073,"34:44.8",2.4,-0.868,-0.032,0.564,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29074,"34:44.8",2.46,-0.876,0.024,0.596,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29075,"34:44.9",2.53,-0.82,0.004,0.58,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29076,"34:44.9",2.59,-0.82,-0.012,0.556,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29077,"34:45.0",2.62,-0.812,0.008,0.52,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29078,"34:45.0",2.68,-0.812,0.004,0.576,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29079,"34:45.0",2.75,-0.812,-0.084,0.508,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29080,"34:45.1",2.81,-0.836,-0.044,0.532,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29081,"34:45.1",2.87,-0.9,0,0.516,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29082,"34:45.2",2.93,-0.88,-0.012,0.516,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29083,"34:45.2",2.96,-0.872,-0.048,0.56,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29084,"34:45.2",3,-0.864,-0.036,0.484,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29085,"34:45.3",3.06,-0.848,-0.02,0.52,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29086,"34:45.3",3.09,-0.812,-0.064,0.532,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29087,"34:45.4",3.15,-0.852,-0.068,0.456,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29088,"34:45.4",3.25,-0.852,-0.036,0.604,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29089,"34:45.4",3.28,-0.852,-0.016,0.584,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29090,"34:45.5",3.34,-0.88,-0.004,0.552,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29091,"34:45.5",3.37,-0.864,-0.008,0.548,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29092,"34:45.6",3.46,-0.84,0.052,0.596,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29093,"34:45.6",3.53,-0.848,0.056,0.564,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29094,"34:45.6",3.59,-0.84,0.048,0.576,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29095,"34:45.7",3.59,-0.816,0.036,0.576,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29096,"34:45.7",3.59,-0.784,0.024,0.576,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29097,"34:45.8",3.62,-0.748,0.064,0.616,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29098,"34:45.8",3.68,-0.792,0.052,0.592,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29099,"34:45.8",3.71,-0.816,0.024,0.544,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29100,"34:45.9",3.75,-0.848,0.072,0.58,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29101,"34:45.9",3.81,-0.876,0.024,0.612,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29102,"34:46.0",3.87,-0.864,-0.028,0.6,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29103,"34:46.0",3.93,-0.844,-0.048,0.6,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29104,"34:46.0",3.96,-0.848,-0.016,0.64,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29105,"34:46.1",4,-0.868,0.012,0.616,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29106,"34:46.1",4.03,-0.82,0.024,0.604,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29107,"34:46.2",4.06,-0.82,-0.036,0.636,"swimming","Travelling","water","underwater",""
1,"1.swimming",1,"1.Travelling",29108,"34:46.2",4.09,-0.832,-0.052,0.668,"swimming","Travelling","water","underwater",""
1,"1.foraging",2,"2.Foraging",29109,"34:46.2",4.12,-0.808,-0.068,0.68,"foraging","Foraging","water","underwater","foraging"
1,"1.foraging",2,"2.Foraging",29110,"34:46.3",4.15,-0.816,-0.06,0.684,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29111,"34:46.3",4.18,-0.804,-0.12,0.744,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29112,"34:46.4",4.21,-0.808,-0.096,0.776,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29113,"34:46.4",4.25,-0.792,-0.1,0.808,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29114,"34:46.4",4.25,-0.748,-0.06,0.852,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29115,"34:46.5",4.28,-0.716,-0.072,0.784,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29116,"34:46.5",4.31,-0.784,0.224,0.996,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29117,"34:46.6",4.31,-0.772,-0.088,1.004,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29118,"34:46.6",4.31,-0.692,-0.292,0.912,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29119,"34:46.6",4.34,-0.552,-0.372,0.904,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29120,"34:46.7",4.34,-0.28,-0.308,0.924,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29121,"34:46.7",4.34,0.02,-0.2,0.924,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29122,"34:46.8",4.37,0.208,-0.112,0.996,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29123,"34:46.8",4.37,0.28,-0.1,0.96,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29124,"34:46.8",4.37,0.288,-0.036,0.988,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29125,"34:46.9",4.37,0.332,-0.02,1.028,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29126,"34:46.9",4.34,0.244,-0.088,1.004,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29127,"34:47.0",4.34,0.108,-0.148,1,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29128,"34:47.0",4.34,0.012,-0.16,0.984,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29129,"34:47.0",4.34,-0.056,-0.136,0.952,"foraging","Foraging","water","underwater",""
1,"1.foraging",2,"2.Foraging",29130,"34:47.1",4.34,-0.128,-0.044,0.904,"foraging","Foraging","water","underwater",""
