Date/Time Stamp,Pressure,X Axis,Y Axis,Z Axis
08:45:00,0.46,-0.008,0,0.968
08:45:01,0.46,0,0,0.972
08:45:02,0.46,-0.008,-0.004,0.968
08:45:03,0.46,-0.008,-0.012,0.98
08:45:04,0.46,-0.012,0,0.968
08:45:05,0.46,-0.004,0,0.984
08:45:06,0.46,-0.008,0.004,0.972
08:45:07,0.46,-0.004,0,0.972
08:45:08,0.46,-0.004,-0.004,0.988
08:45:09,0.46,-0.012,0.004,0.98
08:45:10,0.46,0,-0.004,0.968
08:45:11,0.46,-0.008,0,0.98
08:45:12,0.46,-0.008,0,0.976
08:45:13,0.43,-0.008,0,0.988
08:45:14,0.46,-0.004,0.004,0.972
08:45:15,0.46,0,0.004,0.984
08:45:16,0.46,-0.008,-0.004,0.98
08:45:17,0.46,0.004,0.004,0.976
08:45:18,0.46,-0.004,0,0.96
08:45:19,0.46,-0.004,0.016,0.972
08:45:20,0.46,-0.004,0,0.96
08:45:21,0.46,-0.012,0.004,0.968
08:45:22,0.46,-0.012,0,0.972
08:45:23,0.46,-0.012,-0.008,0.98
08:45:24,0.46,0,-0.004,0.976
08:45:25,0.46,0,-0.008,0.968
08:45:26,0.46,-0.008,0,0.972
08:45:27,0.43,-0.004,0,0.98
08:45:28,0.46,0,0,0.968
08:45:29,0.46,-0.016,0,0.972
08:45:30,0.43,-0.008,0,0.96
08:45:31,0.46,-0.008,0.004,0.98
08:45:32,0.46,0,-0.004,0.972
08:45:33,0.43,0,0.004,0.992
08:45:34,0.46,-0.012,0,0.98
08:45:35,0.46,-0.008,0,0.976
08:45:36,0.43,-0.008,-0.008,0.984
08:45:37,0.43,-0.004,0,0.976
08:45:38,0.43,-0.012,0,0.972
08:45:39,0.46,-0.008,0,0.972
08:45:40,0.43,-0.008,0,0.972
08:45:41,0.46,-0.012,-0.004,0.976
08:45:42,0.46,0,0.004,0.968
08:45:43,0.43,-0.008,0.004,0.976
08:45:44,0.43,-0.004,0.008,0.964
08:45:45,0.43,-0.004,0.004,0.968
08:45:46,0.43,0,0,0.972
08:45:47,0.43,-0.008,0,0.972
08:45:48,0.43,-0.004,0,0.968
08:45:49,0.43,-0.008,0,0.972
08:45:50,0.43,-0.008,0,0.96
08:45:51,0.43,0,-0.004,0.968
08:45:52,0.43,-0.004,0,0.972
08:45:53,0.43,0,-0.004,0.968
08:45:54,0.43,0,0,0.976
08:45:55,0.43,-0.004,0,0.968
08:45:56,0.43,-0.004,-0.004,0.98
08:45:57,0.43,-0.004,-0.004,0.976
08:45:58,0.43,-0.012,-0.008,0.976
08:45:59,0.43,-0.008,0,0.972
08:46:00,0.43,-0.004,-0.004,0.984
