"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.moving",1,"1.Travelling",25012,"22:17.5",0.62,0.124,1.008,1.324,"moving","Travelling","land","land","moving"
1,"1.moving",1,"1.Travelling",25013,"22:17.5",0.53,0.016,1.292,0.992,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25014,"22:17.6",0.46,0.04,0.668,0.372,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25015,"22:17.6",0.5,0.328,0.576,0.228,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25016,"22:17.6",0.53,0.532,0.544,0.488,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25017,"22:17.7",0.56,0.456,0.496,0.776,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25018,"22:17.7",0.53,0.252,0.724,0.712,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25019,"22:17.8",0.56,0.172,0.804,0.608,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25020,"22:17.8",0.56,0.108,0.9,0.46,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25021,"22:17.8",0.56,0.076,0.888,0.376,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25022,"22:17.9",0.56,-0.048,0.984,0.26,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25023,"22:17.9",0.56,-0.052,1.052,0.288,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25024,"22:18.0",0.59,0.048,1.136,0.368,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25025,"22:18.0",0.59,0.124,1.132,0.468,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25026,"22:18.0",0.56,0.128,1.172,0.264,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25027,"22:18.1",0.56,0.192,1.1,0.264,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25028,"22:18.1",0.56,0.236,1.004,0.22,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25029,"22:18.2",0.56,0.336,0.832,0.304,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25030,"22:18.2",0.53,0.396,0.728,0.176,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25031,"22:18.2",0.53,0.472,0.784,0.088,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25032,"22:18.3",0.56,0.536,0.844,0.264,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25033,"22:18.3",0.56,0.308,1.036,0.252,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25034,"22:18.4",0.53,0.276,1.052,0.164,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25035,"22:18.4",0.53,0.276,1.036,0.18,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25036,"22:18.4",0.53,0.348,0.952,0.308,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25037,"22:18.5",0.5,0.216,0.932,0.304,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25038,"22:18.5",0.5,0.136,0.968,0.324,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25039,"22:18.6",0.5,0.096,0.82,0.34,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25040,"22:18.6",0.5,-0.004,0.82,0.276,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25041,"22:18.6",0.5,0.008,0.892,0.24,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",25042,"22:18.7",0.5,0.068,0.948,0.196,"moving","Travelling","land","land",""
