"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.lying",1,"1.Resting",65083,"52:28.4",0.4,0.084,-0.008,0.94,"lying","Resting",NA,NA,"lying"
1,"1.lying",1,"1.Resting",65084,"52:28.5",0.4,-0.52,0.172,1.488,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65085,"52:28.5",0.4,-1.016,-0.048,1.324,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65086,"52:28.6",0.37,-0.308,-0.268,1.024,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65087,"52:28.6",0.4,-0.132,-0.096,0.884,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65088,"52:28.6",0.4,0,-0.1,0.88,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65089,"52:28.7",0.4,-0.04,-0.128,0.968,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65090,"52:28.7",0.4,-0.152,-0.112,0.98,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65091,"52:28.8",0.4,-0.2,-0.08,0.96,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65092,"52:28.8",0.37,-0.172,-0.036,0.944,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65093,"52:28.8",0.4,-0.144,-0.02,0.948,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65094,"52:28.9",0.4,-0.14,0.004,0.96,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65095,"52:28.9",0.4,-0.156,0.008,0.952,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65096,"52:29.0",0.4,-0.176,-0.012,0.96,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65097,"52:29.0",0.4,-0.2,-0.016,0.968,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65098,"52:29.0",0.4,-0.192,-0.016,0.948,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65099,"52:29.1",0.4,-0.18,-0.008,0.94,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65100,"52:29.1",0.4,-0.184,-0.008,0.936,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65101,"52:29.2",0.4,-0.204,0,0.932,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65102,"52:29.2",0.4,-0.2,0,0.944,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65103,"52:29.2",0.4,-0.216,-0.004,0.948,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65104,"52:29.3",0.4,-0.228,-0.044,0.98,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65105,"52:29.3",0.4,-0.232,-0.056,0.952,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65106,"52:29.4",0.4,-0.212,-0.024,0.936,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65107,"52:29.4",0.4,-0.176,-0.02,0.94,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65108,"52:29.4",0.4,-0.136,-0.004,0.968,"lying","Resting",NA,NA,""
1,"1.lying",1,"1.Resting",65109,"52:29.5",0.4,-0.096,0,0.96,"lying","Resting",NA,NA,""
1,"1.other",2,"2.Other",65110,"52:29.5",0.4,-0.144,0.04,0.996,"other","Other",NA,NA,"other"
1,"1.other",2,"2.Other",65111,"52:29.6",0.4,-0.212,0.02,1.02,"other","Other",NA,NA,""
1,"1.other",2,"2.Other",65112,"52:29.6",0.4,-0.232,-0.06,0.956,"other","Other",NA,NA,""
1,"1.other",2,"2.Other",65113,"52:29.6",0.4,-0.204,-0.036,0.904,"other","Other",NA,NA,""
1,"1.other",2,"2.Other",65114,"52:29.7",0.4,-0.16,-0.032,1.028,"other","Other",NA,NA,""
1,"1.other",2,"2.Other",65115,"52:29.7",0.4,-0.072,0.008,1.064,"other","Other",NA,NA,""
1,"1.other",2,"2.Other",65116,"52:29.8",0.4,-0.004,-0.048,1.016,"other","Other",NA,NA,""
1,"1.other",2,"2.Other",65117,"52:29.8",0.4,0.064,-0.108,1,"other","Other",NA,NA,""
