"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.in",1,"1.Other",5756,"44:16.4",1.68,-0.004,0.5,1.2,"in","Other","water","surface","in"
1,"1.in",1,"1.Other",5757,"44:16.4",1.68,-0.38,0.664,0.732,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5758,"44:16.5",1.68,-0.064,-0.652,-0.02,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5759,"44:16.5",1.68,0.552,-0.408,-0.064,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5760,"44:16.6",1.68,0.164,-0.412,-0.288,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5761,"44:16.6",1.68,0.424,-0.312,-0.412,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5762,"44:16.6",1.68,0.348,-0.464,-0.552,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5763,"44:16.7",1.68,-0.272,-0.556,-0.86,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5764,"44:16.7",1.68,-0.412,-0.476,-0.948,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5765,"44:16.8",1.71,-0.512,-0.228,-0.58,"in","Other","water","underwater",""
1,"1.in",1,"1.Other",5766,"44:16.8",1.71,-1.08,0.44,1.712,"in","Other","water","underwater",""
1,"1.in",1,"1.Other",5767,"44:16.8",1.68,-0.536,0.06,-0.448,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5768,"44:16.9",1.68,0.048,-0.168,-0.34,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5769,"44:16.9",1.71,-0.904,0.888,-0.568,"in","Other","water","underwater",""
1,"1.in",1,"1.Other",5770,"44:17.0",1.46,-0.7,0.38,0.556,"in","Other","water","surface",""
1,"1.in",1,"1.Other",5771,"44:17.0",1.96,-0.856,0.732,0.612,"in","Other","water","underwater",""
1,"1.in",1,"1.Other",5772,"44:17.0",2.06,-1.412,-0.156,0.72,"in","Other","water","underwater",""
1,"1.in",1,"1.Other",5773,"44:17.1",2.18,-1.524,0.168,0.528,"in","Other","water","underwater",""
1,"1.in",1,"1.Other",5774,"44:17.1",2.18,-1.608,0.688,1.016,"in","Other","water","underwater",""
1,"1.in",1,"1.Other",5775,"44:17.2",2.31,-1.328,0.828,1.34,"in","Other","water","underwater",""
1,"1.swimming",2,"2.Travelling",5776,"44:17.2",2.34,-1.096,0.796,1.364,"swimming","Travelling","water","underwater","swimming"
1,"1.swimming",2,"2.Travelling",5777,"44:17.2",2.4,-0.916,0.724,1.412,"swimming","Travelling","water","underwater",""
1,"1.swimming",2,"2.Travelling",5778,"44:17.3",2.5,-0.708,0.884,1.556,"swimming","Travelling","water","underwater",""
1,"1.swimming",2,"2.Travelling",5779,"44:17.3",2.46,-0.488,0.936,1.572,"swimming","Travelling","water","underwater",""
1,"1.swimming",2,"2.Travelling",5780,"44:17.4",2.37,-0.44,0.972,1.68,"swimming","Travelling","water","underwater",""
1,"1.swimming",2,"2.Travelling",5781,"44:17.4",2.34,-0.316,0.86,1.504,"swimming","Travelling","water","underwater",""
1,"1.swimming",2,"2.Travelling",5782,"44:17.4",2.25,-0.168,0.78,1.396,"swimming","Travelling","water","underwater",""
1,"1.swimming",2,"2.Travelling",5783,"44:17.5",2.25,-0.088,0.808,1.26,"swimming","Travelling","water","underwater",""
1,"1.swimming",2,"2.Travelling",5784,"44:17.5",2.21,0.008,0.752,1.092,"swimming","Travelling","water","underwater",""
1,"1.swimming",2,"2.Travelling",5785,"44:17.6",2.18,-0.024,0.604,0.912,"swimming","Travelling","water","underwater",""
1,"1.swimming",2,"2.Travelling",5786,"44:17.6",2.15,-0.068,0.296,0.928,"swimming","Travelling","water","underwater",""
