"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.still",1,"1.Resting",16987,"30:23.0",0.9,0.564,-0.516,0.652,"still","Resting","water","surface","still"
1,"1.still",1,"1.Resting",16988,"30:23.0",0.9,0.536,-0.552,0.656,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16989,"30:23.0",0.9,0.524,-0.536,0.676,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16990,"30:23.1",0.9,0.52,-0.524,0.648,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16991,"30:23.1",0.9,0.476,-0.52,0.648,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16992,"30:23.2",0.9,0.436,-0.492,0.656,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16993,"30:23.2",0.93,0.408,-0.484,0.684,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16994,"30:23.2",0.9,0.376,-0.556,0.696,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16995,"30:23.3",0.9,0.412,-0.712,0.672,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16996,"30:23.3",0.93,0.388,-0.716,0.656,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16997,"30:23.4",0.93,0.36,-0.7,0.648,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16998,"30:23.4",0.93,0.308,-0.728,0.672,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",16999,"30:23.4",0.93,0.22,-0.74,0.692,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17000,"30:23.5",0.93,0.208,-0.74,0.688,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17001,"30:23.5",0.93,0.236,-0.716,0.668,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17002,"30:23.6",0.93,0.24,-0.668,0.672,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17003,"30:23.6",0.93,0.244,-0.62,0.668,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17004,"30:23.6",0.93,0.208,-0.572,0.708,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17005,"30:23.7",0.93,0.184,-0.584,0.728,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17006,"30:23.7",0.93,0.188,-0.596,0.736,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17007,"30:23.8",0.93,0.188,-0.552,0.78,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17008,"30:23.8",0.93,0.212,-0.54,0.772,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17009,"30:23.8",0.93,0.2,-0.56,0.772,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17010,"30:23.9",0.93,0.188,-0.58,0.764,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17011,"30:23.9",0.93,0.216,-0.588,0.764,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17012,"30:24.0",0.9,0.244,-0.612,0.72,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",17013,"30:24.0",0.93,0.244,-0.632,0.68,"still","Resting","water","surface",""
