"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.sitting",1,"1.Resting",25000,"09:30.1",1.31,0.436,-0.036,0.84,"sitting","Resting","land","land","sitting"
1,"1.sitting",1,"1.Resting",25001,"09:30.1",1.31,0.428,-0.06,0.836,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25002,"09:30.2",1.31,0.432,-0.076,0.852,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25003,"09:30.2",1.31,0.416,-0.06,0.84,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25004,"09:30.3",1.31,0.412,-0.076,0.852,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25005,"09:30.3",1.31,0.416,-0.068,0.868,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25006,"09:30.4",1.31,0.416,-0.052,0.856,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25007,"09:30.4",1.31,0.416,-0.044,0.848,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25008,"09:30.5",1.31,0.428,-0.06,0.84,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25009,"09:30.5",1.31,0.44,-0.036,0.884,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25010,"09:30.6",1.31,0.412,-0.016,0.832,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25011,"09:30.6",1.31,0.464,-0.052,0.852,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25012,"09:30.7",1.31,0.448,-0.032,0.852,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25013,"09:30.8",1.31,0.48,-0.016,0.844,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25014,"09:30.8",1.31,0.456,-0.008,0.816,"sitting","Resting","land","land",""
