number,behaviour_event,value,type_event,fps,time,depth,x,y,z,behaviour,type,location,place,raw
1,1.moving,1,1.Travelling,00:00.0,16/08/2014 9:53:00.0,1,0.152,0.724,0.8,moving,Travelling,land,land,moving
1,1.moving,1,1.Travelling,20510,16/08/2014 9:53:00.0,1,0.496,0.648,0.792,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20511,16/08/2014 9:53:00.1,1,0.516,0.692,0.324,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20512,16/08/2014 9:53:00.1,1,0.428,0.536,0.36,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20513,16/08/2014 9:53:00.2,1,0.9,-0.176,0.232,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20514,16/08/2014 9:53:00.2,1,0.912,-0.34,0.32,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20515,16/08/2014 9:53:00.2,1,0.996,-0.248,0.6,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20516,16/08/2014 9:53:00.3,1,0.776,-0.372,0.64,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20517,16/08/2014 9:53:00.3,1,0.84,-0.404,0.728,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20518,16/08/2014 9:53:00.4,1,0.952,-0.292,0.624,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20519,16/08/2014 9:53:00.4,1,1.04,-0.428,0.908,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20520,16/08/2014 9:53:00.4,1,0.656,-0.116,1.084,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20521,16/08/2014 9:53:00.5,1,0.348,0.616,0.812,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20522,16/08/2014 9:53:00.5,1,0.46,0.916,1.136,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20523,16/08/2014 9:53:00.6,1,0.276,0.66,0.676,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20524,16/08/2014 9:53:00.6,1,0.18,0.448,0.392,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20525,16/08/2014 9:53:00.6,1,0.176,0.336,0.336,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20526,16/08/2014 9:53:00.7,1,0.636,-0.228,1.092,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20527,16/08/2014 9:53:00.7,1,1.004,-0.444,0.624,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20528,16/08/2014 9:53:00.8,1,1.06,-0.552,0.884,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20529,16/08/2014 9:53:00.8,1,0.836,-0.444,0.792,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20530,16/08/2014 9:53:00.8,1,0.776,-0.476,1.048,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20531,16/08/2014 9:53:00.9,1,0.58,-0.116,1.028,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20532,16/08/2014 9:53:00.9,1,0.584,0.236,0.928,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20533,16/08/2014 9:53:01.0,1,0.088,0.44,1.048,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20534,16/08/2014 9:53:01.0,1,0.456,0.468,1.164,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20535,16/08/2014 9:53:01.0,1,0.204,0.492,0.9,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20536,16/08/2014 9:53:01.1,1,0.292,0.492,0.316,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20537,16/08/2014 9:53:01.1,1,0.24,0.064,0.412,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20538,16/08/2014 9:53:01.2,1,0.192,0.316,0.196,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20539,16/08/2014 9:53:01.2,1,0.816,-0.728,1.132,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20540,16/08/2014 9:53:01.2,1,1.416,-1.148,0.136,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20541,16/08/2014 9:53:01.3,1,0.972,-0.808,0.316,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20542,16/08/2014 9:53:01.3,1,0.948,-1.016,2.088,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20543,16/08/2014 9:53:01.4,1,0.02,0.312,1.536,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20544,16/08/2014 9:53:01.4,1,-0.032,0.548,1.192,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20545,16/08/2014 9:53:01.4,0.96,0.488,-0.02,1.108,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20546,16/08/2014 9:53:01.5,1,0.464,0.236,1.084,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20547,16/08/2014 9:53:01.5,0.96,0.064,0.528,0.5,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20548,16/08/2014 9:53:01.6,1,0.308,0.256,0.512,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20549,16/08/2014 9:53:01.6,1,0.16,0.12,0.164,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20550,16/08/2014 9:53:01.6,1,0.972,-0.08,0.716,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20551,16/08/2014 9:53:01.7,1,1.252,-0.564,0.14,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20552,16/08/2014 9:53:01.7,1,1.396,-0.048,0.444,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20553,16/08/2014 9:53:01.8,1,0.904,-0.152,0.596,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20554,16/08/2014 9:53:01.8,1,-0.12,1.196,0.116,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20555,16/08/2014 9:53:01.8,1,-0.552,1.02,0.316,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20556,16/08/2014 9:53:01.9,1,0.236,0.404,0.956,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20557,16/08/2014 9:53:01.9,1,0.376,0.288,1.172,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20558,16/08/2014 9:53:02.0,1,-0.048,0.64,0.86,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20559,16/08/2014 9:53:02.0,1,0.052,0.492,0.284,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20560,16/08/2014 9:53:02.0,1,0.212,0.22,0.32,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20561,16/08/2014 9:53:02.1,0.96,0.168,-0.064,-0.016,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20562,16/08/2014 9:53:02.1,1,1.412,-1.048,-0.004,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20563,16/08/2014 9:53:02.2,1,1.616,0.02,0.524,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20564,16/08/2014 9:53:02.2,1,1.124,-0.08,0.36,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20565,16/08/2014 9:53:02.2,1,1.2,-0.952,1.46,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20566,16/08/2014 9:53:02.3,1,-0.076,0.096,1.196,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20567,16/08/2014 9:53:02.3,1,0.1,0.26,1.328,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20568,16/08/2014 9:53:02.4,1,0.612,0.112,1.084,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20569,16/08/2014 9:53:02.4,1,0.16,0.568,1.132,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20570,16/08/2014 9:53:02.4,1,0.076,0.508,0.48,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20571,16/08/2014 9:53:02.5,1,0.296,0.344,0.692,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20572,16/08/2014 9:53:02.5,1,0.152,0.084,0.24,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20573,16/08/2014 9:53:02.6,1,1.088,-0.072,0.764,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20574,16/08/2014 9:53:02.6,1,1.504,-0.864,-0.1,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20575,16/08/2014 9:53:02.6,1.03,1.536,-0.048,0.528,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20576,16/08/2014 9:53:02.7,1,0.944,0.104,0.484,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20577,16/08/2014 9:53:02.7,1,0.516,0.08,0.12,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20578,16/08/2014 9:53:02.8,1,-0.488,0.612,0.436,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20579,16/08/2014 9:53:02.8,1,0.084,0.112,0.86,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20580,16/08/2014 9:53:02.8,1.03,0.484,0.288,0.856,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20581,16/08/2014 9:53:02.9,1,0.252,0.672,0.94,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20582,16/08/2014 9:53:02.9,1,0.148,0.604,0.46,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20583,16/08/2014 9:53:03.0,1,0.38,0.304,0.404,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20584,16/08/2014 9:53:03.0,1,0.4,0.12,0.24,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20585,16/08/2014 9:53:03.0,1,0.844,-0.34,1.256,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20586,16/08/2014 9:53:03.1,1,2.16,-1.928,-0.388,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20587,16/08/2014 9:53:03.1,1,1.5,-0.292,0.388,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20588,16/08/2014 9:53:03.2,1,0.892,-0.32,0.34,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20589,16/08/2014 9:53:03.2,1,0.244,-0.524,0.232,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20590,16/08/2014 9:53:03.2,1,-0.588,0.16,0.436,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20591,16/08/2014 9:53:03.3,1,0.14,0.108,0.948,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20592,16/08/2014 9:53:03.3,1,0.484,-0.116,1.42,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20593,16/08/2014 9:53:03.4,1,0.152,0.448,0.86,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20594,16/08/2014 9:53:03.4,1,0.076,0.5,0.432,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20595,16/08/2014 9:53:03.4,1,0.096,0.108,0.532,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20596,16/08/2014 9:53:03.5,1,0.24,0.076,-0.124,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20597,16/08/2014 9:53:03.5,1.03,1.18,-0.552,1.004,moving,Travelling,land,land,
1,1.moving,1,1.Travelling,20598,16/08/2014 9:53:03.6,1,1.496,-1.62,-0.196,moving,Travelling,land,land,
