"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.sitting",1,"1.Resting",7085,"24:52.7",0.5,0.924,-0.424,0.14,"sitting","Resting","land","land","sitting"
1,"1.sitting",1,"1.Resting",7086,"24:52.7",0.46,0.908,-0.436,0.148,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7087,"24:52.8",0.5,0.916,-0.432,0.144,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7088,"24:52.8",0.46,0.916,-0.432,0.144,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7089,"24:52.8",0.46,0.908,-0.428,0.136,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7090,"24:52.9",0.46,0.908,-0.424,0.156,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7091,"24:52.9",0.46,0.888,-0.416,0.18,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7092,"24:53.0",0.46,0.868,-0.428,0.176,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7093,"24:53.0",0.46,0.944,-0.4,0.168,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7094,"24:53.0",0.46,1.052,-0.572,0.304,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7095,"24:53.1",0.46,1.088,-0.524,0.336,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7096,"24:53.1",0.46,1.032,-0.356,0.132,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7097,"24:53.2",0.46,1.076,-0.552,0.28,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7098,"24:53.2",0.46,0.792,-0.2,0.724,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7099,"24:53.2",0.46,0.656,-0.1,-0.248,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7100,"24:53.3",0.46,0.804,0.14,-0.676,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7101,"24:53.3",0.46,0.016,-0.708,-0.572,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7102,"24:53.4",0.46,1.036,0.36,1.372,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7103,"24:53.4",0.46,1.328,0.38,0.728,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7104,"24:53.4",0.46,0.896,-0.204,0.524,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7105,"24:53.5",0.46,0.804,-0.108,0.616,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7106,"24:53.5",0.46,0.584,-0.36,0.584,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7107,"24:53.6",0.46,0.668,-0.308,0.556,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7108,"24:53.6",0.46,0.712,-0.2,0.536,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7109,"24:53.6",0.46,0.78,-0.12,0.496,"sitting","Resting","land","land",""
1,"1.other",2,"2.Other",7110,"24:53.7",0.46,0.86,-0.108,0.488,"other","Other","land","land","other"
1,"1.other",2,"2.Other",7111,"24:53.7",0.46,0.9,-0.136,0.512,"other","Other","land","land",""
1,"1.other",2,"2.Other",7112,"24:53.8",0.46,0.8,-0.084,0.536,"other","Other","land","land",""
1,"1.other",2,"2.Other",7113,"24:53.8",0.46,0.804,-0.12,0.484,"other","Other","land","land",""
1,"1.other",2,"2.Other",7114,"24:53.8",0.46,0.816,-0.072,0.468,"other","Other","land","land",""
1,"1.other",2,"2.Other",7115,"24:53.9",0.46,0.908,0.044,0.444,"other","Other","land","land",""
1,"1.other",2,"2.Other",7116,"24:53.9",0.46,0.904,0.048,0.444,"other","Other","land","land",""
1,"1.other",2,"2.Other",7117,"24:54.0",0.46,0.888,0.024,0.432,"other","Other","land","land",""
1,"1.other",2,"2.Other",7118,"24:54.0",0.46,0.912,0.004,0.392,"other","Other","land","land",""
1,"1.other",2,"2.Other",7119,"24:54.0",0.46,0.96,0.008,0.348,"other","Other","land","land",""
1,"1.other",2,"2.Other",7120,"24:54.1",0.46,0.956,0.024,0.352,"other","Other","land","land",""
1,"1.other",2,"2.Other",7121,"24:54.1",0.46,0.964,0.036,0.328,"other","Other","land","land",""
1,"1.other",2,"2.Other",7122,"24:54.2",0.46,0.96,0.06,0.284,"other","Other","land","land",""
1,"1.other",2,"2.Other",7123,"24:54.2",0.46,0.94,0.036,0.264,"other","Other","land","land",""
1,"1.other",2,"2.Other",7124,"24:54.2",0.46,0.94,0.06,0.24,"other","Other","land","land",""
1,"1.other",2,"2.Other",7125,"24:54.3",0.46,0.956,0.044,0.216,"other","Other","land","land",""
1,"1.other",2,"2.Other",7126,"24:54.3",0.46,0.988,0.024,0.192,"other","Other","land","land",""
2,"2.sitting",3,"3.Resting",7127,"24:54.4",0.46,1,0,0.16,"sitting","Resting","land","land","sitting"
2,"2.sitting",3,"3.Resting",7128,"24:54.4",0.46,0.98,0,0.124,"sitting","Resting","land","land",""
2,"2.sitting",3,"3.Resting",7129,"24:54.4",0.46,1,-0.024,0.096,"sitting","Resting","land","land",""
