"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.lying",1,"1.Resting",24877,"01:08.5",0.5,0.328,-0.256,0.928,"lying","Resting","land","land","lying"
1,"1.lying",1,"1.Resting",24878,"01:08.5",0.46,0.2,-0.14,0.964,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24879,"01:08.6",0.46,0.1,-0.088,0.964,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24880,"01:08.6",0.46,0.048,-0.068,0.96,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24881,"01:08.6",0.46,0.024,-0.068,0.96,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24882,"01:08.7",0.46,0.012,-0.056,0.96,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24883,"01:08.7",0.46,0.008,-0.04,0.964,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24884,"01:08.8",0.46,0,-0.052,0.956,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24885,"01:08.8",0.46,-0.004,-0.056,0.964,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24886,"01:08.8",0.46,-0.008,-0.048,0.96,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24887,"01:08.9",0.46,-0.024,-0.048,0.956,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24888,"01:08.9",0.46,-0.044,-0.044,0.96,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24889,"01:09.0",0.46,-0.048,-0.044,0.972,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24890,"01:09.0",0.46,-0.056,-0.04,0.956,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24891,"01:09.0",0.46,-0.064,-0.036,0.964,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24892,"01:09.1",0.46,-0.072,-0.036,0.968,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24893,"01:09.1",0.5,-0.072,-0.028,0.956,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24894,"01:09.2",0.46,-0.068,-0.028,0.936,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24895,"01:09.2",0.46,-0.08,-0.036,0.948,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24896,"01:09.2",0.46,-0.092,-0.032,0.948,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24897,"01:09.3",0.5,-0.112,-0.032,0.936,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24898,"01:09.3",0.46,-0.12,-0.036,0.956,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24899,"01:09.4",0.46,-0.12,-0.056,0.964,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24900,"01:09.4",0.46,-0.104,-0.072,0.956,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24901,"01:09.4",0.46,-0.104,-0.056,0.956,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24902,"01:09.5",0.46,-0.124,-0.088,0.952,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24903,"01:09.5",0.46,-0.116,0.02,0.976,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24904,"01:09.6",0.46,-0.14,-0.056,1.06,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24905,"01:09.6",0.46,-0.212,-0.132,0.964,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24906,"01:09.6",0.46,-0.276,-0.044,0.98,"lying","Resting","land","land",""
1,"1.lying",1,"1.Resting",24907,"01:09.7",0.46,-0.172,0.012,0.956,"lying","Resting","land","land",""
