"time","id","x","y","z","depth","number","behaviour_event","value","type_event","fps","behaviour","type","location","place","raw"
2016-08-19 07:11:50.440,1,0.648,-0.004,0.696,2.18,1,"1.still",1,"1.Resting","00:00:00.04","still","Resting","water","underwater","still"
2016-08-19 07:11:50.490,1,0.76,0.014,0.736,2.21,1,"1.still",1,"1.Resting","00:00:00.00","still","Resting","water","underwater",""
2016-08-19 07:11:50.540,1,0.774,0.04,0.706,2.21,1,"1.still",1,"1.Resting","8003","still","Resting","water","underwater",""
2016-08-19 07:11:50.590,1,0.822,0.034,0.684,2.21,1,"1.still",1,"1.Resting","8004","still","Resting","water","underwater",""
2016-08-19 07:11:50.640,1,0.702,-0.04,0.664,2.195,1,"1.still",1,"1.Resting","8006","still","Resting","water","underwater",""
2016-08-19 07:11:50.690,1,0.648,-0.066,0.652,2.21,1,"1.still",1,"1.Resting","8007","still","Resting","water","underwater",""
2016-08-19 07:11:50.740,1,0.662,-0.074,0.634,2.21,1,"1.still",1,"1.Resting","8008","still","Resting","water","underwater",""
2016-08-19 07:11:50.790,1,0.688,-0.092,0.622,2.21,1,"1.still",1,"1.Resting","8009","still","Resting","water","underwater",""
2016-08-19 07:11:50.840,1,0.732,-0.144,0.61,2.21,1,"1.still",1,"1.Resting","8011","still","Resting","water","underwater",""
2016-08-19 07:11:50.890,1,0.726,-0.13,0.608,2.21,1,"1.still",1,"1.Resting","8012","still","Resting","water","underwater",""
2016-08-19 07:11:50.940,1,0.712,-0.142,0.628,2.21,1,"1.still",1,"1.Resting","8013","still","Resting","water","underwater",""
2016-08-19 07:11:50.990,1,0.69,-0.196,0.636,2.21,1,"1.still",1,"1.Resting","8014","still","Resting","water","underwater",""
2016-08-19 07:11:51.040,1,0.676,-0.28,0.652,2.25,1,"1.still",1,"1.Resting","8016","still","Resting","water","underwater",""
2016-08-19 07:11:51.090,1,0.682,-0.276,0.674,2.25,1,"1.still",1,"1.Resting","8017","still","Resting","water","underwater",""
2016-08-19 07:11:51.140,1,0.658,-0.268,0.694,2.25,1,"1.still",1,"1.Resting","8018","still","Resting","water","underwater",""
2016-08-19 07:11:51.190,1,0.65,-0.294,0.716,2.25,1,"1.still",1,"1.Resting","8019","still","Resting","water","underwater",""
2016-08-19 07:11:51.240,1,0.656,-0.354,0.722,2.25,1,"1.still",1,"1.Resting","8021","still","Resting","water","underwater",""
2016-08-19 07:11:51.290,1,0.654,-0.362,0.72,2.265,1,"1.still",1,"1.Resting","8022","still","Resting","water","underwater",""
2016-08-19 07:11:51.340,1,0.65,-0.364,0.734,2.28,1,"1.still",1,"1.Resting","8023","still","Resting","water","underwater",""
2016-08-19 07:11:51.390,1,0.648,-0.354,0.766,2.265,1,"1.still",1,"1.Resting","8024","still","Resting","water","underwater",""
2016-08-19 07:11:51.440,1,0.672,-0.216,0.766,2.25,1,"1.still",1,"1.Resting","8026","still","Resting","water","underwater",""
2016-08-19 07:11:51.490,1,0.686,-0.13,0.738,2.25,1,"1.still",1,"1.Resting","8027","still","Resting","water","underwater",""
2016-08-19 07:11:51.540,1,0.688,-0.098,0.702,2.25,1,"1.still",1,"1.Resting","8028","still","Resting","water","underwater",""
2016-08-19 07:11:51.590,1,0.666,-0.078,0.696,2.25,1,"1.still",1,"1.Resting","8029","still","Resting","water","underwater",""
2016-08-19 07:11:51.640,1,0.666,-0.048,0.724,2.23,1,"1.still",1,"1.Resting","8031","still","Resting","water","underwater",""
2016-08-19 07:11:51.690,1,0.718,-0.042,0.742,2.23,1,"1.still",1,"1.Resting","8032","still","Resting","water","underwater",""
2016-08-19 07:11:51.740,1,0.744,-0.034,0.706,2.21,1,"1.still",1,"1.Resting","8033","still","Resting","water","underwater",""
2016-08-19 07:11:51.790,1,0.71,-0.046,0.652,2.21,1,"1.still",1,"1.Resting","8034","still","Resting","water","underwater",""
2016-08-19 07:11:51.840,1,0.608,-0.03,0.704,2.18,1,"1.still",1,"1.Resting","8036","still","Resting","water","underwater",""
2016-08-19 07:11:51.890,1,0.588,-0.032,0.684,2.18,1,"1.still",1,"1.Resting","8037","still","Resting","water","underwater",""
2016-08-19 07:11:51.940,1,0.578,-0.03,0.644,2.18,1,"1.still",1,"1.Resting","8038","still","Resting","water","underwater",""
2016-08-19 07:11:51.990,1,0.558,-0.044,0.646,2.18,1,"1.still",1,"1.Resting","8039","still","Resting","water","underwater",""
2016-08-19 07:11:52.040,1,0.54,-0.15,0.708,2.21,1,"1.still",1,"1.Resting","8041","still","Resting","water","underwater",""
2016-08-19 07:11:52.090,1,0.55,-0.172,0.75,2.21,1,"1.still",1,"1.Resting","8042","still","Resting","water","underwater",""
2016-08-19 07:11:52.140,1,0.57,-0.152,0.76,2.21,1,"1.still",1,"1.Resting","8043","still","Resting","water","underwater",""
2016-08-19 07:11:52.190,1,0.59,-0.132,0.762,2.21,1,"1.still",1,"1.Resting","8044","still","Resting","water","underwater",""
2016-08-19 07:11:52.240,1,0.64,-0.128,0.802,2.23,1,"1.still",1,"1.Resting","8046","still","Resting","water","underwater",""
2016-08-19 07:11:52.290,1,0.664,-0.108,0.816,2.25,1,"1.still",1,"1.Resting","8047","still","Resting","water","underwater",""
2016-08-19 07:11:52.340,1,0.634,-0.076,0.834,2.23,1,"1.still",1,"1.Resting","8048","still","Resting","water","underwater",""
2016-08-19 07:11:52.390,1,0.584,-0.102,0.828,2.23,1,"1.still",1,"1.Resting","8049","still","Resting","water","underwater",""
2016-08-19 07:11:52.440,1,0.566,-0.182,0.804,2.21,1,"1.still",1,"1.Resting","8051","still","Resting","water","underwater",""
2016-08-19 07:11:52.490,1,0.562,-0.232,0.83,2.23,1,"1.still",1,"1.Resting","8052","still","Resting","water","underwater",""
2016-08-19 07:11:52.540,1,0.558,-0.27,0.846,2.23,1,"1.still",1,"1.Resting","8053","still","Resting","water","underwater",""
2016-08-19 07:11:52.590,1,0.566,-0.28,0.794,2.21,1,"1.still",1,"1.Resting","8054","still","Resting","water","underwater",""
2016-08-19 07:11:52.640,1,0.592,-0.29,0.668,2.21,1,"1.still",1,"1.Resting","8056","still","Resting","water","underwater",""
2016-08-19 07:11:52.690,1,0.618,-0.258,0.64,2.21,1,"1.still",1,"1.Resting","8057","still","Resting","water","underwater",""
2016-08-19 07:11:52.740,1,0.644,-0.208,0.656,2.21,1,"1.still",1,"1.Resting","8058","still","Resting","water","underwater",""
2016-08-19 07:11:52.790,1,0.708,-0.172,0.652,2.21,1,"1.still",1,"1.Resting","8059","still","Resting","water","underwater",""
2016-08-19 07:11:52.840,1,0.832,-0.158,0.492,2.18,1,"1.still",1,"1.Resting","8061","still","Resting","water","underwater",""
2016-08-19 07:11:52.890,1,0.782,-0.242,0.518,2.18,1,"1.still",1,"1.Resting","8062","still","Resting","water","underwater",""
2016-08-19 07:11:52.940,1,0.726,-0.276,0.58,2.18,1,"1.still",1,"1.Resting","8063","still","Resting","water","underwater",""
2016-08-19 07:11:52.990,1,0.704,-0.254,0.658,2.195,1,"1.still",1,"1.Resting","8064","still","Resting","water","underwater",""
2016-08-19 07:11:53.040,1,0.688,-0.176,0.644,2.21,1,"1.still",1,"1.Resting","8066","still","Resting","water","underwater",""
2016-08-19 07:11:53.090,1,0.672,-0.144,0.668,2.21,1,"1.still",1,"1.Resting","8067","still","Resting","water","underwater",""
2016-08-19 07:11:53.140,1,0.682,-0.182,0.642,2.21,1,"1.still",1,"1.Resting","8068","still","Resting","water","underwater",""
2016-08-19 07:11:53.190,1,0.668,-0.274,0.624,2.23,1,"1.still",1,"1.Resting","8069","still","Resting","water","underwater",""
2016-08-19 07:11:53.240,1,0.62,-0.408,0.744,2.23,1,"1.still",1,"1.Resting","8071","still","Resting","water","underwater",""
2016-08-19 07:11:53.290,1,0.612,-0.41,0.724,2.23,1,"1.still",1,"1.Resting","8072","still","Resting","water","underwater",""
2016-08-19 07:11:53.340,1,0.64,-0.41,0.712,2.25,1,"1.still",1,"1.Resting","8073","still","Resting","water","underwater",""
2016-08-19 07:11:53.390,1,0.694,-0.468,0.71,2.25,1,"1.still",1,"1.Resting","8074","still","Resting","water","underwater",""
2016-08-19 07:11:53.440,1,0.674,-0.574,0.702,2.25,1,"1.still",1,"1.Resting","8076","still","Resting","water","underwater",""
2016-08-19 07:11:53.490,1,0.618,-0.518,0.722,2.23,1,"1.still",1,"1.Resting","8077","still","Resting","water","underwater",""
2016-08-19 07:11:53.540,1,0.556,-0.442,0.746,2.21,1,"1.still",1,"1.Resting","8078","still","Resting","water","underwater",""
2016-08-19 07:11:53.590,1,0.554,-0.402,0.712,2.195,1,"1.still",1,"1.Resting","8079","still","Resting","water","underwater",""
2016-08-19 07:11:53.640,1,0.55,-0.404,0.668,2.18,1,"1.still",1,"1.Resting","8081","still","Resting","water","underwater",""
2016-08-19 07:11:53.690,1,0.488,-0.366,0.684,2.165,1,"1.still",1,"1.Resting","8082","still","Resting","water","underwater",""
2016-08-19 07:11:53.740,1,0.43,-0.304,0.66,2.15,1,"1.still",1,"1.Resting","8083","still","Resting","water","underwater",""
2016-08-19 07:11:53.790,1,0.418,-0.268,0.63,2.15,1,"1.still",1,"1.Resting","8084","still","Resting","water","underwater",""
2016-08-19 07:11:53.840,1,0.482,-0.282,0.764,2.15,1,"1.still",1,"1.Resting","8086","still","Resting","water","underwater",""
2016-08-19 07:11:53.890,1,0.48,-0.306,0.782,2.15,1,"1.still",1,"1.Resting","8087","still","Resting","water","underwater",""
2016-08-19 07:11:53.940,1,0.438,-0.328,0.792,2.15,1,"1.still",1,"1.Resting","8088","still","Resting","water","underwater",""
2016-08-19 07:11:53.990,1,0.418,-0.308,0.782,2.15,1,"1.still",1,"1.Resting","8089","still","Resting","water","underwater",""
2016-08-19 07:11:54.040,1,0.486,-0.218,0.744,2.15,1,"1.still",1,"1.Resting","8091","still","Resting","water","underwater",""
2016-08-19 07:11:54.090,1,0.51,-0.218,0.752,2.15,1,"1.still",1,"1.Resting","8092","still","Resting","water","underwater",""
2016-08-19 07:11:54.140,1,0.536,-0.23,0.738,2.15,1,"1.still",1,"1.Resting","8093","still","Resting","water","underwater",""
2016-08-19 07:11:54.190,1,0.538,-0.23,0.726,2.15,1,"1.still",1,"1.Resting","8094","still","Resting","water","underwater",""
2016-08-19 07:11:54.240,1,0.594,-0.236,0.724,2.15,1,"1.still",1,"1.Resting","8096","still","Resting","water","underwater",""
2016-08-19 07:11:54.290,1,0.62,-0.23,0.712,2.165,1,"1.still",1,"1.Resting","8097","still","Resting","water","underwater",""
2016-08-19 07:11:54.340,1,0.636,-0.246,0.686,2.18,1,"1.still",1,"1.Resting","8098","still","Resting","water","underwater",""
2016-08-19 07:11:54.390,1,0.666,-0.264,0.67,2.18,1,"1.still",1,"1.Resting","8099","still","Resting","water","underwater",""
2016-08-19 07:11:54.440,1,0.67,-0.298,0.672,2.195,1,"1.still",1,"1.Resting","8101","still","Resting","water","underwater",""
2016-08-19 07:11:54.490,1,0.68,-0.314,0.674,2.21,1,"1.still",1,"1.Resting","8102","still","Resting","water","underwater",""
2016-08-19 07:11:54.540,1,0.7,-0.314,0.682,2.21,1,"1.still",1,"1.Resting","8103","still","Resting","water","underwater",""
2016-08-19 07:11:54.590,1,0.718,-0.294,0.69,2.21,1,"1.still",1,"1.Resting","8104","still","Resting","water","underwater",""
2016-08-19 07:11:54.640,1,0.756,-0.196,0.662,2.21,1,"1.still",1,"1.Resting","8106","still","Resting","water","underwater",""
2016-08-19 07:11:54.690,1,0.76,-0.152,0.66,2.21,1,"1.still",1,"1.Resting","8107","still","Resting","water","underwater",""
2016-08-19 07:11:54.740,1,0.766,-0.114,0.656,2.21,1,"1.still",1,"1.Resting","8108","still","Resting","water","underwater",""
2016-08-19 07:11:54.790,1,0.766,-0.076,0.648,2.21,1,"1.still",1,"1.Resting","8109","still","Resting","water","underwater",""
2016-08-19 07:11:54.840,1,0.78,-0.024,0.654,2.195,1,"1.still",1,"1.Resting","8111","still","Resting","water","underwater",""
2016-08-19 07:11:54.890,1,0.802,-0.004,0.666,2.18,1,"1.still",1,"1.Resting","8112","still","Resting","water","underwater",""
2016-08-19 07:11:54.940,1,0.804,0.024,0.642,2.18,1,"1.still",1,"1.Resting","8113","still","Resting","water","underwater",""
2016-08-19 07:11:54.990,1,0.792,0.056,0.622,2.18,1,"1.still",1,"1.Resting","8114","still","Resting","water","underwater",""
2016-08-19 07:11:55.040,1,0.734,0.104,0.664,2.18,1,"1.still",1,"1.Resting","8116","still","Resting","water","underwater",""
2016-08-19 07:11:55.090,1,0.724,0.11,0.654,2.18,1,"1.still",1,"1.Resting","8117","still","Resting","water","underwater",""
2016-08-19 07:11:55.140,1,0.718,0.118,0.652,2.18,1,"1.still",1,"1.Resting","8118","still","Resting","water","underwater",""
2016-08-19 07:11:55.190,1,0.71,0.134,0.668,2.18,1,"1.still",1,"1.Resting","8119","still","Resting","water","underwater",""
2016-08-19 07:11:55.240,1,0.704,0.156,0.666,2.165,1,"1.still",1,"1.Resting","8121","still","Resting","water","underwater",""
2016-08-19 07:11:55.290,1,0.7,0.156,0.658,2.18,1,"1.still",1,"1.Resting","8122","still","Resting","water","underwater",""
2016-08-19 07:11:55.340,1,0.706,0.166,0.662,2.165,1,"1.still",1,"1.Resting","8123","still","Resting","water","underwater",""
2016-08-19 07:11:55.390,1,0.706,0.176,0.65,2.15,1,"1.still",1,"1.Resting","8124","still","Resting","water","underwater",""
2016-08-19 07:11:55.440,1,0.688,0.18,0.632,2.15,1,"1.still",1,"1.Resting","8126","still","Resting","water","underwater",""
2016-08-19 07:11:55.490,1,0.672,0.17,0.634,2.15,1,"1.still",1,"1.Resting","8127","still","Resting","water","underwater",""
2016-08-19 07:11:55.540,1,0.654,0.172,0.636,2.15,1,"1.still",1,"1.Resting","8128","still","Resting","water","underwater",""
2016-08-19 07:11:55.590,1,0.648,0.174,0.64,2.15,1,"1.still",1,"1.Resting","8129","still","Resting","water","underwater",""
2016-08-19 07:11:55.640,1,0.664,0.172,0.626,2.15,1,"1.still",1,"1.Resting","8131","still","Resting","water","underwater",""
2016-08-19 07:11:55.690,1,0.692,0.18,0.642,2.15,1,"1.still",1,"1.Resting","8132","still","Resting","water","underwater",""
2016-08-19 07:11:55.740,1,0.712,0.192,0.652,2.15,1,"1.still",1,"1.Resting","8133","still","Resting","water","underwater",""
2016-08-19 07:11:55.790,1,0.722,0.198,0.652,2.165,1,"1.still",1,"1.Resting","8134","still","Resting","water","underwater",""
2016-08-19 07:11:55.840,1,0.738,0.192,0.624,2.18,1,"1.still",1,"1.Resting","8136","still","Resting","water","underwater",""
2016-08-19 07:11:55.890,1,0.748,0.202,0.62,2.195,1,"1.still",1,"1.Resting","8137","still","Resting","water","underwater",""
2016-08-19 07:11:55.940,1,0.764,0.214,0.62,2.21,1,"1.still",1,"1.Resting","8138","still","Resting","water","underwater",""
2016-08-19 07:11:55.990,1,0.788,0.208,0.604,2.21,1,"1.still",1,"1.Resting","8139","still","Resting","water","underwater",""
2016-08-19 07:11:56.040,1,0.848,0.142,0.584,2.23,1,"1.still",1,"1.Resting","8141","still","Resting","water","underwater",""
2016-08-19 07:11:56.090,1,0.856,0.104,0.606,2.25,1,"1.still",1,"1.Resting","8142","still","Resting","water","underwater",""
2016-08-19 07:11:56.140,1,0.848,0.044,0.6,2.25,1,"1.still",1,"1.Resting","8143","still","Resting","water","underwater",""
2016-08-19 07:11:56.190,1,0.844,-0.004,0.572,2.25,1,"1.still",1,"1.Resting","8144","still","Resting","water","underwater",""
2016-08-19 07:11:56.240,1,0.85,-0.01,0.556,2.25,1,"1.still",1,"1.Resting","8146","still","Resting","water","underwater",""
2016-08-19 07:11:56.290,1,0.874,-0.002,0.544,2.25,1,"1.still",1,"1.Resting","8147","still","Resting","water","underwater",""
2016-08-19 07:11:56.340,1,0.902,-0.002,0.532,2.25,1,"1.still",1,"1.Resting","8148","still","Resting","water","underwater",""
2016-08-19 07:11:56.390,1,0.916,-0.004,0.526,2.25,1,"1.still",1,"1.Resting","8149","still","Resting","water","underwater",""
2016-08-19 07:11:56.440,1,0.908,0,0.508,2.23,1,"1.still",1,"1.Resting","8151","still","Resting","water","underwater",""
2016-08-19 07:11:56.490,1,0.876,-0.002,0.502,2.21,1,"1.still",1,"1.Resting","8152","still","Resting","water","underwater",""
2016-08-19 07:11:56.540,1,0.846,-0.002,0.49,2.21,1,"1.still",1,"1.Resting","8153","still","Resting","water","underwater",""
2016-08-19 07:11:56.590,1,0.836,-0.002,0.482,2.21,1,"1.still",1,"1.Resting","8154","still","Resting","water","underwater",""
2016-08-19 07:11:56.640,1,0.83,0.004,0.514,2.195,1,"1.still",1,"1.Resting","8156","still","Resting","water","underwater",""
2016-08-19 07:11:56.690,1,0.822,0.012,0.54,2.195,1,"1.still",1,"1.Resting","8157","still","Resting","water","underwater",""
2016-08-19 07:11:56.740,1,0.814,0.022,0.55,2.18,1,"1.still",1,"1.Resting","8158","still","Resting","water","underwater",""
2016-08-19 07:11:56.790,1,0.808,0.032,0.58,2.18,1,"1.still",1,"1.Resting","8159","still","Resting","water","underwater",""
2016-08-19 07:11:56.840,1,0.754,0.016,0.632,2.18,1,"1.still",1,"1.Resting","8161","still","Resting","water","underwater",""
2016-08-19 07:11:56.890,1,0.73,0.006,0.624,2.18,1,"1.still",1,"1.Resting","8162","still","Resting","water","underwater",""
2016-08-19 07:11:56.940,1,0.712,0.002,0.632,2.18,1,"1.still",1,"1.Resting","8163","still","Resting","water","underwater",""
2016-08-19 07:11:56.990,1,0.704,0.006,0.66,2.18,1,"1.still",1,"1.Resting","8164","still","Resting","water","underwater",""
2016-08-19 07:11:57.040,1,0.694,-0.004,0.68,2.165,1,"1.still",1,"1.Resting","8166","still","Resting","water","underwater",""
2016-08-19 07:11:57.090,1,0.696,-0.002,0.692,2.165,1,"1.still",1,"1.Resting","8167","still","Resting","water","underwater",""
2016-08-19 07:11:57.140,1,0.69,0.002,0.714,2.18,1,"1.still",1,"1.Resting","8168","still","Resting","water","underwater",""
2016-08-19 07:11:57.190,1,0.69,0.01,0.698,2.18,1,"1.still",1,"1.Resting","8169","still","Resting","water","underwater",""
2016-08-19 07:11:57.240,1,0.658,0.042,0.654,2.15,1,"1.still",1,"1.Resting","8171","still","Resting","water","underwater",""
2016-08-19 07:11:57.290,1,0.654,0.05,0.636,2.165,1,"1.still",1,"1.Resting","8172","still","Resting","water","underwater",""
2016-08-19 07:11:57.340,1,0.658,0.04,0.618,2.18,1,"1.still",1,"1.Resting","8173","still","Resting","water","underwater",""
2016-08-19 07:11:57.390,1,0.674,0.024,0.632,2.18,1,"1.still",1,"1.Resting","8174","still","Resting","water","underwater",""
2016-08-19 07:11:57.440,1,0.688,-0.028,0.68,2.18,1,"1.still",1,"1.Resting","8176","still","Resting","water","underwater",""
2016-08-19 07:11:57.490,1,0.696,-0.026,0.676,2.18,1,"1.still",1,"1.Resting","8177","still","Resting","water","underwater",""
2016-08-19 07:11:57.540,1,0.718,-0.018,0.63,2.195,1,"1.still",1,"1.Resting","8178","still","Resting","water","underwater",""
2016-08-19 07:11:57.590,1,0.756,-0.02,0.594,2.21,1,"1.still",1,"1.Resting","8179","still","Resting","water","underwater",""
2016-08-19 07:11:57.640,1,0.792,-0.064,0.584,2.29,1,"1.still",1,"1.Resting","8181","still","Resting","water","underwater",""
2016-08-19 07:11:57.690,1,0.806,-0.076,0.57,2.21,1,"1.still",1,"1.Resting","8182","still","Resting","water","underwater",""
2016-08-19 07:11:57.740,1,0.836,-0.084,0.534,2.23,1,"1.still",1,"1.Resting","8183","still","Resting","water","underwater",""
2016-08-19 07:11:57.790,1,0.856,-0.11,0.524,2.31,1,"1.still",1,"1.Resting","8184","still","Resting","water","underwater",""
2016-08-19 07:11:57.840,1,0.876,-0.106,0.528,2.25,1,"1.still",1,"1.Resting","8186","still","Resting","water","underwater",""
2016-08-19 07:11:57.890,1,0.874,-0.098,0.506,2.25,1,"1.still",1,"1.Resting","8187","still","Resting","water","underwater",""
2016-08-19 07:11:57.940,1,0.874,-0.096,0.492,2.25,1,"1.still",1,"1.Resting","8188","still","Resting","water","underwater",""
2016-08-19 07:11:57.990,1,0.884,-0.098,0.49,2.25,1,"1.still",1,"1.Resting","8189","still","Resting","water","underwater",""
2016-08-19 07:11:58.040,1,0.898,-0.094,0.494,2.31,1,"1.still",1,"1.Resting","8191","still","Resting","water","underwater",""
2016-08-19 07:11:58.090,1,0.902,-0.1,0.484,2.37,1,"1.still",1,"1.Resting","8192","still","Resting","water","underwater",""
2016-08-19 07:11:58.140,1,0.888,-0.122,0.488,2.31,1,"1.still",1,"1.Resting","8193","still","Resting","water","underwater",""
2016-08-19 07:11:58.190,1,0.864,-0.13,0.538,2.25,1,"1.still",1,"1.Resting","8194","still","Resting","water","underwater",""
2016-08-19 07:11:58.240,1,0.798,-0.204,0.562,2.29,1,"1.still",1,"1.Resting","8196","still","Resting","water","underwater",""
2016-08-19 07:11:58.290,1,0.778,-0.234,0.562,2.29,1,"1.still",1,"1.Resting","8197","still","Resting","water","underwater",""
2016-08-19 07:11:58.340,1,0.756,-0.218,0.58,2.37,1,"1.still",1,"1.Resting","8198","still","Resting","water","underwater",""
2016-08-19 07:11:58.390,1,0.758,-0.19,0.594,2.37,1,"1.still",1,"1.Resting","8199","still","Resting","water","underwater",""
2016-08-19 07:11:58.440,1,0.774,-0.124,0.618,2.37,1,"1.still",1,"1.Resting","8201","still","Resting","water","underwater",""
2016-08-19 07:11:58.490,1,0.766,-0.096,0.598,2.37,1,"1.still",1,"1.Resting","8202","still","Resting","water","underwater",""
2016-08-19 07:11:58.540,1,0.752,-0.062,0.592,2.37,1,"1.still",1,"1.Resting","8203","still","Resting","water","underwater",""
2016-08-19 07:11:58.590,1,0.746,-0.044,0.594,2.37,1,"1.still",1,"1.Resting","8204","still","Resting","water","underwater",""
2016-08-19 07:11:58.640,1,0.724,-0.056,0.562,2.37,1,"1.still",1,"1.Resting","8206","still","Resting","water","underwater",""
2016-08-19 07:11:58.690,1,0.706,-0.05,0.578,2.37,1,"1.still",1,"1.Resting","8207","still","Resting","water","underwater",""
2016-08-19 07:11:58.740,1,0.708,-0.04,0.604,2.37,1,"1.still",1,"1.Resting","8208","still","Resting","water","underwater",""
2016-08-19 07:11:58.790,1,0.732,-0.046,0.604,2.37,1,"1.still",1,"1.Resting","8209","still","Resting","water","underwater",""
2016-08-19 07:11:58.840,1,0.736,-0.088,0.584,2.37,1,"1.still",1,"1.Resting","8211","still","Resting","water","underwater",""
2016-08-19 07:11:58.890,1,0.734,-0.076,0.574,2.37,1,"1.still",1,"1.Resting","8212","still","Resting","water","underwater",""
2016-08-19 07:11:58.940,1,0.746,-0.06,0.568,2.37,1,"1.still",1,"1.Resting","8213","still","Resting","water","underwater",""
2016-08-19 07:11:58.990,1,0.768,-0.058,0.584,2.37,1,"1.still",1,"1.Resting","8214","still","Resting","water","underwater",""
2016-08-19 07:11:59.040,1,0.774,-0.104,0.546,2.37,1,"1.still",1,"1.Resting","8216","still","Resting","water","underwater",""
2016-08-19 07:11:59.090,1,0.77,-0.144,0.504,2.37,1,"1.still",1,"1.Resting","8217","still","Resting","water","underwater",""
2016-08-19 07:11:59.140,1,0.77,-0.192,0.492,2.37,1,"1.still",1,"1.Resting","8218","still","Resting","water","underwater",""
2016-08-19 07:11:59.190,1,0.776,-0.244,0.498,2.37,1,"1.still",1,"1.Resting","8219","still","Resting","water","underwater",""
2016-08-19 07:11:59.240,1,0.828,-0.316,0.52,2.4,1,"1.still",1,"1.Resting","8221","still","Resting","water","underwater",""
2016-08-19 07:11:59.290,1,0.846,-0.318,0.51,2.4,1,"1.still",1,"1.Resting","8222","still","Resting","water","underwater",""
2016-08-19 07:11:59.340,1,0.854,-0.302,0.498,2.4,1,"1.still",1,"1.Resting","8223","still","Resting","water","underwater",""
2016-08-19 07:11:59.390,1,0.864,-0.27,0.48,2.4,1,"1.still",1,"1.Resting","8224","still","Resting","water","underwater",""
2016-08-19 07:11:59.440,1,0.868,-0.23,0.448,2.4,1,"1.still",1,"1.Resting","8226","still","Resting","water","underwater",""
2016-08-19 07:11:59.490,1,0.878,-0.26,0.448,2.4,1,"1.still",1,"1.Resting","8227","still","Resting","water","underwater",""
2016-08-19 07:11:59.540,1,0.888,-0.29,0.458,2.4,1,"1.still",1,"1.Resting","8228","still","Resting","water","underwater",""
2016-08-19 07:11:59.590,1,0.89,-0.316,0.468,2.4,1,"1.still",1,"1.Resting","8229","still","Resting","water","underwater",""
2016-08-19 07:11:59.640,1,0.856,-0.316,0.436,2.4,1,"1.still",1,"1.Resting","8231","still","Resting","water","underwater",""
2016-08-19 07:11:59.690,1,0.864,-0.292,0.432,2.4,1,"1.still",1,"1.Resting","8232","still","Resting","water","underwater",""
2016-08-19 07:11:59.740,1,0.872,-0.28,0.438,2.4,1,"1.still",1,"1.Resting","8233","still","Resting","water","underwater",""
2016-08-19 07:11:59.790,1,0.87,-0.282,0.43,2.385,1,"1.still",1,"1.Resting","8234","still","Resting","water","underwater",""
2016-08-19 07:11:59.840,1,0.864,-0.29,0.418,2.37,1,"1.still",1,"1.Resting","8236","still","Resting","water","underwater",""
2016-08-19 07:11:59.890,1,0.862,-0.284,0.43,2.37,1,"1.still",1,"1.Resting","8237","still","Resting","water","underwater",""
2016-08-19 07:11:59.940,1,0.866,-0.268,0.44,2.37,1,"1.still",1,"1.Resting","8238","still","Resting","water","underwater",""
2016-08-19 07:11:59.990,1,0.862,-0.256,0.442,2.37,1,"1.still",1,"1.Resting","8239","still","Resting","water","underwater",""
2016-08-19 07:12:00.040,1,0.824,-0.258,0.446,2.37,1,"1.still",1,"1.Resting","8241","still","Resting","water","underwater",""
2016-08-19 07:12:00.090,1,0.804,-0.262,0.442,2.37,1,"1.still",1,"1.Resting","8242","still","Resting","water","underwater",""
2016-08-19 07:12:00.140,1,0.788,-0.26,0.44,2.37,1,"1.still",1,"1.Resting","8243","still","Resting","water","underwater",""
2016-08-19 07:12:00.190,1,0.78,-0.258,0.438,2.37,1,"1.still",1,"1.Resting","8244","still","Resting","water","underwater",""
2016-08-19 07:12:00.240,1,0.774,-0.236,0.482,2.37,1,"1.still",1,"1.Resting","8246","still","Resting","water","underwater",""
2016-08-19 07:12:00.290,1,0.772,-0.224,0.49,2.355,1,"1.still",1,"1.Resting","8247","still","Resting","water","underwater",""
2016-08-19 07:12:00.340,1,0.762,-0.212,0.506,2.355,1,"1.still",1,"1.Resting","8248","still","Resting","water","underwater",""
2016-08-19 07:12:00.390,1,0.752,-0.206,0.514,2.37,1,"1.still",1,"1.Resting","8249","still","Resting","water","underwater",""
2016-08-19 07:12:00.440,1,0.75,-0.186,0.52,2.355,1,"1.still",1,"1.Resting","8251","still","Resting","water","underwater",""
2016-08-19 07:12:00.490,1,0.752,-0.178,0.528,2.37,1,"1.still",1,"1.Resting","8252","still","Resting","water","underwater",""
2016-08-19 07:12:00.540,1,0.756,-0.152,0.538,2.37,1,"1.still",1,"1.Resting","8253","still","Resting","water","underwater",""
2016-08-19 07:12:00.590,1,0.766,-0.16,0.548,2.37,1,"1.still",1,"1.Resting","8254","still","Resting","water","underwater",""
2016-08-19 07:12:00.640,1,0.798,-0.226,0.534,2.37,1,"1.still",1,"1.Resting","8256","still","Resting","water","underwater",""
2016-08-19 07:12:00.690,1,0.8,-0.244,0.518,2.37,1,"1.still",1,"1.Resting","8257","still","Resting","water","underwater",""
2016-08-19 07:12:00.740,1,0.8,-0.24,0.504,2.37,1,"1.still",1,"1.Resting","8258","still","Resting","water","underwater",""
2016-08-19 07:12:00.790,1,0.802,-0.234,0.492,2.37,1,"1.still",1,"1.Resting","8259","still","Resting","water","underwater",""
