"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.moving",1,"1.Travelling","00:00:00.05","2016-08-09 16:32:03",0.65,0.308,-0.008,0.804,"moving","Travelling","land","land","moving",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","00:00:00.00","2016-08-09 16:32:03",0.68,0.428,0.38,1.144,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19537","2016-08-09 16:32:03",0.68,0.152,0.512,1.512,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19538","2016-08-09 16:32:03",0.65,0.184,-0.516,1.008,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19539","2016-08-09 16:32:03",0.68,0.352,-0.356,0.508,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19540","2016-08-09 16:32:03",0.65,0.548,-0.604,0.884,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19541","2016-08-09 16:32:03",0.65,0.788,-0.64,0.428,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19542","2016-08-09 16:32:03",0.65,0.712,0.072,0.124,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19543","2016-08-09 16:32:03",0.65,0.456,0.768,0.56,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19544","2016-08-09 16:32:03",0.65,0.628,0.384,1.024,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19545","2016-08-09 16:32:03",0.65,0.356,-0.364,1.4,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19546","2016-08-09 16:32:03",0.65,0.46,-0.472,0.804,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19547","2016-08-09 16:32:03",0.65,0.38,-0.7,0.968,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19548","2016-08-09 16:32:03",0.65,0.492,-0.672,0.952,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19549","2016-08-09 16:32:03",0.65,0.216,-0.584,0.792,"moving","Travelling","land","land","",2016-08-09 16:32:03
1,"1.moving",1,"1.Travelling","19550","2016-08-09 16:32:04",0.65,0.568,-0.472,0.38,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19551","2016-08-09 16:32:04",0.65,0.292,0.596,-0.096,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19552","2016-08-09 16:32:04",0.65,0.552,0.984,0.292,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19553","2016-08-09 16:32:04",0.65,0.608,-0.608,0.172,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19554","2016-08-09 16:32:04",0.65,0.104,-0.752,0.4,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19555","2016-08-09 16:32:04",0.65,0.448,-0.708,0.532,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19556","2016-08-09 16:32:04",0.65,0.336,-0.864,0.624,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19557","2016-08-09 16:32:04",0.65,0.416,-0.764,0.656,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19558","2016-08-09 16:32:04",0.65,0.632,-0.58,0.756,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19559","2016-08-09 16:32:04",0.65,0.708,-0.844,0.752,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19560","2016-08-09 16:32:04",0.65,0.504,-0.968,1.092,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19561","2016-08-09 16:32:04",0.65,0.34,-0.488,1.032,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19562","2016-08-09 16:32:04",0.65,0.568,-0.256,0.904,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19563","2016-08-09 16:32:04",0.65,0.488,-0.288,0.64,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19564","2016-08-09 16:32:04",0.65,0.28,0.076,0.564,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19565","2016-08-09 16:32:04",0.65,0.348,0.156,0.672,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19566","2016-08-09 16:32:04",0.65,0.396,0.852,0.784,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19567","2016-08-09 16:32:04",0.65,0.804,0.436,1.076,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19568","2016-08-09 16:32:04",0.65,0.704,-0.016,0.904,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19569","2016-08-09 16:32:04",0.65,0.8,-0.404,1.032,"moving","Travelling","land","land","",2016-08-09 16:32:04
1,"1.moving",1,"1.Travelling","19570","2016-08-09 16:32:05",0.65,0.832,-0.104,0.676,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19571","2016-08-09 16:32:05",0.65,0.868,0.272,0.152,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19572","2016-08-09 16:32:05",0.65,0.532,0.512,0.304,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19573","2016-08-09 16:32:05",0.65,0.84,0.416,0.244,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19574","2016-08-09 16:32:05",0.65,0.768,-0.016,0.676,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19575","2016-08-09 16:32:05",0.65,1.12,-0.508,0.16,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19576","2016-08-09 16:32:05",0.65,1.076,-0.544,0.36,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19577","2016-08-09 16:32:05",0.65,0.768,-0.588,0.64,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19578","2016-08-09 16:32:05",0.65,0.624,-0.876,0.408,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19579","2016-08-09 16:32:05",0.65,0.472,-1.216,0.296,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19580","2016-08-09 16:32:05",0.65,0.608,-1.28,0.22,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19581","2016-08-09 16:32:05",0.65,0.544,-0.648,0.08,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19582","2016-08-09 16:32:05",0.65,0.308,0.076,0.66,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19583","2016-08-09 16:32:05",0.65,-0.296,0.712,0.708,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19584","2016-08-09 16:32:05",0.65,0.684,0.276,0.676,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19585","2016-08-09 16:32:05",0.65,0.892,0.18,0.42,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19586","2016-08-09 16:32:05",0.65,0.012,0.032,0.348,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19587","2016-08-09 16:32:05",0.65,-0.252,-0.808,-0.488,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19588","2016-08-09 16:32:05",0.65,0.36,-0.952,0.232,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19589","2016-08-09 16:32:05",0.65,0.56,-0.848,0.284,"moving","Travelling","land","land","",2016-08-09 16:32:05
1,"1.moving",1,"1.Travelling","19590","2016-08-09 16:32:06",0.65,0.496,-0.668,0.052,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19591","2016-08-09 16:32:06",0.65,0.792,0.288,-0.156,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19592","2016-08-09 16:32:06",0.65,-0.084,0.956,-0.164,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19593","2016-08-09 16:32:06",0.65,0.764,-0.032,0.42,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19594","2016-08-09 16:32:06",0.65,0.98,-1.368,0.2,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19595","2016-08-09 16:32:06",0.65,0.276,-1.284,1.08,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19596","2016-08-09 16:32:06",0.65,0.496,-1.336,1.3,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19597","2016-08-09 16:32:06",0.65,0.616,-1.116,0.636,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19598","2016-08-09 16:32:06",0.65,0.384,-1.08,0.324,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19599","2016-08-09 16:32:06",0.65,0.42,0.36,0.4,"moving","Travelling","land","land","",2016-08-09 16:32:06
1,"1.moving",1,"1.Travelling","19600","2016-08-09 16:32:06",0.65,0.144,1.36,0.52,"moving","Travelling","land","land","",2016-08-09 16:32:06
