"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.sitting",1,"1.Resting",7312,"57:12.7",0.59,0.644,-0.256,0.488,"sitting","Resting","land","land","sitting"
1,"1.sitting",1,"1.Resting",7313,"57:12.7",0.59,0.456,-0.188,0.568,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7314,"57:12.8",0.59,0.612,0,0.544,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7315,"57:12.8",0.59,0.74,0.152,0.408,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7316,"57:12.8",0.59,0.96,0.072,0.36,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7317,"57:12.9",0.59,1.208,0.016,0.464,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7318,"57:12.9",0.59,0.888,0.004,0.504,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7319,"57:13.0",0.59,0.808,0.02,0.476,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7320,"57:13.0",0.62,0.848,0.048,0.48,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7321,"57:13.0",0.59,0.808,0.032,0.536,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7322,"57:13.1",0.59,0.812,0.052,0.544,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7323,"57:13.1",0.59,0.824,0.104,0.52,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7324,"57:13.2",0.59,0.82,0.116,0.528,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7325,"57:13.2",0.59,0.812,0.08,0.552,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7326,"57:13.2",0.59,0.804,0.08,0.548,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7327,"57:13.3",0.59,0.828,0.076,0.54,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7328,"57:13.3",0.59,0.852,0.064,0.544,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7329,"57:13.4",0.59,0.86,0.064,0.516,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7330,"57:13.4",0.59,0.852,0.068,0.52,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7331,"57:13.4",0.59,0.868,0.052,0.532,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7332,"57:13.5",0.59,0.884,0.072,0.508,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7333,"57:13.5",0.59,0.904,0.048,0.468,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7334,"57:13.6",0.59,0.912,0.028,0.476,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7335,"57:13.6",0.59,0.892,0.048,0.448,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7336,"57:13.6",0.59,0.888,0.028,0.448,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7337,"57:13.7",0.59,0.896,0.028,0.436,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7338,"57:13.7",0.59,0.872,0.016,0.416,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7339,"57:13.8",0.59,0.864,-0.008,0.464,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7340,"57:13.8",0.59,0.832,-0.104,0.52,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7341,"57:13.8",0.59,0.828,-0.216,0.488,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7342,"57:13.9",0.59,0.804,-0.28,0.444,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7343,"57:13.9",0.59,0.812,-0.304,0.444,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7344,"57:14.0",0.59,0.828,-0.264,0.472,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7345,"57:14.0",0.59,0.82,-0.272,0.496,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7346,"57:14.0",0.62,0.796,-0.26,0.504,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7347,"57:14.1",0.59,0.784,-0.24,0.456,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7348,"57:14.1",0.59,0.776,-0.22,0.412,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7349,"57:14.2",0.59,0.808,-0.184,0.424,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7350,"57:14.2",0.59,0.872,-0.18,0.416,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7351,"57:14.2",0.59,0.916,-0.116,0.436,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7352,"57:14.3",0.59,0.948,-0.06,0.428,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7353,"57:14.3",0.59,0.948,-0.044,0.376,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7354,"57:14.4",0.59,0.948,-0.068,0.344,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7355,"57:14.4",0.59,0.972,-0.08,0.372,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7356,"57:14.4",0.59,0.96,-0.056,0.356,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7357,"57:14.5",0.59,0.928,-0.044,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7358,"57:14.5",0.59,0.908,-0.008,0.376,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7359,"57:14.6",0.59,0.94,0.016,0.388,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7360,"57:14.6",0.59,0.936,0.04,0.38,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7361,"57:14.6",0.59,0.904,0.068,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7362,"57:14.7",0.59,0.892,0.128,0.428,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7363,"57:14.7",0.59,0.868,0.156,0.424,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7364,"57:14.8",0.59,0.864,0.176,0.472,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7365,"57:14.8",0.59,0.86,0.34,0.376,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7366,"57:14.8",0.59,0.876,0.428,0.272,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7367,"57:14.9",0.59,0.872,0.444,0.32,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7368,"57:14.9",0.59,0.928,0.452,0.288,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7369,"57:15.0",0.59,0.956,0.328,0.292,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7370,"57:15.0",0.59,0.916,0.288,0.28,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7371,"57:15.0",0.59,0.896,0.264,0.296,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7372,"57:15.1",0.59,0.884,0.252,0.312,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7373,"57:15.1",0.59,0.892,0.32,0.32,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7374,"57:15.2",0.59,0.936,0.356,0.26,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7375,"57:15.2",0.59,0.98,0.312,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7376,"57:15.2",0.59,0.968,0.28,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7377,"57:15.3",0.59,0.932,0.26,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7378,"57:15.3",0.59,0.928,0.208,0.352,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7379,"57:15.4",0.59,0.908,0.172,0.348,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7380,"57:15.4",0.59,0.912,0.14,0.356,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7381,"57:15.4",0.59,0.928,0.112,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7382,"57:15.5",0.59,0.94,0.112,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7383,"57:15.5",0.59,0.964,0.104,0.332,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7384,"57:15.6",0.59,0.944,0.104,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7385,"57:15.6",0.62,0.964,0.108,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7386,"57:15.6",0.62,0.968,0.092,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7387,"57:15.7",0.59,0.956,0.088,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7388,"57:15.7",0.59,0.944,0.06,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7389,"57:15.8",0.59,0.948,0.04,0.356,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7390,"57:15.8",0.59,0.948,0.024,0.364,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7391,"57:15.8",0.59,0.94,0.016,0.356,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7392,"57:15.9",0.59,0.94,0.012,0.36,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7393,"57:15.9",0.59,0.94,0.004,0.356,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7394,"57:16.0",0.59,0.936,0.008,0.368,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7395,"57:16.0",0.59,0.932,0,0.376,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7396,"57:16.0",0.59,0.924,-0.004,0.368,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7397,"57:16.1",0.59,0.928,-0.016,0.368,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7398,"57:16.1",0.62,0.924,-0.028,0.376,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7399,"57:16.2",0.59,0.928,-0.024,0.384,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7400,"57:16.2",0.59,0.924,-0.032,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7401,"57:16.2",0.59,0.928,-0.024,0.388,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7402,"57:16.3",0.59,0.916,-0.028,0.396,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7403,"57:16.3",0.59,0.916,-0.024,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7404,"57:16.4",0.59,0.908,-0.02,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7405,"57:16.4",0.62,0.9,-0.024,0.396,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7406,"57:16.4",0.59,0.888,-0.024,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7407,"57:16.5",0.59,0.896,-0.02,0.388,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7408,"57:16.5",0.59,0.9,-0.04,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7409,"57:16.6",0.59,0.904,-0.048,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7410,"57:16.6",0.59,0.916,-0.052,0.388,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7411,"57:16.6",0.59,0.916,-0.056,0.388,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7412,"57:16.7",0.59,0.92,-0.068,0.384,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7413,"57:16.7",0.59,0.92,-0.068,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7414,"57:16.8",0.59,0.92,-0.064,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7415,"57:16.8",0.59,0.908,-0.072,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7416,"57:16.8",0.59,0.904,-0.072,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7417,"57:16.9",0.59,0.916,-0.072,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7418,"57:16.9",0.59,0.912,-0.08,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7419,"57:17.0",0.59,0.908,-0.072,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7420,"57:17.0",0.59,0.908,-0.068,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7421,"57:17.0",0.59,0.9,-0.084,0.404,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7422,"57:17.1",0.59,0.904,-0.084,0.408,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7423,"57:17.1",0.59,0.9,-0.08,0.404,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7424,"57:17.2",0.59,0.912,-0.088,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7425,"57:17.2",0.59,0.912,-0.096,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7426,"57:17.2",0.59,0.908,-0.096,0.412,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7427,"57:17.3",0.59,0.908,-0.092,0.42,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7428,"57:17.3",0.59,0.896,-0.084,0.424,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7429,"57:17.4",0.59,0.9,-0.072,0.404,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7430,"57:17.4",0.59,0.9,-0.072,0.416,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7431,"57:17.4",0.62,0.9,-0.088,0.408,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7432,"57:17.5",0.59,0.908,-0.092,0.416,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7433,"57:17.5",0.59,0.908,-0.084,0.404,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7434,"57:17.6",0.59,0.912,-0.08,0.42,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7435,"57:17.6",0.59,0.896,-0.08,0.42,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7436,"57:17.6",0.59,0.896,-0.08,0.428,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7437,"57:17.7",0.59,0.912,-0.084,0.424,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7438,"57:17.7",0.59,0.932,-0.088,0.408,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7439,"57:17.8",0.59,0.9,-0.072,0.424,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7440,"57:17.8",0.59,0.876,-0.068,0.428,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7441,"57:17.8",0.59,0.888,-0.068,0.44,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7442,"57:17.9",0.59,0.868,-0.076,0.444,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7443,"57:17.9",0.59,0.884,-0.088,0.424,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7444,"57:18.0",0.59,0.9,-0.104,0.392,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7445,"57:18.0",0.59,0.916,-0.112,0.38,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7446,"57:18.0",0.59,0.92,-0.1,0.384,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7447,"57:18.1",0.59,0.912,-0.088,0.36,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7448,"57:18.1",0.59,0.932,-0.096,0.352,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7449,"57:18.2",0.59,0.944,-0.08,0.352,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7450,"57:18.2",0.59,0.944,-0.06,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7451,"57:18.2",0.59,0.944,-0.048,0.324,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7452,"57:18.3",0.59,0.952,-0.036,0.312,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7453,"57:18.3",0.59,0.948,-0.024,0.312,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7454,"57:18.4",0.59,0.932,-0.024,0.32,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7455,"57:18.4",0.59,0.94,-0.016,0.316,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7456,"57:18.4",0.59,0.956,0,0.316,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7457,"57:18.5",0.59,0.964,0.016,0.32,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7458,"57:18.5",0.59,0.968,0.028,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",7459,"57:18.6",0.59,0.952,0.044,0.328,"sitting","Resting","land","land",""
