"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.still",1,"1.Resting",8182,"20:49.2",0.87,-0.372,1.1,0.104,"still","Resting","water","surface","still"
1,"1.still",1,"1.Resting",8183,"20:49.2",0.9,-0.332,1.172,0.096,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8184,"20:49.2",0.9,-0.352,0.956,0.152,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8185,"20:49.3",0.9,-0.436,1.056,0.04,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8186,"20:49.3",0.93,-0.352,1.028,-0.032,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8187,"20:49.4",0.93,-0.352,0.656,0,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8188,"20:49.4",0.96,-0.424,0.712,-0.016,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8189,"20:49.4",0.96,-0.572,0.632,-0.132,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8190,"20:49.5",1,-0.676,0.672,-0.224,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8191,"20:49.5",1,-0.748,0.648,-0.2,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8192,"20:49.6",1.03,-0.796,0.604,-0.164,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8193,"20:49.6",1.03,-0.86,0.524,-0.196,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8194,"20:49.6",1.06,-0.876,0.488,-0.212,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8195,"20:49.7",1.09,-0.888,0.476,-0.216,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8196,"20:49.7",1.09,-0.9,0.432,-0.204,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8197,"20:49.8",1.12,-0.908,0.38,-0.192,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8198,"20:49.8",1.12,-0.916,0.36,-0.188,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8199,"20:49.8",1.15,-0.9,0.352,-0.148,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8200,"20:49.9",1.18,-0.896,0.336,-0.12,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8201,"20:49.9",1.21,-0.92,0.344,-0.132,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8202,"20:50.0",1.21,-0.94,0.34,-0.14,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8203,"20:50.0",1.25,-0.948,0.336,-0.1,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8204,"20:50.0",1.28,-0.96,0.348,-0.088,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8205,"20:50.1",1.28,-0.956,0.348,-0.076,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8206,"20:50.1",1.31,-0.948,0.332,-0.072,"still","Resting","water","surface",""
1,"1.swimming",2,"2.Travelling",8207,"20:50.2",1.34,-0.972,0.352,-0.088,"swimming","Travelling","water","surface","swimming"
1,"1.swimming",2,"2.Travelling",8208,"20:50.2",1.37,-0.96,0.332,-0.024,"swimming","Travelling","water","surface",""
1,"1.swimming",2,"2.Travelling",8209,"20:50.2",1.37,-0.996,0.316,-0.04,"swimming","Travelling","water","surface",""
1,"1.swimming",2,"2.Travelling",8210,"20:50.3",1.4,-0.94,0.428,0.084,"swimming","Travelling","water","surface",""
1,"1.swimming",2,"2.Travelling",8211,"20:50.3",1.4,-1.016,0.256,0.02,"swimming","Travelling","water","surface",""
