"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.slow",1,"1.Travelling",39546,"35:27.0",0.5,0.704,0.196,0.676,"slow","Travelling","water","surface","slow"
1,"1.slow",1,"1.Travelling",39547,"35:27.0",0.5,0.668,0.208,0.696,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39548,"35:27.0",0.5,0.592,0.16,0.712,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39549,"35:27.1",0.5,0.556,0.124,0.732,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39550,"35:27.1",0.5,0.508,0.072,0.736,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39551,"35:27.2",0.5,0.5,0.052,0.76,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39552,"35:27.2",0.5,0.46,0.024,0.772,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39553,"35:27.2",0.5,0.448,-0.016,0.768,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39554,"35:27.3",0.5,0.452,0.004,0.8,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39555,"35:27.3",0.5,0.44,0.016,0.808,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39556,"35:27.4",0.5,0.396,0.028,0.8,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39557,"35:27.4",0.5,0.364,0.044,0.808,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39558,"35:27.4",0.5,0.332,0.068,0.824,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39559,"35:27.5",0.5,0.32,0.088,0.836,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39560,"35:27.5",0.5,0.296,0.108,0.82,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39561,"35:27.6",0.5,0.3,0.124,0.852,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39562,"35:27.6",0.5,0.296,0.116,0.872,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39563,"35:27.6",0.5,0.304,0.104,0.888,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39564,"35:27.7",0.5,0.336,0.116,0.88,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39565,"35:27.7",0.53,0.36,0.136,0.888,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39566,"35:27.8",0.5,0.368,0.16,0.86,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39567,"35:27.8",0.5,0.38,0.192,0.872,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39568,"35:27.8",0.5,0.416,0.196,0.884,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39569,"35:27.9",0.5,0.44,0.212,0.864,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39570,"35:27.9",0.5,0.452,0.236,0.84,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39571,"35:28.0",0.53,0.48,0.24,0.82,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39572,"35:28.0",0.5,0.512,0.28,0.804,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39573,"35:28.0",0.5,0.532,0.316,0.776,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39574,"35:28.1",0.5,0.548,0.352,0.756,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39575,"35:28.1",0.5,0.544,0.372,0.76,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39576,"35:28.2",0.53,0.548,0.38,0.736,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39577,"35:28.2",0.53,0.58,0.392,0.728,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39578,"35:28.2",0.53,0.632,0.42,0.736,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39579,"35:28.3",0.53,0.608,0.436,0.748,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39580,"35:28.3",0.56,0.58,0.46,0.72,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39581,"35:28.4",0.56,0.596,0.468,0.612,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39582,"35:28.4",0.56,0.66,0.552,0.44,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39583,"35:28.4",0.56,0.732,0.528,0.26,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39584,"35:28.5",0.56,0.852,0.568,0.124,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39585,"35:28.5",0.56,0.972,0.64,0.056,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39586,"35:28.6",0.56,1.04,0.628,0.048,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39587,"35:28.6",0.56,0.928,0.824,-0.052,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39588,"35:28.6",0.53,1.052,0.852,-0.024,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39589,"35:28.7",0.53,1.228,0.868,-0.156,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39590,"35:28.7",0.53,1.124,0.46,-0.044,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39591,"35:28.8",0.53,0.916,0.556,0.128,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39592,"35:28.8",0.53,0.764,0.66,0.104,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39593,"35:28.8",0.53,0.6,0.656,0.084,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39594,"35:28.9",0.53,0.388,0.676,0.04,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39595,"35:28.9",0.53,0.28,0.652,0.016,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39596,"35:29.0",0.53,0.14,0.572,-0.076,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39597,"35:29.0",0.53,0.188,0.572,0.032,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39598,"35:29.0",0.53,0.064,0.548,0.024,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39599,"35:29.1",0.53,-0.136,0.568,-0.048,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39600,"35:29.1",0.53,-0.228,0.54,-0.036,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39601,"35:29.2",0.53,-0.376,0.508,0.06,"slow","Travelling","water","surface",""
1,"1.slow",1,"1.Travelling",39602,"35:29.2",0.53,-0.5,0.66,0.276,"slow","Travelling","water","surface",""
