"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.swimming",1,"1.Travelling",18727,"09:16.1",1.15,0.064,-0.452,0.932,"swimming","Travelling",NA,NA,"swimming"
1,"1.swimming",1,"1.Travelling",18728,"09:16.1",1.18,0.076,-0.376,0.94,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18729,"09:16.2",1.18,0.084,-0.336,0.952,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18730,"09:16.2",1.18,0.12,-0.296,0.98,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18731,"09:16.2",1.18,0.164,-0.28,0.996,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18732,"09:16.3",1.15,0.208,-0.264,0.988,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18733,"09:16.3",1.18,0.252,-0.232,0.976,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18734,"09:16.4",1.15,0.304,-0.216,0.972,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18735,"09:16.4",1.15,0.356,-0.184,0.964,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18736,"09:16.4",1.15,0.4,-0.172,0.948,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18737,"09:16.5",1.12,0.424,-0.156,0.932,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18738,"09:16.5",1.12,0.456,-0.176,0.916,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18739,"09:16.6",1.12,0.48,-0.176,0.9,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18740,"09:16.6",1.09,0.488,-0.18,0.9,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18741,"09:16.6",1.09,0.5,-0.172,0.896,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18742,"09:16.7",1.06,0.52,-0.16,0.868,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18743,"09:16.7",1.06,0.532,-0.156,0.848,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18744,"09:16.8",0.87,0.564,-0.152,0.832,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18745,"09:16.8",0.84,0.564,-0.152,0.812,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18746,"09:16.8",0.84,0.588,-0.168,0.788,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18747,"09:16.9",0.84,0.628,-0.148,0.78,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18748,"09:16.9",0.81,0.648,-0.144,0.764,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18749,"09:17.0",0.78,0.672,-0.148,0.728,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18750,"09:17.0",0.78,0.7,-0.144,0.696,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18751,"09:17.0",0.75,0.708,-0.144,0.692,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18752,"09:17.1",0.71,0.724,-0.128,0.688,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18753,"09:17.1",0.71,0.74,-0.084,0.648,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18754,"09:17.2",0.65,0.768,-0.056,0.62,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18755,"09:17.2",0.65,0.768,-0.088,0.604,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18756,"09:17.2",0.65,0.788,-0.1,0.624,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18757,"09:17.3",0.62,0.808,-0.108,0.652,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18758,"09:17.3",0.62,0.816,-0.1,0.64,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18759,"09:17.4",0.59,0.84,-0.092,0.608,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18760,"09:17.4",0.59,0.844,-0.092,0.584,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18761,"09:17.4",0.56,0.844,-0.064,0.564,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18762,"09:17.5",0.53,0.808,-0.036,0.58,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18763,"09:17.5",0.5,0.8,0,0.568,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18764,"09:17.6",0.46,0.804,0.008,0.524,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18765,"09:17.6",0.43,0.792,0.036,0.528,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18766,"09:17.6",0.4,0.808,0.06,0.532,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18767,"09:17.7",0.37,0.796,0.06,0.56,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18768,"09:17.7",0.37,0.744,0.06,0.548,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18769,"09:17.8",0.34,0.7,0.088,0.568,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18770,"09:17.8",0.31,0.628,0.116,0.612,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18771,"09:17.8",0.31,0.592,0.08,0.616,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18772,"09:17.9",0.31,0.524,0.08,0.656,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18773,"09:17.9",0.34,0.46,0.088,0.684,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18774,"09:18.0",0.34,0.38,0.1,0.728,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18775,"09:18.0",0.34,0.32,0.124,0.732,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18776,"09:18.0",0.34,0.268,0.152,0.756,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18777,"09:18.1",0.34,0.224,0.14,0.796,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18778,"09:18.1",0.34,0.18,0.148,0.816,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18779,"09:18.2",0.34,0.148,0.16,0.86,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18780,"09:18.2",0.34,0.128,0.168,0.884,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18781,"09:18.2",0.34,0.104,0.176,0.892,"swimming","Travelling",NA,NA,""
1,"1.swimming",1,"1.Travelling",18782,"09:18.3",0.34,0.084,0.18,0.888,"swimming","Travelling",NA,NA,""
