"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.sitting",1,"1.Resting",35800,"28:02.8",0.84,0.952,0.132,0.348,"sitting","Resting","land","land","sitting"
1,"1.sitting",1,"1.Resting",35801,"28:02.9",0.84,0.94,0.14,0.372,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35802,"28:02.9",0.84,0.944,0.148,0.376,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35803,"28:03.0",0.87,0.916,0.16,0.388,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35804,"28:03.0",0.9,0.9,0.136,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35805,"28:03.0",0.9,0.888,0.128,0.412,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35806,"28:03.1",0.9,0.884,0.14,0.416,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35807,"28:03.1",0.9,0.916,0.156,0.412,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35808,"28:03.2",0.93,0.936,0.16,0.408,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35809,"28:03.2",0.93,0.948,0.148,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35810,"28:03.2",0.93,0.94,0.148,0.384,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35811,"28:03.3",0.96,0.948,0.148,0.36,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35812,"28:03.3",0.96,0.96,0.164,0.332,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35813,"28:03.4",0.96,0.952,0.168,0.304,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35814,"28:03.4",0.96,0.952,0.18,0.296,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35815,"28:03.4",1,0.984,0.2,0.292,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35816,"28:03.5",1,0.984,0.224,0.264,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35817,"28:03.5",1,0.988,0.228,0.228,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35818,"28:03.6",1,1,0.232,0.196,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35819,"28:03.6",1,1.016,0.236,0.192,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35820,"28:03.6",1,1.012,0.212,0.2,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35821,"28:03.7",1.03,1.02,0.188,0.204,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35822,"28:03.7",1.03,0.996,0.216,0.188,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35823,"28:03.8",1.03,0.992,0.204,0.192,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35824,"28:03.8",1,0.984,0.176,0.172,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35825,"28:03.8",1.03,0.976,0.176,0.176,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35826,"28:03.9",1.03,0.972,0.168,0.188,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35827,"28:03.9",1.03,0.992,0.136,0.204,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35828,"28:04.0",1.03,0.98,0.124,0.22,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35829,"28:04.0",1.03,0.984,0.076,0.228,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35830,"28:04.0",1.03,0.972,0.024,0.28,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35831,"28:04.1",1.03,0.94,-0.028,0.288,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35832,"28:04.1",1.03,0.964,0.004,0.28,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35833,"28:04.2",1.03,1.004,-0.008,0.26,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35834,"28:04.2",1.03,1.004,-0.052,0.292,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35835,"28:04.2",1.03,0.968,-0.064,0.312,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35836,"28:04.3",1,0.952,-0.096,0.308,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35837,"28:04.3",1,0.948,-0.116,0.3,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35838,"28:04.4",0.96,0.936,-0.128,0.288,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35839,"28:04.4",0.96,0.928,-0.116,0.252,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35840,"28:04.4",0.96,0.916,-0.156,0.264,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35841,"28:04.5",0.96,0.892,-0.136,0.3,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35842,"28:04.5",0.96,0.9,-0.16,0.336,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35843,"28:04.6",0.96,0.904,-0.144,0.368,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35844,"28:04.6",0.96,0.912,-0.14,0.408,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35845,"28:04.6",0.96,0.9,-0.136,0.488,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35846,"28:04.7",0.96,0.884,-0.12,0.516,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35847,"28:04.7",0.96,0.9,-0.148,0.52,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35848,"28:04.8",0.96,0.872,-0.084,0.508,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35849,"28:04.8",0.93,0.848,-0.1,0.536,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35850,"28:04.8",0.93,0.804,-0.08,0.56,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35851,"28:04.9",0.93,0.796,-0.052,0.528,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35852,"28:04.9",0.93,0.768,-0.08,0.552,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35853,"28:05.0",0.93,0.736,-0.116,0.596,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35854,"28:05.0",0.9,0.704,-0.076,0.616,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35855,"28:05.0",0.93,0.708,-0.14,0.648,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35856,"28:05.1",0.9,0.7,-0.192,0.62,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35857,"28:05.1",0.9,0.72,-0.216,0.616,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35858,"28:05.2",0.9,0.696,-0.24,0.644,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35859,"28:05.2",0.9,0.692,-0.196,0.68,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35860,"28:05.2",0.9,0.636,-0.14,0.692,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35861,"28:05.3",0.9,0.58,-0.164,0.68,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35862,"28:05.3",0.87,0.54,-0.124,0.716,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35863,"28:05.4",0.9,0.58,-0.108,0.712,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35864,"28:05.4",0.87,0.612,-0.072,0.72,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35865,"28:05.4",0.87,0.596,-0.048,0.724,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35866,"28:05.5",0.87,0.564,-0.024,0.772,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35867,"28:05.5",0.87,0.512,-0.072,0.768,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35868,"28:05.6",0.87,0.552,-0.032,0.748,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35869,"28:05.6",0.87,0.564,-0.004,0.736,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",35870,"28:05.6",0.84,0.572,0.092,0.716,"sitting","Resting","land","land",""
