"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.still",1,"1.Resting","00:00:00.04","2016-08-09 16:31:14",0.62,0.84,0.676,0.528,"still","Resting","water","surface","still",2016-08-09 16:31:14
1,"1.still",1,"1.Resting","00:00:00.00","2016-08-09 16:31:14",0.62,0.352,0.58,0.344,"still","Resting","water","surface","",2016-08-09 16:31:14
1,"1.still",1,"1.Resting","44228","2016-08-09 16:31:14",0.62,0.312,-0.028,0.32,"still","Resting","water","surface","",2016-08-09 16:31:14
1,"1.still",1,"1.Resting","44229","2016-08-09 16:31:14",0.62,0.368,0.112,0.58,"still","Resting","water","surface","",2016-08-09 16:31:14
1,"1.still",1,"1.Resting","44230","2016-08-09 16:31:14",0.62,0.548,-0.476,0.828,"still","Resting","water","surface","",2016-08-09 16:31:14
1,"1.still",1,"1.Resting","44231","2016-08-09 16:31:14",0.62,0.352,-0.792,0.296,"still","Resting","water","surface","",2016-08-09 16:31:14
1,"1.still",1,"1.Resting","44232","2016-08-09 16:31:14",0.62,0.66,-0.764,0.372,"still","Resting","water","surface","",2016-08-09 16:31:14
1,"1.still",1,"1.Resting","44233","2016-08-09 16:31:15",0.62,0.808,-0.608,0.324,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44234","2016-08-09 16:31:15",0.62,0.724,-0.328,0.436,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44235","2016-08-09 16:31:15",0.62,0.768,0.06,0.436,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44236","2016-08-09 16:31:15",0.62,0.72,0.1,0.564,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44237","2016-08-09 16:31:15",0.62,0.68,0.204,0.416,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44238","2016-08-09 16:31:15",0.62,0.72,0.16,0.344,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44239","2016-08-09 16:31:15",0.62,0.676,0.08,0.296,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44240","2016-08-09 16:31:15",0.62,0.724,-0.048,0.288,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44241","2016-08-09 16:31:15",0.62,0.868,-0.092,0.328,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44242","2016-08-09 16:31:15",0.62,0.988,-0.12,0.392,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44243","2016-08-09 16:31:15",0.62,1.004,-0.096,0.364,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44244","2016-08-09 16:31:15",0.62,0.988,-0.072,0.348,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44245","2016-08-09 16:31:15",0.62,1.028,-0.072,0.348,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44246","2016-08-09 16:31:15",0.62,1.032,-0.068,0.344,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44247","2016-08-09 16:31:15",0.62,1.028,-0.04,0.364,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44248","2016-08-09 16:31:15",0.62,1.02,-0.072,0.316,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44249","2016-08-09 16:31:15",0.62,1.056,-0.084,0.32,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44250","2016-08-09 16:31:15",0.62,1.04,-0.084,0.324,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44251","2016-08-09 16:31:15",0.62,1.016,-0.1,0.3,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44252","2016-08-09 16:31:15",0.62,1.008,-0.088,0.292,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44253","2016-08-09 16:31:15",0.62,1.056,-0.104,0.272,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44254","2016-08-09 16:31:15",0.62,1.064,-0.128,0.272,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44255","2016-08-09 16:31:15",0.65,1.036,-0.156,0.268,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44256","2016-08-09 16:31:15",0.68,1.016,-0.136,0.296,"still","Resting","water","surface","",2016-08-09 16:31:15
1,"1.still",1,"1.Resting","44257","2016-08-09 16:31:16",0.68,1.004,-0.152,0.248,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44258","2016-08-09 16:31:16",0.71,1.012,-0.116,0.284,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44259","2016-08-09 16:31:16",0.71,1.016,-0.1,0.312,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44260","2016-08-09 16:31:16",0.75,1.02,-0.1,0.344,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44261","2016-08-09 16:31:16",0.75,1.028,-0.116,0.368,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44262","2016-08-09 16:31:16",0.78,1.02,-0.148,0.38,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44263","2016-08-09 16:31:16",0.78,1,-0.164,0.4,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44264","2016-08-09 16:31:16",0.78,0.972,-0.184,0.408,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44265","2016-08-09 16:31:16",0.81,0.952,-0.192,0.396,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44266","2016-08-09 16:31:16",0.81,0.928,-0.192,0.424,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44267","2016-08-09 16:31:16",0.81,0.916,-0.208,0.436,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44268","2016-08-09 16:31:16",0.81,0.916,-0.208,0.456,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44269","2016-08-09 16:31:16",0.81,0.892,-0.212,0.456,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44270","2016-08-09 16:31:16",0.81,0.888,-0.18,0.456,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44271","2016-08-09 16:31:16",0.81,0.888,-0.164,0.472,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44272","2016-08-09 16:31:16",0.84,0.876,-0.148,0.46,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44273","2016-08-09 16:31:16",0.81,0.88,-0.144,0.464,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44274","2016-08-09 16:31:16",0.84,0.852,-0.148,0.508,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44275","2016-08-09 16:31:16",0.84,0.864,-0.18,0.504,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44276","2016-08-09 16:31:16",0.84,0.824,-0.2,0.532,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44277","2016-08-09 16:31:16",0.84,0.828,-0.208,0.536,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44278","2016-08-09 16:31:16",0.84,0.824,-0.204,0.536,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44279","2016-08-09 16:31:16",0.84,0.808,-0.212,0.508,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44280","2016-08-09 16:31:16",0.84,0.8,-0.216,0.5,"still","Resting","water","surface","",2016-08-09 16:31:16
1,"1.still",1,"1.Resting","44281","2016-08-09 16:31:17",0.84,0.804,-0.212,0.508,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44282","2016-08-09 16:31:17",0.84,0.808,-0.196,0.516,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44283","2016-08-09 16:31:17",0.84,0.8,-0.204,0.508,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44284","2016-08-09 16:31:17",0.84,0.776,-0.22,0.528,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44285","2016-08-09 16:31:17",0.84,0.756,-0.252,0.528,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44286","2016-08-09 16:31:17",0.84,0.748,-0.308,0.524,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44287","2016-08-09 16:31:17",0.84,0.736,-0.376,0.512,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44288","2016-08-09 16:31:17",0.81,0.728,-0.428,0.544,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44289","2016-08-09 16:31:17",0.81,0.688,-0.24,0.512,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44290","2016-08-09 16:31:17",0.81,0.724,-0.192,0.516,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44291","2016-08-09 16:31:17",0.81,0.72,-0.424,0.504,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44292","2016-08-09 16:31:17",0.81,0.648,-0.564,0.508,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44293","2016-08-09 16:31:17",0.81,0.692,-0.48,0.456,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44294","2016-08-09 16:31:17",0.81,0.752,-0.46,0.4,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44295","2016-08-09 16:31:17",0.81,0.76,-0.5,0.38,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44296","2016-08-09 16:31:17",0.81,0.692,-0.62,0.356,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44297","2016-08-09 16:31:17",0.81,0.644,-0.58,0.356,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44298","2016-08-09 16:31:17",0.81,0.636,-0.568,0.372,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44299","2016-08-09 16:31:17",0.81,0.66,-0.56,0.404,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44300","2016-08-09 16:31:17",0.81,0.656,-0.588,0.424,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44301","2016-08-09 16:31:17",0.81,0.684,-0.516,0.428,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44302","2016-08-09 16:31:17",0.81,0.692,-0.528,0.412,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44303","2016-08-09 16:31:17",0.81,0.68,-0.584,0.352,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44304","2016-08-09 16:31:17",0.81,0.676,-0.572,0.388,"still","Resting","water","surface","",2016-08-09 16:31:17
1,"1.still",1,"1.Resting","44305","2016-08-09 16:31:18",0.84,0.648,-0.704,0.448,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44306","2016-08-09 16:31:18",0.84,0.736,-0.8,0.536,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44307","2016-08-09 16:31:18",0.81,0.78,-0.904,0.488,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44308","2016-08-09 16:31:18",0.81,0.72,-0.872,0.436,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44309","2016-08-09 16:31:18",0.78,0.536,-0.756,0.404,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44310","2016-08-09 16:31:18",0.78,0.516,-0.724,0.36,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44311","2016-08-09 16:31:18",0.75,0.508,-0.68,0.316,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44312","2016-08-09 16:31:18",0.75,0.44,-0.732,0.2,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44313","2016-08-09 16:31:18",0.75,0.456,-0.72,0.34,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44314","2016-08-09 16:31:18",0.75,0.528,-0.572,0.588,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44315","2016-08-09 16:31:18",0.71,0.484,-0.504,0.54,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44316","2016-08-09 16:31:18",0.75,0.472,-0.46,0.592,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44317","2016-08-09 16:31:18",0.71,0.516,-0.532,0.636,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44318","2016-08-09 16:31:18",0.71,0.532,-0.528,0.596,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44319","2016-08-09 16:31:18",0.68,0.492,-0.524,0.552,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44320","2016-08-09 16:31:18",0.68,0.472,-0.44,0.548,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44321","2016-08-09 16:31:18",0.68,0.464,-0.396,0.596,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44322","2016-08-09 16:31:18",0.71,0.476,-0.396,0.676,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44323","2016-08-09 16:31:18",0.68,0.476,-0.372,0.672,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44324","2016-08-09 16:31:18",0.68,0.428,-0.368,0.676,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44325","2016-08-09 16:31:18",0.68,0.424,-0.356,0.7,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44326","2016-08-09 16:31:18",0.68,0.424,-0.388,0.784,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44327","2016-08-09 16:31:18",0.68,0.468,-0.36,0.78,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44328","2016-08-09 16:31:18",0.68,0.48,-0.352,0.792,"still","Resting","water","surface","",2016-08-09 16:31:18
1,"1.still",1,"1.Resting","44329","2016-08-09 16:31:19",0.71,0.444,-0.32,0.784,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44330","2016-08-09 16:31:19",0.71,0.436,-0.304,0.756,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44331","2016-08-09 16:31:19",0.71,0.44,-0.288,0.752,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44332","2016-08-09 16:31:19",0.75,0.472,-0.256,0.788,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44333","2016-08-09 16:31:19",0.75,0.432,-0.164,0.816,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44334","2016-08-09 16:31:19",0.71,0.364,-0.148,0.796,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44335","2016-08-09 16:31:19",0.75,0.312,-0.224,0.816,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44336","2016-08-09 16:31:19",0.75,0.352,-0.168,0.868,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44337","2016-08-09 16:31:19",0.75,0.496,-0.164,0.736,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44338","2016-08-09 16:31:19",0.75,0.804,0.108,0.644,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44339","2016-08-09 16:31:19",0.78,1.156,-0.036,1.02,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.still",1,"1.Resting","44340","2016-08-09 16:31:19",0.78,1.268,0.008,1.188,"still","Resting","water","surface","",2016-08-09 16:31:19
1,"1.out",2,"2.Other","44341","2016-08-09 16:31:19",0.71,1.18,-0.176,1.144,"out","Other","land","land","out",2016-08-09 16:31:19
1,"1.out",2,"2.Other","44342","2016-08-09 16:31:19",0.65,1.08,-0.056,0.856,"out","Other","land","land","",2016-08-09 16:31:19
1,"1.out",2,"2.Other","44343","2016-08-09 16:31:19",0.62,0.912,-0.112,0.6,"out","Other","land","land","",2016-08-09 16:31:19
1,"1.out",2,"2.Other","44344","2016-08-09 16:31:19",0.65,1.132,-0.08,0.296,"out","Other","land","land","",2016-08-09 16:31:19
