"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.sitting",1,"1.Resting","00:00:00.04","2016-08-16 09:37:28.33",1.31,0.056,0.62,0.684,"sitting","Resting","land","land","sitting",2016-08-16 09:37:28.33
1,"1.sitting",1,"1.Resting","00:00:00.00","2016-08-16 09:37:28.38",1.31,0.092,0.52,0.728,"sitting","Resting","land","land","",2016-08-16 09:37:28.38
1,"1.sitting",1,"1.Resting","45023","2016-08-16 09:37:28.42",1.28,-0.024,0.492,0.66,"sitting","Resting","land","land","",2016-08-16 09:37:28.42
1,"1.sitting",1,"1.Resting","45024","2016-08-16 09:37:28.47",1.31,-0.292,0.524,0.564,"sitting","Resting","land","land","",2016-08-16 09:37:28.47
1,"1.sitting",1,"1.Resting","45025","2016-08-16 09:37:28.50",1.31,-0.56,0.532,0.688,"sitting","Resting","land","land","",2016-08-16 09:37:28.50
1,"1.sitting",1,"1.Resting","45026","2016-08-16 09:37:28.54",1.31,-0.696,0.588,0.612,"sitting","Resting","land","land","",2016-08-16 09:37:28.54
1,"1.sitting",1,"1.Resting","45027","2016-08-16 09:37:28.58",1.31,-0.828,0.648,0.604,"sitting","Resting","land","land","",2016-08-16 09:37:28.58
1,"1.sitting",1,"1.Resting","45028","2016-08-16 09:37:28.63",1.28,-0.756,0.604,0.656,"sitting","Resting","land","land","",2016-08-16 09:37:28.63
1,"1.sitting",1,"1.Resting","45029","2016-08-16 09:37:28.68",1.31,-0.74,0.524,0.66,"sitting","Resting","land","land","",2016-08-16 09:37:28.68
1,"1.other",2,"2.Other","45030","2016-08-16 09:37:28.72",1.31,-0.736,0.492,0.612,"other","Other","land","land","other",2016-08-16 09:37:28.72
1,"1.other",2,"2.Other","45031","2016-08-16 09:37:28.75",1.31,-0.768,0.492,0.728,"other","Other","land","land","",2016-08-16 09:37:28.75
1,"1.other",2,"2.Other","45032","2016-08-16 09:37:28.79",1.31,-0.816,0.532,0.736,"other","Other","land","land","",2016-08-16 09:37:28.79
1,"1.other",2,"2.Other","45033","2016-08-16 09:37:28.83",1.31,-0.792,0.528,0.836,"other","Other","land","land","",2016-08-16 09:37:28.83
1,"1.other",2,"2.Other","45034","2016-08-16 09:37:28.89",1.31,-0.508,0.628,0.728,"other","Other","land","land","",2016-08-16 09:37:28.89
1,"1.other",2,"2.Other","45035","2016-08-16 09:37:28.93",1.28,-0.116,0.528,0.716,"other","Other","land","land","",2016-08-16 09:37:28.93
1,"1.other",2,"2.Other","45036","2016-08-16 09:37:28.97",1.31,0.344,0.476,0.644,"other","Other","land","land","",2016-08-16 09:37:28.97
1,"1.other",2,"2.Other","45037","2016-08-16 09:37:29.00",1.31,0.548,0.536,0.628,"other","Other","land","land","",2016-08-16 09:37:29.00
1,"1.other",2,"2.Other","45038","2016-08-16 09:37:29.04",1.28,1.088,0.452,0.504,"other","Other","land","land","",2016-08-16 09:37:29.04
1,"1.other",2,"2.Other","45039","2016-08-16 09:37:29.09",1.31,0.428,0.808,0.42,"other","Other","land","land","",2016-08-16 09:37:29.09
1,"1.other",2,"2.Other","45040","2016-08-16 09:37:29.14",1.31,0.368,0.896,0.052,"other","Other","land","land","",2016-08-16 09:37:29.14
1,"1.other",2,"2.Other","45041","2016-08-16 09:37:29.18",1.31,0.352,1.228,0.4,"other","Other","land","land","",2016-08-16 09:37:29.18
1,"1.other",2,"2.Other","45042","2016-08-16 09:37:29.22",1.31,0.256,0.836,0.36,"other","Other","land","land","",2016-08-16 09:37:29.22
1,"1.other",2,"2.Other","45043","2016-08-16 09:37:29.25",1.31,0.204,0.852,0.532,"other","Other","land","land","",2016-08-16 09:37:29.25
1,"1.other",2,"2.Other","45044","2016-08-16 09:37:29.30",1.28,0.352,1.02,0.748,"other","Other","land","land","",2016-08-16 09:37:29.30
1,"1.other",2,"2.Other","45045","2016-08-16 09:37:29.34",1.31,0.7,0.276,0.924,"other","Other","land","land","",2016-08-16 09:37:29.34
