"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.moving",1,"1.Travelling","00:00:00.04","2016-08-16 09:02:09.40",0.96,-0.168,0.732,1.784,"moving","Travelling","land","land","moving",2016-08-16 09:02:09.40
1,"1.moving",1,"1.Travelling","00:00:00.00","2016-08-16 09:02:09.44",0.96,0.16,0.06,1.096,"moving","Travelling","land","land","",2016-08-16 09:02:09.44
1,"1.moving",1,"1.Travelling","19944","2016-08-16 09:02:09.48",0.96,0.88,-0.188,0.672,"moving","Travelling","land","land","",2016-08-16 09:02:09.48
1,"1.moving",1,"1.Travelling","19945","2016-08-16 09:02:09.52",0.96,0.948,0.268,0.048,"moving","Travelling","land","land","",2016-08-16 09:02:09.52
1,"1.moving",1,"1.Travelling","19946","2016-08-16 09:02:09.56",0.96,0.484,0.144,0.4,"moving","Travelling","land","land","",2016-08-16 09:02:09.56
1,"1.moving",1,"1.Travelling","19947","2016-08-16 09:02:09.60",0.96,0.776,0,0.176,"moving","Travelling","land","land","",2016-08-16 09:02:09.60
1,"1.moving",1,"1.Travelling","19948","2016-08-16 09:02:09.65",0.96,0.524,-0.22,-0.116,"moving","Travelling","land","land","",2016-08-16 09:02:09.65
1,"1.moving",1,"1.Travelling","19949","2016-08-16 09:02:09.69",0.96,0.764,-0.108,-0.172,"moving","Travelling","land","land","",2016-08-16 09:02:09.69
1,"1.moving",1,"1.Travelling","19950","2016-08-16 09:02:09.74",0.96,0.9,0.132,-0.156,"moving","Travelling","land","land","",2016-08-16 09:02:09.74
1,"1.moving",1,"1.Travelling","19951","2016-08-16 09:02:09.77",0.96,1.84,0.188,0.212,"moving","Travelling","land","land","",2016-08-16 09:02:09.77
1,"1.moving",1,"1.Travelling","19952","2016-08-16 09:02:09.81",1,1.716,2.588,0.712,"moving","Travelling","land","land","",2016-08-16 09:02:09.81
1,"1.moving",1,"1.Travelling","19953","2016-08-16 09:02:09.85",0.96,0.936,2.256,0.18,"moving","Travelling","land","land","",2016-08-16 09:02:09.85
1,"1.moving",1,"1.Travelling","19954","2016-08-16 09:02:09.90",1,0.06,1.168,-0.304,"moving","Travelling","land","land","",2016-08-16 09:02:09.90
1,"1.moving",1,"1.Travelling","19955","2016-08-16 09:02:09.95",0.96,-0.304,0.704,-0.292,"moving","Travelling","land","land","",2016-08-16 09:02:09.95
1,"1.moving",1,"1.Travelling","19956","2016-08-16 09:02:09.99",1,-0.576,0.396,0.408,"moving","Travelling","land","land","",2016-08-16 09:02:09.99
1,"1.moving",1,"1.Travelling","19957","2016-08-16 09:02:10.02",1,-0.628,-0.372,0.54,"moving","Travelling","land","land","",2016-08-16 09:02:10.02
1,"1.moving",1,"1.Travelling","19958","2016-08-16 09:02:10.06",1,-0.616,-0.424,0.564,"moving","Travelling","land","land","",2016-08-16 09:02:10.06
1,"1.moving",1,"1.Travelling","19959","2016-08-16 09:02:10.10",1,-0.296,-0.944,0.34,"moving","Travelling","land","land","",2016-08-16 09:02:10.10
1,"1.moving",1,"1.Travelling","19960","2016-08-16 09:02:10.16",1,-0.168,0.364,0.996,"moving","Travelling","land","land","",2016-08-16 09:02:10.16
1,"1.moving",1,"1.Travelling","19961","2016-08-16 09:02:10.20",1,-0.74,1.828,0.804,"moving","Travelling","land","land","",2016-08-16 09:02:10.20
1,"1.moving",1,"1.Travelling","19962","2016-08-16 09:02:10.24",1,-0.66,0.888,1.6,"moving","Travelling","land","land","",2016-08-16 09:02:10.24
1,"1.moving",1,"1.Travelling","19963","2016-08-16 09:02:10.27",1,-0.816,0.288,1.716,"moving","Travelling","land","land","",2016-08-16 09:02:10.27
1,"1.moving",1,"1.Travelling","19964","2016-08-16 09:02:10.31",1,-0.856,0.304,1.184,"moving","Travelling","land","land","",2016-08-16 09:02:10.31
1,"1.moving",1,"1.Travelling","19965","2016-08-16 09:02:10.36",1,-0.36,0.424,0.916,"moving","Travelling","land","land","",2016-08-16 09:02:10.36
1,"1.moving",1,"1.Travelling","19966","2016-08-16 09:02:10.41",1,0.056,0.408,0.792,"moving","Travelling","land","land","",2016-08-16 09:02:10.41
1,"1.moving",1,"1.Travelling","19967","2016-08-16 09:02:10.45",1,0.276,0.428,0.768,"moving","Travelling","land","land","",2016-08-16 09:02:10.45
1,"1.moving",1,"1.Travelling","19968","2016-08-16 09:02:10.49",1,0.296,0.584,0.708,"moving","Travelling","land","land","",2016-08-16 09:02:10.49
1,"1.moving",1,"1.Travelling","19969","2016-08-16 09:02:10.52",1,0.512,0.488,0.52,"moving","Travelling","land","land","",2016-08-16 09:02:10.52
1,"1.moving",1,"1.Travelling","19970","2016-08-16 09:02:10.57",1,0.788,0.336,0.308,"moving","Travelling","land","land","",2016-08-16 09:02:10.57
1,"1.moving",1,"1.Travelling","19971","2016-08-16 09:02:10.61",1,1.228,0.192,0.272,"moving","Travelling","land","land","",2016-08-16 09:02:10.61
1,"1.moving",1,"1.Travelling","19972","2016-08-16 09:02:10.66",0.96,1.432,-0.048,0.26,"moving","Travelling","land","land","",2016-08-16 09:02:10.66
