"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.sitting",1,"1.Resting",25039,"21:33.3",0.75,0.968,-0.032,0.228,"sitting","Resting","land","land","sitting"
1,"1.sitting",1,"1.Resting",25040,"21:33.3",0.75,0.968,-0.032,0.244,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25041,"21:33.4",0.78,0.972,-0.04,0.248,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25042,"21:33.4",0.78,0.964,-0.044,0.248,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25043,"21:33.4",0.78,0.948,-0.016,0.252,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25044,"21:33.5",0.75,0.94,-0.012,0.248,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25045,"21:33.5",0.78,0.94,-0.016,0.264,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25046,"21:33.6",0.75,0.948,-0.028,0.28,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25047,"21:33.6",0.75,0.956,-0.04,0.276,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25048,"21:33.6",0.78,0.952,-0.056,0.272,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25049,"21:33.7",0.78,0.956,-0.048,0.26,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25050,"21:33.7",0.78,0.952,-0.06,0.252,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25051,"21:33.8",0.78,0.944,-0.056,0.248,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25052,"21:33.8",0.78,0.944,-0.036,0.26,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25053,"21:33.8",0.78,0.956,-0.032,0.248,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25054,"21:33.9",0.78,0.964,-0.036,0.24,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25055,"21:33.9",0.75,0.948,-0.036,0.24,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25056,"21:34.0",0.75,0.952,-0.036,0.224,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25057,"21:34.0",0.75,0.964,-0.04,0.216,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25058,"21:34.0",0.75,0.976,-0.056,0.224,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25059,"21:34.1",0.75,0.992,-0.048,0.244,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25060,"21:34.1",0.78,1.004,-0.036,0.228,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25061,"21:34.2",0.75,1.012,-0.056,0.208,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25062,"21:34.2",0.78,0.988,-0.104,0.188,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25063,"21:34.2",0.75,0.96,-0.156,0.168,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25064,"21:34.3",0.78,0.932,-0.184,0.172,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25065,"21:34.3",0.78,0.94,-0.22,0.176,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25066,"21:34.4",0.75,0.96,-0.22,0.172,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25067,"21:34.4",0.78,0.964,-0.212,0.188,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25068,"21:34.4",0.75,0.968,-0.184,0.196,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25069,"21:34.5",0.75,0.976,-0.148,0.184,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25070,"21:34.5",0.78,0.992,-0.116,0.18,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25071,"21:34.6",0.75,1.004,-0.108,0.164,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25072,"21:34.6",0.75,1.008,-0.084,0.184,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25073,"21:34.6",0.75,0.988,-0.052,0.228,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25074,"21:34.7",0.75,0.98,-0.04,0.248,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25075,"21:34.7",0.75,0.968,-0.024,0.232,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25076,"21:34.8",0.75,0.928,0,0.256,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25077,"21:34.8",0.75,0.908,0.008,0.272,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25078,"21:34.8",0.78,0.924,0.008,0.288,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25079,"21:34.9",0.78,0.948,0.016,0.3,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25080,"21:34.9",0.75,0.944,0.036,0.312,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25081,"21:35.0",0.78,0.928,0.06,0.32,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25082,"21:35.0",0.75,0.928,0.084,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25083,"21:35.0",0.78,0.94,0.1,0.336,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25084,"21:35.1",0.75,0.944,0.112,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25085,"21:35.1",0.78,0.936,0.116,0.32,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25086,"21:35.2",0.75,0.92,0.124,0.304,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25087,"21:35.2",0.78,0.912,0.124,0.312,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25088,"21:35.2",0.75,0.916,0.152,0.324,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25089,"21:35.3",0.75,0.932,0.152,0.332,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25090,"21:35.3",0.75,0.936,0.16,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25091,"21:35.4",0.78,0.936,0.16,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25092,"21:35.4",0.75,0.916,0.152,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25093,"21:35.4",0.75,0.912,0.148,0.34,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25094,"21:35.5",0.78,0.916,0.156,0.344,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25095,"21:35.5",0.75,0.924,0.172,0.352,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25096,"21:35.6",0.78,0.92,0.176,0.364,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25097,"21:35.6",0.75,0.9,0.18,0.364,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25098,"21:35.6",0.78,0.9,0.176,0.364,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25099,"21:35.7",0.75,0.892,0.164,0.364,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25100,"21:35.7",0.78,0.88,0.168,0.376,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25101,"21:35.8",0.78,0.876,0.16,0.364,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25102,"21:35.8",0.78,0.876,0.148,0.368,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25103,"21:35.8",0.78,0.884,0.128,0.388,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25104,"21:35.9",0.78,0.892,0.124,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25105,"21:35.9",0.78,0.9,0.14,0.412,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25106,"21:36.0",0.78,0.904,0.164,0.4,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25107,"21:36.0",0.75,0.916,0.148,0.38,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25108,"21:36.0",0.78,0.928,0.156,0.376,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25109,"21:36.1",0.78,0.932,0.16,0.356,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25110,"21:36.1",0.78,0.936,0.184,0.344,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25111,"21:36.2",0.75,0.928,0.176,0.336,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25112,"21:36.2",0.75,0.904,0.18,0.32,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25113,"21:36.2",0.78,0.9,0.208,0.336,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25114,"21:36.3",0.78,0.916,0.212,0.344,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25115,"21:36.3",0.78,0.92,0.196,0.348,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",25116,"21:36.4",0.78,0.9,0.192,0.36,"sitting","Resting","land","land",""
