"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.moving",1,"1.Travelling",37758,"35:38.2",0.56,0.764,0.692,0.82,"moving","Travelling","land","land","moving"
1,"1.moving",1,"1.Travelling",37759,"35:38.2",0.56,0.38,0.772,0.768,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37760,"35:38.2",0.56,0.752,0.904,0.82,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37761,"35:38.3",0.56,0.836,0.652,0.776,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37762,"35:38.3",0.56,0.812,0.452,0.776,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37763,"35:38.4",0.56,0.732,0.292,0.788,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37764,"35:38.4",0.56,0.724,0.42,1.032,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37765,"35:38.4",0.56,0.484,-0.12,0.892,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37766,"35:38.5",0.56,0.46,-0.612,0.352,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37767,"35:38.5",0.56,0.488,-0.608,0.512,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37768,"35:38.6",0.56,0.652,-0.504,0.728,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37769,"35:38.6",0.56,0.756,-0.348,0.868,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37770,"35:38.6",0.56,0.564,-0.22,0.92,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37771,"35:38.7",0.56,0.38,-0.272,0.884,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37772,"35:38.7",0.56,0.22,-0.1,0.74,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37773,"35:38.8",0.56,0.16,-0.192,0.932,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37774,"35:38.8",0.56,0.092,-0.268,1.124,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37775,"35:38.8",0.56,0.448,-0.084,1.94,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37776,"35:38.9",0.56,0.628,0.06,1.752,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37777,"35:38.9",0.56,0.196,-0.192,1.08,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37778,"35:39.0",0.56,-0.004,-0.276,0.248,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37779,"35:39.0",0.56,0.104,-0.384,0.04,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37780,"35:39.0",0.56,0.372,-0.136,0.404,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37781,"35:39.1",0.56,0.288,-0.108,0.4,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37782,"35:39.1",0.56,0.228,-0.148,-0.216,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37783,"35:39.2",0.56,0.084,0.064,-0.276,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37784,"35:39.2",0.59,0.004,-0.668,1.984,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37785,"35:39.2",0.56,2.14,0.156,1.632,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37786,"35:39.3",0.56,1.132,-0.416,1.176,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37787,"35:39.3",0.56,0.3,-0.792,1.712,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37788,"35:39.4",0.59,-0.028,-1.048,1.856,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",37789,"35:39.4",0.56,-0.936,-0.692,1.508,"moving","Travelling","land","land",""
