"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.sitting",1,"1.Resting","00:00:00.05","2016-08-09 15:09:30",1.31,0.436,-0.036,0.84,"sitting","Resting","land","land","sitting",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25001","2016-08-09 15:09:30",1.31,0.428,-0.06,0.836,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25002","2016-08-09 15:09:30",1.31,0.432,-0.076,0.852,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25003","2016-08-09 15:09:30",1.31,0.416,-0.06,0.84,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25004","2016-08-09 15:09:30",1.31,0.412,-0.076,0.852,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25005","2016-08-09 15:09:30",1.31,0.416,-0.068,0.868,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25006","2016-08-09 15:09:30",1.31,0.416,-0.052,0.856,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25007","2016-08-09 15:09:30",1.31,0.416,-0.044,0.848,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25008","2016-08-09 15:09:30",1.31,0.428,-0.06,0.84,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25009","2016-08-09 15:09:30",1.31,0.44,-0.036,0.884,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25010","2016-08-09 15:09:30",1.31,0.412,-0.016,0.832,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25011","2016-08-09 15:09:30",1.31,0.464,-0.052,0.852,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25012","2016-08-09 15:09:30",1.31,0.448,-0.032,0.852,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25013","2016-08-09 15:09:30",1.31,0.48,-0.016,0.844,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25014","2016-08-09 15:09:30",1.31,0.456,-0.008,0.816,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25015","2016-08-09 15:09:30",1.31,0.492,-0.016,0.836,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25016","2016-08-09 15:09:30",1.31,0.5,0.004,0.848,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25017","2016-08-09 15:09:30",1.31,0.5,0.012,0.84,"sitting","Resting","land","land","",2016-08-09 15:09:30
1,"1.sitting",1,"1.Resting","25018","2016-08-09 15:09:30",1.31,0.504,0.016,0.832,"sitting","Resting","land","land","",2016-08-09 15:09:30
