"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.sitting",1,"1.Resting","00:00:00.05","2016-08-09 15:32:12",0.68,0.768,0.01,0.636,"sitting","Resting","land","land","sitting",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40519","2016-08-09 15:32:12",0.68,0.756,0.018,0.648,"sitting","Resting","land","land","",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40520","2016-08-09 15:32:12",0.68,0.756,0.015,0.632,"sitting","Resting","land","land","",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40521","2016-08-09 15:32:12",0.71,0.802,-0.032,0.628,"sitting","Resting","land","land","",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40522","2016-08-09 15:32:12",0.68,0.848,-0.065,0.662,"sitting","Resting","land","land","",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40523","2016-08-09 15:32:12",0.68,0.79,-0.047,0.71,"sitting","Resting","land","land","",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40524","2016-08-09 15:32:12",0.68,0.715,0.062,0.728,"sitting","Resting","land","land","",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40525","2016-08-09 15:32:12",0.68,0.65,0.04,0.717,"sitting","Resting","land","land","",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40526","2016-08-09 15:32:12",0.68,0.592,0.054,0.705,"sitting","Resting","land","land","",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40527","2016-08-09 15:32:12",0.71,0.607,0.058,0.706,"sitting","Resting","land","land","",2016-08-09 15:32:12
1,"1.sitting",1,"1.Resting","40528","2016-08-09 15:32:13",0.68,0.607,-0.019,0.635,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40529","2016-08-09 15:32:13",0.68,0.634,0.025,0.697,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40530","2016-08-09 15:32:13",0.68,0.644,0.067,0.727,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40531","2016-08-09 15:32:13",0.68,0.644,0.046,0.71,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40532","2016-08-09 15:32:13",0.68,0.651,0.035,0.709,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40533","2016-08-09 15:32:13",0.68,0.683,0.035,0.726,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40534","2016-08-09 15:32:13",0.68,0.682,0.041,0.706,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40535","2016-08-09 15:32:13",0.68,0.686,0.048,0.706,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40536","2016-08-09 15:32:13",0.68,0.689,0.042,0.676,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40537","2016-08-09 15:32:13",0.68,0.714,0.086,0.677,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40538","2016-08-09 15:32:13",0.71,0.729,0.089,0.693,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40539","2016-08-09 15:32:13",0.68,0.74,0.088,0.679,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40540","2016-08-09 15:32:13",0.68,0.739,0.087,0.681,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40541","2016-08-09 15:32:13",0.71,0.732,0.069,0.643,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40542","2016-08-09 15:32:13",0.68,0.72,0.052,0.707,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40543","2016-08-09 15:32:13",0.68,0.71,0.065,0.687,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40544","2016-08-09 15:32:13",0.68,0.718,0.021,0.68,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40545","2016-08-09 15:32:13",0.68,0.662,-0.044,0.662,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40546","2016-08-09 15:32:13",0.68,0.655,-0.072,0.604,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40547","2016-08-09 15:32:13",0.68,0.779,-0.164,0.564,"sitting","Resting","land","land","",2016-08-09 15:32:13
1,"1.sitting",1,"1.Resting","40548","2016-08-09 15:32:14",0.68,0.868,-0.17,0.518,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40549","2016-08-09 15:32:14",0.68,0.93,-0.162,0.525,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40550","2016-08-09 15:32:14",0.68,0.974,-0.17,0.52,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40551","2016-08-09 15:32:14",0.68,0.902,-0.157,0.458,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40552","2016-08-09 15:32:14",0.68,0.919,-0.204,0.458,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40553","2016-08-09 15:32:14",0.68,0.881,-0.233,0.48,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40554","2016-08-09 15:32:14",0.68,0.845,0.261,0.702,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40555","2016-08-09 15:32:14",0.68,0.67,0.233,0.802,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40556","2016-08-09 15:32:14",0.68,0.582,0.121,0.727,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40557","2016-08-09 15:32:14",0.68,0.526,0.139,0.696,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40558","2016-08-09 15:32:14",0.68,0.52,0.172,0.727,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40559","2016-08-09 15:32:14",0.68,0.61,0.192,0.725,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40560","2016-08-09 15:32:14",0.68,0.662,0.163,0.659,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40561","2016-08-09 15:32:14",0.68,0.74,0.095,0.62,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40562","2016-08-09 15:32:14",0.68,0.847,0.003,0.566,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40563","2016-08-09 15:32:14",0.68,0.926,-0.082,0.604,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40564","2016-08-09 15:32:14",0.68,0.973,-0.194,0.536,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40565","2016-08-09 15:32:14",0.68,0.959,-0.229,0.58,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40566","2016-08-09 15:32:14",0.68,0.919,-0.282,0.514,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40567","2016-08-09 15:32:14",0.71,0.912,-0.205,0.531,"sitting","Resting","land","land","",2016-08-09 15:32:14
1,"1.sitting",1,"1.Resting","40568","2016-08-09 15:32:15",0.71,0.818,-0.164,0.609,"sitting","Resting","land","land","",2016-08-09 15:32:15
1,"1.sitting",1,"1.Resting","40569","2016-08-09 15:32:15",0.68,0.791,-0.166,0.609,"sitting","Resting","land","land","",2016-08-09 15:32:15
