"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.moving",1,"1.Travelling",63400,"51:21.7",1.18,0.66,0.948,1.076,"moving","Travelling","land","land","moving"
1,"1.moving",1,"1.Travelling",63401,"51:21.8",1.18,0.536,0.444,0.732,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63402,"51:21.8",1.18,0.592,0.152,0.668,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63403,"51:21.8",1.18,0.576,-0.08,0.592,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63404,"51:21.9",1.18,0.764,-0.116,0.636,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63405,"51:21.9",1.18,0.836,-0.144,0.664,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63406,"51:22.0",1.18,0.844,-0.06,0.644,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63407,"51:22.0",1.21,0.772,0.116,0.76,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63408,"51:22.0",1.18,0.812,0.336,0.748,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63409,"51:22.1",1.18,0.712,0.172,0.704,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63410,"51:22.1",1.18,0.56,-0.22,0.328,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63411,"51:22.2",1.18,0.36,-0.5,0.284,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63412,"51:22.2",1.21,0.24,-0.548,0.568,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63413,"51:22.2",1.21,0.44,0.164,0.284,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63414,"51:22.3",1.21,0.748,1.492,0.444,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63415,"51:22.3",1.18,0.824,1.4,-0.048,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63416,"51:22.4",1.18,1.02,0.756,0.348,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63417,"51:22.4",1.18,0.272,0.492,0.768,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63418,"51:22.4",1.21,0.036,0.584,0.612,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63419,"51:22.5",1.21,-0.016,-0.028,0.904,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63420,"51:22.5",1.18,-0.168,-0.056,1.068,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63421,"51:22.6",1.18,0.072,-1.076,0.752,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63422,"51:22.6",1.18,0.416,-0.908,0.032,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63423,"51:22.6",1.18,0.604,-0.116,-0.052,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63424,"51:22.7",1.18,0.556,0.564,0.26,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63425,"51:22.7",1.18,0.92,2.328,0.976,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63426,"51:22.8",1.18,0.448,2.08,0.804,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63427,"51:22.8",1.18,-0.012,1.464,0.648,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63428,"51:22.8",1.18,-0.18,0.344,0.94,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63429,"51:22.9",1.18,0.252,-0.576,0.584,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63430,"51:22.9",1.18,0.516,-1.484,0.26,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63431,"51:23.0",1.18,0.528,-1.092,0.056,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63432,"51:23.0",1.18,0.472,-0.372,0.128,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63433,"51:23.0",1.18,0.824,0.044,0.028,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",63434,"51:23.1",1.18,1.14,0.224,0.38,"moving","Travelling","land","land",""
