"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.still",1,"1.Resting",8756,"25:55.0",1,1.004,0.1,0.208,"still","Resting","water","surface","still"
1,"1.still",1,"1.Resting",8757,"25:55.1",1.03,0.972,0.104,0.188,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8758,"25:55.1",1.06,0.976,0.128,0.364,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8759,"25:55.2",1.09,0.932,0.056,0.444,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8760,"25:55.2",1.12,0.992,-0.012,0.54,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8761,"25:55.2",1.09,1.06,-0.324,0.6,"still","Resting","water","surface",""
1,"1.still",1,"1.Resting",8762,"25:55.3",1.12,0.784,-0.18,0.768,"still","Resting","water","surface",""
1,"1.fast",2,"2.Travelling",8763,"25:55.3",1.12,0.668,0.5,0.604,"fast","Travelling","water","surface","fast"
1,"1.fast",2,"2.Travelling",8764,"25:55.4",1.03,0.848,1.3,0.224,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8765,"25:55.4",1,1.456,1.592,0.064,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8766,"25:55.4",0.93,1.384,1.084,-0.108,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8767,"25:55.5",0.81,1.524,1.052,-0.78,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8768,"25:55.5",0.75,1.4,0.116,-0.988,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8769,"25:55.6",0.71,1.14,-0.656,-0.692,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8770,"25:55.6",0.84,0.772,-0.328,-0.092,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8771,"25:55.6",0.81,-0.048,0.452,0.98,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8772,"25:55.7",0.81,0.412,0.656,1.308,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8773,"25:55.7",0.78,0.932,0.376,1.492,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8774,"25:55.8",0.75,0.724,1.188,1.056,"fast","Travelling","water","surface",""
1,"1.fast",2,"2.Travelling",8775,"25:55.8",0.75,1.192,0.664,0.552,"fast","Travelling","water","surface",""
