"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.moving",1,"1.Travelling",72252,"15:09.1",0.93,0.708,-0.208,0.664,"moving","Travelling","land","land","moving"
1,"1.moving",1,"1.Travelling",72253,"15:09.1",0.93,0.688,-0.224,0.64,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72254,"15:09.2",0.93,0.704,-0.224,0.632,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72255,"15:09.2",0.93,0.784,-0.192,0.604,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72256,"15:09.2",0.93,0.8,-0.22,0.596,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72257,"15:09.3",0.93,0.84,-0.256,0.668,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72258,"15:09.3",0.93,0.848,-0.436,0.572,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72259,"15:09.4",0.93,0.772,-0.516,0.536,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72260,"15:09.4",0.93,0.692,-0.644,0.532,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72261,"15:09.4",0.93,0.76,-0.604,0.652,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72262,"15:09.5",0.93,0.836,-0.36,0.688,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72263,"15:09.5",0.93,0.816,-0.068,0.796,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72264,"15:09.6",0.93,0.62,-0.028,0.732,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72265,"15:09.6",0.9,0.504,0.024,0.708,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72266,"15:09.6",0.9,0.352,0.104,0.716,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72267,"15:09.7",0.9,0.3,0.132,0.844,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72268,"15:09.7",0.9,0.392,0.092,0.856,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72269,"15:09.8",0.93,0.416,0.124,0.808,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72270,"15:09.8",0.9,0.396,0.288,0.72,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72271,"15:09.8",0.9,0.416,0.472,0.656,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72272,"15:09.9",0.9,0.188,0.288,0.704,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72273,"15:09.9",0.9,-0.272,0.148,1.092,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72274,"15:10.0",0.86,-0.208,0.172,1.052,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72275,"15:10.0",0.86,-0.196,-0.06,0.984,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72276,"15:10.0",0.86,0.18,-0.132,0.916,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72277,"15:10.1",0.86,0.224,-0.132,0.9,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72278,"15:10.1",0.86,0.144,-0.176,0.804,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72279,"15:10.2",0.86,0.176,-0.32,0.784,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72280,"15:10.2",0.86,0.392,-0.424,0.68,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72281,"15:10.2",0.86,0.22,0.608,1.312,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72282,"15:10.3",0.86,0.284,0.812,1.224,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72283,"15:10.3",0.86,0.344,0.7,1.016,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72284,"15:10.4",0.86,0.564,0.428,1,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72285,"15:10.4",0.86,0.576,0.28,0.992,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72286,"15:10.4",0.86,0.64,0.324,0.868,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72287,"15:10.5",0.83,0.54,0.408,0.836,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",72288,"15:10.5",0.83,0.524,0.388,0.812,"moving","Travelling","land","land",""
