"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.moving",1,"1.Travelling",7843,"42:14.9",0.65,0.857,-0.424,0.147,"moving","Travelling","land","land","moving"
1,"1.moving",1,"1.Travelling",7844,"42:14.9",0.65,0.669,-0.464,0.351,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7845,"42:15.0",0.65,0.667,-0.489,0.343,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7846,"42:15.0",0.65,0.95,-0.493,0.161,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7847,"42:15.1",0.65,0.725,-0.636,0.027,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7848,"42:15.1",0.65,0.829,-0.336,0.202,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7849,"42:15.2",0.65,0.815,-0.207,0.35,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7850,"42:15.3",0.65,1.276,0.352,0.482,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7851,"42:15.3",0.65,0.778,-0.223,0.584,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7852,"42:15.3",0.65,0.876,-0.437,0.658,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7853,"42:15.4",0.65,0.555,-0.587,0.352,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7854,"42:15.4",0.65,0.501,-1.313,0.323,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7855,"42:15.5",0.65,0.034,-1.378,0.486,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7856,"42:15.5",0.65,-0.172,-1.173,0.677,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7857,"42:15.6",0.65,-0.156,-0.746,0.549,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7858,"42:15.6",0.65,0.181,-0.432,0.224,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7859,"42:15.7",0.65,-0.09,-0.487,0.414,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7860,"42:15.7",0.65,0.274,-0.327,0.081,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7861,"42:15.8",0.65,0.276,0.091,-0.065,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7862,"42:15.8",0.65,0.572,0.066,0.396,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7863,"42:15.9",0.65,0.259,-0.064,0.013,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",7864,"42:16.0",0.65,0.503,-1.052,-0.754,"moving","Travelling","land","land",""
