number,behaviour_event,value,type_event,fps,time,depth,x,y,z,behaviour,type,location,place,raw,date
1,1.moving,1,1.Travelling,00:00.1,21:17.1,0.87,0.9,0.304,1.192,moving,Travelling,land,land,moving,16:21:17.1
1,1.moving,1,1.Travelling,6215,21:17.2,0.87,0.088,0.644,1.336,moving,Travelling,land,land,,16:21:17.1
1,1.moving,1,1.Travelling,6216,21:17.2,0.87,0.356,0.38,1.796,moving,Travelling,land,land,,16:21:17.2
1,1.moving,1,1.Travelling,6217,21:17.3,0.87,-0.068,0.072,1.392,moving,Travelling,land,land,,16:21:17.2
1,1.moving,1,1.Travelling,6218,21:17.3,0.87,0.516,0.776,0.908,moving,Travelling,land,land,,16:21:17.3
1,1.moving,1,1.Travelling,6219,21:17.3,0.87,-0.088,0.46,0.84,moving,Travelling,land,land,,16:21:17.3
1,1.moving,1,1.Travelling,6220,21:17.4,0.87,-0.044,-0.124,0.932,moving,Travelling,land,land,,16:21:17.4
1,1.moving,1,1.Travelling,6221,21:17.4,0.87,0.088,-1.452,0.82,moving,Travelling,land,land,,16:21:17.4
1,1.moving,1,1.Travelling,6222,21:17.5,0.87,0.7,-0.892,0.904,moving,Travelling,land,land,,16:21:17.5
1,1.moving,1,1.Travelling,6223,21:17.5,0.87,1.052,-0.592,0.684,moving,Travelling,land,land,,16:21:17.5
1,1.moving,1,1.Travelling,6224,21:17.5,0.87,1.08,-0.56,0.744,moving,Travelling,land,land,,16:21:17.6
1,1.moving,1,1.Travelling,6225,21:17.6,0.87,0.444,0.46,1.068,moving,Travelling,land,land,,16:21:17.6
1,1.moving,1,1.Travelling,6226,21:17.6,0.87,0.404,0.896,1.016,moving,Travelling,land,land,,16:21:17.7
1,1.moving,1,1.Travelling,6227,21:17.7,0.87,0.072,0.864,1.144,moving,Travelling,land,land,,16:21:17.7
1,1.moving,1,1.Travelling,6228,21:17.7,0.87,0.28,0.72,0.976,moving,Travelling,land,land,,16:21:17.8
1,1.moving,1,1.Travelling,6229,21:17.7,0.87,0.208,0.58,1.024,moving,Travelling,land,land,,16:21:17.8
1,1.moving,1,1.Travelling,6230,21:17.8,0.87,0.208,0.44,0.808,moving,Travelling,land,land,,16:21:17.9
1,1.moving,1,1.Travelling,6231,21:17.8,0.87,0.244,0.428,0.636,moving,Travelling,land,land,,16:21:17.9
1,1.moving,1,1.Travelling,6232,21:17.9,0.87,0.424,-0.14,0.564,moving,Travelling,land,land,,16:21:18.0
1,1.moving,1,1.Travelling,6233,21:17.9,0.87,0.76,-0.296,0.4,moving,Travelling,land,land,,16:21:18.0
1,1.moving,1,1.Travelling,6234,21:17.9,0.9,0.844,-0.288,0.616,moving,Travelling,land,land,,16:21:18.1
1,1.moving,1,1.Travelling,6235,21:18.0,0.87,0.884,-0.504,0.632,moving,Travelling,land,land,,16:21:18.1
1,1.moving,1,1.Travelling,6236,21:18.0,0.87,0.88,-0.5,0.584,moving,Travelling,land,land,,16:21:18.2
1,1.moving,1,1.Travelling,6237,21:18.1,0.87,0.788,-0.38,0.644,moving,Travelling,land,land,,16:21:18.2
1,1.moving,1,1.Travelling,6238,21:18.1,0.87,0.716,-0.456,0.592,moving,Travelling,land,land,,16:21:18.3
1,1.moving,1,1.Travelling,6239,21:18.1,0.87,0.732,-0.464,0.616,moving,Travelling,land,land,,16:21:18.3
1,1.moving,1,1.Travelling,6240,21:18.2,0.87,0.804,-0.272,0.748,moving,Travelling,land,land,,16:21:18.4
1,1.moving,1,1.Travelling,6241,21:18.2,0.87,0.712,-0.072,0.576,moving,Travelling,land,land,,16:21:18.4
1,1.moving,1,1.Travelling,6242,21:18.3,0.87,0.676,0.04,0.64,moving,Travelling,land,land,,16:21:18.5
1,1.moving,1,1.Travelling,6243,21:18.3,0.87,0.66,0.116,0.604,moving,Travelling,land,land,,16:21:18.5
1,1.moving,1,1.Travelling,6244,21:18.3,0.87,0.716,0.1,0.624,moving,Travelling,land,land,,16:21:18.6
1,1.moving,1,1.Travelling,6245,21:18.4,0.9,0.716,0.028,0.592,moving,Travelling,land,land,,16:21:18.6
1,1.moving,1,1.Travelling,6246,21:18.4,0.9,0.732,-0.008,0.604,moving,Travelling,land,land,,16:21:18.7
1,1.moving,1,1.Travelling,6247,21:18.5,0.87,0.78,-0.024,0.596,moving,Travelling,land,land,,16:21:18.7
1,1.moving,1,1.Travelling,6248,21:18.5,0.87,0.776,-0.012,0.564,moving,Travelling,land,land,,16:21:18.8
1,1.moving,1,1.Travelling,6249,21:18.5,0.9,0.744,-0.064,0.548,moving,Travelling,land,land,,16:21:18.8
1,1.moving,1,1.Travelling,6250,21:18.6,0.87,0.716,-0.352,0.424,moving,Travelling,land,land,,16:21:18.9
1,1.moving,1,1.Travelling,6251,21:18.6,0.87,0.832,-0.28,0.38,moving,Travelling,land,land,,16:21:18.9
1,1.moving,1,1.Travelling,6252,21:18.7,0.87,0.92,-0.504,0.464,moving,Travelling,land,land,,16:21:19.0
1,1.moving,1,1.Travelling,6253,21:18.7,0.87,0.992,-0.496,0.412,moving,Travelling,land,land,,16:21:19.0
1,1.moving,1,1.Travelling,6254,21:18.7,0.9,0.992,-0.492,0.348,moving,Travelling,land,land,,16:21:19.1
1,1.moving,1,1.Travelling,6255,21:18.8,0.9,1.192,0.132,0.664,moving,Travelling,land,land,,16:21:19.1
1,1.moving,1,1.Travelling,6256,21:18.8,0.9,0.892,0.368,0.86,moving,Travelling,land,land,,16:21:19.2
1,1.moving,1,1.Travelling,6257,21:18.9,0.9,0.34,0.076,0.796,moving,Travelling,land,land,,16:21:19.2
1,1.moving,1,1.Travelling,6258,21:18.9,0.9,0.188,0.008,1.024,moving,Travelling,land,land,,16:21:19.3
1,1.moving,1,1.Travelling,6259,21:18.9,0.9,-0.08,-0.016,1.06,moving,Travelling,land,land,,16:21:19.3
1,1.moving,1,1.Travelling,6260,21:19.0,0.9,-0.164,0.06,0.96,moving,Travelling,land,land,,16:21:19.4
1,1.moving,1,1.Travelling,6261,21:19.0,0.9,0.404,0.48,1.004,moving,Travelling,land,land,,16:21:19.4
1,1.moving,1,1.Travelling,6262,21:19.1,0.9,0.224,0.532,0.64,moving,Travelling,land,land,,16:21:19.5
1,1.moving,1,1.Travelling,6263,21:19.1,0.9,0.136,0.196,0.432,moving,Travelling,land,land,,16:21:19.5
1,1.moving,1,1.Travelling,6264,21:19.1,0.9,0.524,-0.04,0.14,moving,Travelling,land,land,,16:21:19.6
1,1.moving,1,1.Travelling,6265,21:19.2,0.9,1.256,-0.504,0.72,moving,Travelling,land,land,,16:21:19.6
1,1.moving,1,1.Travelling,6266,21:19.2,0.9,2,-2.18,0.208,moving,Travelling,land,land,,16:21:19.7
1,1.moving,1,1.Travelling,6267,21:19.3,0.9,1.244,-0.504,0.188,moving,Travelling,land,land,,16:21:19.7
1,1.moving,1,1.Travelling,6268,21:19.3,0.9,0.552,-0.132,0.22,moving,Travelling,land,land,,16:21:19.8
1,1.moving,1,1.Travelling,6269,21:19.3,0.9,0.024,-0.004,0.628,moving,Travelling,land,land,,16:21:19.8
1,1.moving,1,1.Travelling,6270,21:19.4,0.9,-0.552,0.104,0.54,moving,Travelling,land,land,,16:21:19.9
1,1.moving,1,1.Travelling,6271,21:19.4,0.9,-0.016,-0.532,1.152,moving,Travelling,land,land,,16:21:19.9
1,1.moving,1,1.Travelling,6272,21:19.5,0.9,-0.204,0.136,1.152,moving,Travelling,land,land,,16:21:20.0
1,1.moving,1,1.Travelling,6273,21:19.5,0.9,0.412,0.204,0.704,moving,Travelling,land,land,,16:21:20.0
1,1.moving,1,1.Travelling,6274,21:19.5,0.9,-0.16,0.332,0.428,moving,Travelling,land,land,,16:21:20.1
1,1.moving,1,1.Travelling,6275,21:19.6,0.9,0.108,0.184,0.34,moving,Travelling,land,land,,16:21:20.1
1,1.moving,1,1.Travelling,6276,21:19.6,0.9,0.428,-0.32,0.304,moving,Travelling,land,land,,16:21:20.2
1,1.moving,1,1.Travelling,6277,21:19.7,0.9,1.244,-1.728,-0.052,moving,Travelling,land,land,,16:21:20.2
1,1.moving,1,1.Travelling,6278,21:19.7,0.9,0.992,-0.844,0.024,moving,Travelling,land,land,,16:21:20.3
1,1.moving,1,1.Travelling,6279,21:19.7,0.9,0.676,-0.604,0.16,moving,Travelling,land,land,,16:21:20.3
1,1.moving,1,1.Travelling,6280,21:19.8,0.9,0.104,-0.432,1.244,moving,Travelling,land,land,,16:21:20.4
1,1.moving,1,1.Travelling,6281,21:19.8,0.9,-0.08,0,0.724,moving,Travelling,land,land,,16:21:20.4
1,1.moving,1,1.Travelling,6282,21:19.9,0.9,0.068,0.112,1.304,moving,Travelling,land,land,,16:21:20.5
1,1.moving,1,1.Travelling,6283,21:19.9,0.9,0.016,0.436,1.6,moving,Travelling,land,land,,16:21:20.5
1,1.moving,1,1.Travelling,6284,21:19.9,0.9,0.536,0.66,1.156,moving,Travelling,land,land,,16:21:20.6
1,1.moving,1,1.Travelling,6285,21:20.0,0.9,0.184,0.576,0.492,moving,Travelling,land,land,,16:21:20.6
1,1.moving,1,1.Travelling,6286,21:20.0,0.9,0.092,0.392,0.468,moving,Travelling,land,land,,16:21:20.7
1,1.moving,1,1.Travelling,6287,21:20.1,0.9,0.388,0.064,-0.072,moving,Travelling,land,land,,16:21:20.7
1,1.moving,1,1.Travelling,6288,21:20.1,0.93,0.516,-0.552,2.208,moving,Travelling,land,land,,16:21:20.8
1,1.moving,1,1.Travelling,6289,21:20.1,0.9,0.916,-2.744,0.924,moving,Travelling,land,land,,16:21:20.8
1,1.moving,1,1.Travelling,6290,21:20.2,0.9,1.684,-0.752,1.104,moving,Travelling,land,land,,16:21:20.9
1,1.moving,1,1.Travelling,6291,21:20.2,0.9,0.7,-0.528,1.052,moving,Travelling,land,land,,16:21:20.9
