"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.sitting",1,"1.Resting","00:00:00.04","2016-08-09 16:38:27",2.12,0.9,0.144,0.368,"sitting","Resting","land","land","sitting",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","00:00:00.00","2016-08-09 16:38:27",2.12,0.9,0.136,0.36,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33417","2016-08-09 16:38:27",2.12,0.904,0.14,0.364,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33418","2016-08-09 16:38:27",2.12,0.896,0.148,0.364,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33419","2016-08-09 16:38:27",2.12,0.884,0.144,0.364,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33420","2016-08-09 16:38:27",2.12,0.884,0.148,0.372,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33421","2016-08-09 16:38:27",2.12,0.892,0.156,0.376,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33422","2016-08-09 16:38:27",2.15,0.888,0.152,0.356,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33423","2016-08-09 16:38:27",2.12,0.904,0.152,0.356,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33424","2016-08-09 16:38:27",2.15,0.916,0.14,0.368,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33425","2016-08-09 16:38:27",2.15,0.908,0.144,0.368,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33426","2016-08-09 16:38:27",2.12,0.9,0.148,0.368,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33427","2016-08-09 16:38:27",2.12,0.912,0.156,0.376,"sitting","Resting","land","land","",2016-08-09 16:38:27
1,"1.sitting",1,"1.Resting","33428","2016-08-09 16:38:28",2.12,0.916,0.144,0.38,"sitting","Resting","land","land","",2016-08-09 16:38:28
1,"1.sitting",1,"1.Resting","33429","2016-08-09 16:38:28",2.12,0.916,0.148,0.368,"sitting","Resting","land","land","",2016-08-09 16:38:28
1,"1.sitting",1,"1.Resting","33430","2016-08-09 16:38:28",2.12,0.916,0.16,0.372,"sitting","Resting","land","land","",2016-08-09 16:38:28
1,"1.sitting",1,"1.Resting","33431","2016-08-09 16:38:28",2.12,0.932,0.168,0.42,"sitting","Resting","land","land","",2016-08-09 16:38:28
1,"1.sitting",1,"1.Resting","33432","2016-08-09 16:38:28",2.15,0.928,0.204,0.348,"sitting","Resting","land","land","",2016-08-09 16:38:28
