"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.playing",1,"1.Other",24918,"59:46.8",4.62,0.2,1.34,0.356,"playing","Other","water","underwater","playing"
1,"1.playing",1,"1.Other",24919,"59:46.8",4.62,0.372,1.48,0.532,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24920,"59:46.8",4.65,0.876,1.244,0.92,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24921,"59:46.9",4.62,1.016,0.728,0.748,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24922,"59:46.9",4.68,1.168,0.952,1.208,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24923,"59:47.0",4.59,0.836,0.632,1.228,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24924,"59:47.0",4.53,0.632,0.084,0.924,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24925,"59:47.0",4.43,0.312,0.18,0.92,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24926,"59:47.1",4.37,-0.136,0.224,0.468,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24927,"59:47.1",4.34,-0.064,0.644,-0.14,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24928,"59:47.2",4.34,0.14,1.104,-0.16,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24929,"59:47.2",4.31,-0.02,1.232,-0.28,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24930,"59:47.2",4.28,-0.084,1.276,-0.38,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24931,"59:47.3",4.28,0.096,0.88,-0.228,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24932,"59:47.3",4.37,0.144,1.012,-0.068,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24933,"59:47.4",4.34,0.344,1.112,0.024,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24934,"59:47.4",4.4,0.38,1.284,0.428,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24935,"59:47.4",4.34,0.596,1.452,0.58,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24936,"59:47.5",4.25,0.612,1.28,0.612,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24937,"59:47.5",4.06,0.452,1.512,0.488,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24938,"59:47.6",4.09,0.28,0.964,0.068,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24939,"59:47.6",4.25,0.152,0.692,0.484,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24940,"59:47.6",4.12,0.32,1.192,0.024,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24941,"59:47.7",4.21,0.004,1.156,-0.112,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24942,"59:47.7",4.25,0.056,1.208,-0.104,"playing","Other","water","underwater",""
1,"1.playing",1,"1.Other",24943,"59:47.8",4.15,-0.152,1.424,-0.408,"playing","Other","water","underwater",""
