"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.sitting",1,"1.Resting","00:00:00.04","2016-08-09 09:19:18",0.53,0.716,0.168,0.636,"sitting","Resting",NA,NA,"sitting",2016-08-09 09:19:18
1,"1.sitting",1,"1.Resting","00:00:00.00","2016-08-09 09:19:18",0.53,0.728,0.164,0.652,"sitting","Resting",NA,NA,"",2016-08-09 09:19:18
1,"1.sitting",1,"1.Resting","11483","2016-08-09 09:19:18",0.53,0.72,0.156,0.644,"sitting","Resting",NA,NA,"",2016-08-09 09:19:18
1,"1.sitting",1,"1.Resting","11484","2016-08-09 09:19:18",0.53,0.72,0.148,0.636,"sitting","Resting",NA,NA,"",2016-08-09 09:19:18
1,"1.sitting",1,"1.Resting","11485","2016-08-09 09:19:18",0.53,0.712,0.152,0.628,"sitting","Resting",NA,NA,"",2016-08-09 09:19:18
1,"1.sitting",1,"1.Resting","11486","2016-08-09 09:19:18",0.53,0.712,0.144,0.636,"sitting","Resting",NA,NA,"",2016-08-09 09:19:18
1,"1.sitting",1,"1.Resting","11487","2016-08-09 09:19:18",0.53,0.716,0.144,0.648,"sitting","Resting",NA,NA,"",2016-08-09 09:19:18
1,"1.sitting",1,"1.Resting","11488","2016-08-09 09:19:19",0.53,0.72,0.156,0.64,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11489","2016-08-09 09:19:19",0.53,0.724,0.172,0.632,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11490","2016-08-09 09:19:19",0.53,0.744,0.188,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11491","2016-08-09 09:19:19",0.53,0.74,0.216,0.612,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11492","2016-08-09 09:19:19",0.53,0.736,0.2,0.612,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11493","2016-08-09 09:19:19",0.53,0.728,0.184,0.624,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11494","2016-08-09 09:19:19",0.53,0.72,0.172,0.62,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11495","2016-08-09 09:19:19",0.53,0.728,0.172,0.644,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11496","2016-08-09 09:19:19",0.53,0.736,0.16,0.64,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11497","2016-08-09 09:19:19",0.53,0.728,0.156,0.636,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11498","2016-08-09 09:19:19",0.53,0.74,0.16,0.636,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11499","2016-08-09 09:19:19",0.53,0.736,0.148,0.64,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11500","2016-08-09 09:19:19",0.53,0.744,0.164,0.636,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11501","2016-08-09 09:19:19",0.53,0.74,0.16,0.628,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11502","2016-08-09 09:19:19",0.53,0.74,0.152,0.628,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11503","2016-08-09 09:19:19",0.53,0.736,0.144,0.624,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11504","2016-08-09 09:19:19",0.53,0.736,0.144,0.632,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11505","2016-08-09 09:19:19",0.53,0.74,0.14,0.624,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11506","2016-08-09 09:19:19",0.53,0.744,0.144,0.612,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11507","2016-08-09 09:19:19",0.53,0.744,0.136,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11508","2016-08-09 09:19:19",0.53,0.748,0.136,0.62,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11509","2016-08-09 09:19:19",0.53,0.748,0.12,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11510","2016-08-09 09:19:19",0.53,0.748,0.116,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:19
1,"1.sitting",1,"1.Resting","11511","2016-08-09 09:19:20",0.53,0.752,0.108,0.628,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11512","2016-08-09 09:19:20",0.53,0.752,0.112,0.624,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11513","2016-08-09 09:19:20",0.53,0.76,0.128,0.62,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11514","2016-08-09 09:19:20",0.53,0.76,0.144,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11515","2016-08-09 09:19:20",0.53,0.76,0.136,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11516","2016-08-09 09:19:20",0.53,0.76,0.14,0.612,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11517","2016-08-09 09:19:20",0.53,0.76,0.14,0.612,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11518","2016-08-09 09:19:20",0.53,0.752,0.124,0.604,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11519","2016-08-09 09:19:20",0.53,0.756,0.116,0.604,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11520","2016-08-09 09:19:20",0.53,0.748,0.1,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11521","2016-08-09 09:19:20",0.53,0.752,0.104,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11522","2016-08-09 09:19:20",0.53,0.748,0.108,0.62,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11523","2016-08-09 09:19:20",0.53,0.756,0.108,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11524","2016-08-09 09:19:20",0.53,0.764,0.1,0.616,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11525","2016-08-09 09:19:20",0.53,0.776,0.1,0.604,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11526","2016-08-09 09:19:20",0.53,0.768,0.1,0.6,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11527","2016-08-09 09:19:20",0.53,0.76,0.112,0.608,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11528","2016-08-09 09:19:20",0.53,0.744,0.12,0.612,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
1,"1.sitting",1,"1.Resting","11529","2016-08-09 09:19:20",0.53,0.748,0.116,0.62,"sitting","Resting",NA,NA,"",2016-08-09 09:19:20
