"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.sitting",1,"1.Resting","00:00:00.04","2016-08-16 16:24:53.69",0.5,0.924,-0.424,0.14,"sitting","Resting","land","land","sitting",2016-08-16 16:24:53.69
1,"1.sitting",1,"1.Resting","00:00:00.00","2016-08-16 16:24:53.73",0.46,0.908,-0.436,0.148,"sitting","Resting","land","land","",2016-08-16 16:24:53.73
1,"1.sitting",1,"1.Resting","7087","2016-08-16 16:24:53.76",0.5,0.916,-0.432,0.144,"sitting","Resting","land","land","",2016-08-16 16:24:53.76
1,"1.sitting",1,"1.Resting","7088","2016-08-16 16:24:53.81",0.46,0.916,-0.432,0.144,"sitting","Resting","land","land","",2016-08-16 16:24:53.81
1,"1.sitting",1,"1.Resting","7089","2016-08-16 16:24:53.85",0.46,0.908,-0.428,0.136,"sitting","Resting","land","land","",2016-08-16 16:24:53.85
1,"1.sitting",1,"1.Resting","7090","2016-08-16 16:24:53.90",0.46,0.908,-0.424,0.156,"sitting","Resting","land","land","",2016-08-16 16:24:53.90
1,"1.sitting",1,"1.Resting","7091","2016-08-16 16:24:53.94",0.46,0.888,-0.416,0.18,"sitting","Resting","land","land","",2016-08-16 16:24:53.94
1,"1.sitting",1,"1.Resting","7092","2016-08-16 16:24:53.98",0.46,0.868,-0.428,0.176,"sitting","Resting","land","land","",2016-08-16 16:24:53.98
1,"1.sitting",1,"1.Resting","7093","2016-08-16 16:24:54.02",0.46,0.944,-0.4,0.168,"sitting","Resting","land","land","",2016-08-16 16:24:54.02
1,"1.sitting",1,"1.Resting","7094","2016-08-16 16:24:54.06",0.46,1.052,-0.572,0.304,"sitting","Resting","land","land","",2016-08-16 16:24:54.06
1,"1.sitting",1,"1.Resting","7095","2016-08-16 16:24:54.10",0.46,1.088,-0.524,0.336,"sitting","Resting","land","land","",2016-08-16 16:24:54.10
1,"1.sitting",1,"1.Resting","7096","2016-08-16 16:24:54.15",0.46,1.032,-0.356,0.132,"sitting","Resting","land","land","",2016-08-16 16:24:54.15
1,"1.sitting",1,"1.Resting","7097","2016-08-16 16:24:54.19",0.46,1.076,-0.552,0.28,"sitting","Resting","land","land","",2016-08-16 16:24:54.19
1,"1.sitting",1,"1.Resting","7098","2016-08-16 16:24:54.24",0.46,0.792,-0.2,0.724,"sitting","Resting","land","land","",2016-08-16 16:24:54.24
1,"1.sitting",1,"1.Resting","7099","2016-08-16 16:24:54.27",0.46,0.656,-0.1,-0.248,"sitting","Resting","land","land","",2016-08-16 16:24:54.27
1,"1.sitting",1,"1.Resting","7100","2016-08-16 16:24:54.31",0.46,0.804,0.14,-0.676,"sitting","Resting","land","land","",2016-08-16 16:24:54.31
1,"1.sitting",1,"1.Resting","7101","2016-08-16 16:24:54.35",0.46,0.016,-0.708,-0.572,"sitting","Resting","land","land","",2016-08-16 16:24:54.35
1,"1.sitting",1,"1.Resting","7102","2016-08-16 16:24:54.40",0.46,1.036,0.36,1.372,"sitting","Resting","land","land","",2016-08-16 16:24:54.40
1,"1.sitting",1,"1.Resting","7103","2016-08-16 16:24:54.45",0.46,1.328,0.38,0.728,"sitting","Resting","land","land","",2016-08-16 16:24:54.45
1,"1.sitting",1,"1.Resting","7104","2016-08-16 16:24:54.49",0.46,0.896,-0.204,0.524,"sitting","Resting","land","land","",2016-08-16 16:24:54.49
1,"1.sitting",1,"1.Resting","7105","2016-08-16 16:24:54.52",0.46,0.804,-0.108,0.616,"sitting","Resting","land","land","",2016-08-16 16:24:54.52
1,"1.sitting",1,"1.Resting","7106","2016-08-16 16:24:54.56",0.46,0.584,-0.36,0.584,"sitting","Resting","land","land","",2016-08-16 16:24:54.56
1,"1.sitting",1,"1.Resting","7107","2016-08-16 16:24:54.60",0.46,0.668,-0.308,0.556,"sitting","Resting","land","land","",2016-08-16 16:24:54.60
1,"1.sitting",1,"1.Resting","7108","2016-08-16 16:24:54.66",0.46,0.712,-0.2,0.536,"sitting","Resting","land","land","",2016-08-16 16:24:54.66
1,"1.sitting",1,"1.Resting","7109","2016-08-16 16:24:54.70",0.46,0.78,-0.12,0.496,"sitting","Resting","land","land","",2016-08-16 16:24:54.70
1,"1.other",2,"2.Other","7110","2016-08-16 16:24:54.74",0.46,0.86,-0.108,0.488,"other","Other","land","land","other",2016-08-16 16:24:54.74
1,"1.other",2,"2.Other","7111","2016-08-16 16:24:54.77",0.46,0.9,-0.136,0.512,"other","Other","land","land","",2016-08-16 16:24:54.77
1,"1.other",2,"2.Other","7112","2016-08-16 16:24:54.81",0.46,0.8,-0.084,0.536,"other","Other","land","land","",2016-08-16 16:24:54.81
1,"1.other",2,"2.Other","7113","2016-08-16 16:24:54.86",0.46,0.804,-0.12,0.484,"other","Other","land","land","",2016-08-16 16:24:54.86
1,"1.other",2,"2.Other","7114","2016-08-16 16:24:54.91",0.46,0.816,-0.072,0.468,"other","Other","land","land","",2016-08-16 16:24:54.91
1,"1.other",2,"2.Other","7115","2016-08-16 16:24:54.95",0.46,0.908,0.044,0.444,"other","Other","land","land","",2016-08-16 16:24:54.95
1,"1.other",2,"2.Other","7116","2016-08-16 16:24:54.99",0.46,0.904,0.048,0.444,"other","Other","land","land","",2016-08-16 16:24:54.99
1,"1.other",2,"2.Other","7117","2016-08-16 16:24:55.02",0.46,0.888,0.024,0.432,"other","Other","land","land","",2016-08-16 16:24:55.02
1,"1.other",2,"2.Other","7118","2016-08-16 16:24:55.07",0.46,0.912,0.004,0.392,"other","Other","land","land","",2016-08-16 16:24:55.07
1,"1.other",2,"2.Other","7119","2016-08-16 16:24:55.11",0.46,0.96,0.008,0.348,"other","Other","land","land","",2016-08-16 16:24:55.11
1,"1.other",2,"2.Other","7120","2016-08-16 16:24:55.16",0.46,0.956,0.024,0.352,"other","Other","land","land","",2016-08-16 16:24:55.16
1,"1.other",2,"2.Other","7121","2016-08-16 16:24:55.20",0.46,0.964,0.036,0.328,"other","Other","land","land","",2016-08-16 16:24:55.20
1,"1.other",2,"2.Other","7122","2016-08-16 16:24:55.24",0.46,0.96,0.06,0.284,"other","Other","land","land","",2016-08-16 16:24:55.24
1,"1.other",2,"2.Other","7123","2016-08-16 16:24:55.28",0.46,0.94,0.036,0.264,"other","Other","land","land","",2016-08-16 16:24:55.28
1,"1.other",2,"2.Other","7124","2016-08-16 16:24:55.32",0.46,0.94,0.06,0.24,"other","Other","land","land","",2016-08-16 16:24:55.32
1,"1.other",2,"2.Other","7125","2016-08-16 16:24:55.36",0.46,0.956,0.044,0.216,"other","Other","land","land","",2016-08-16 16:24:55.36
