"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.sitting",1,"1.Resting",49522,"02:33.8",2.68,0.92,0,0.396,"sitting","Resting","land","land","sitting"
1,"1.sitting",1,"1.Resting",49523,"02:33.9",2.68,0.936,-0.008,0.36,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49524,"02:33.9",2.68,0.968,0,0.36,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49525,"02:34.0",2.68,0.956,0.008,0.356,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49526,"02:34.0",2.68,0.964,0.012,0.364,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49527,"02:34.0",2.68,0.956,0.008,0.352,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49528,"02:34.1",2.68,0.944,-0.004,0.344,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49529,"02:34.1",2.65,0.94,0.004,0.344,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49530,"02:34.2",2.68,0.948,0.008,0.344,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49531,"02:34.2",2.68,0.956,0.012,0.32,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49532,"02:34.2",2.68,0.952,0.008,0.336,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49533,"02:34.3",2.68,0.948,0,0.344,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49534,"02:34.3",2.68,0.948,0.004,0.344,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49535,"02:34.4",2.68,0.944,-0.004,0.348,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49536,"02:34.4",2.68,0.944,-0.012,0.384,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49537,"02:34.4",2.68,0.94,-0.016,0.364,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49538,"02:34.5",2.68,0.94,-0.02,0.36,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49539,"02:34.5",2.68,0.94,-0.016,0.356,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49540,"02:34.6",2.68,0.944,-0.012,0.348,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49541,"02:34.6",2.68,0.948,-0.008,0.32,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49542,"02:34.6",2.68,0.968,0,0.324,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49543,"02:34.7",2.68,0.98,0,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49544,"02:34.7",2.68,0.984,-0.012,0.328,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49545,"02:34.8",2.68,0.972,-0.016,0.348,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49546,"02:34.8",2.68,0.944,-0.012,0.368,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49547,"02:34.8",2.68,0.92,-0.008,0.384,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49548,"02:34.9",2.68,0.9,-0.008,0.396,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49549,"02:34.9",2.68,0.892,-0.012,0.408,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49550,"02:35.0",2.68,0.9,-0.016,0.424,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49551,"02:35.0",2.68,0.9,-0.02,0.436,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49552,"02:35.0",2.68,0.892,-0.02,0.456,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49553,"02:35.1",2.68,0.872,-0.016,0.476,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49554,"02:35.1",2.68,0.864,-0.056,0.472,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49555,"02:35.2",2.68,0.828,-0.068,0.476,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49556,"02:35.2",2.68,0.856,-0.08,0.484,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49557,"02:35.2",2.68,0.852,-0.028,0.508,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49558,"02:35.3",2.68,0.808,-0.016,0.512,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49559,"02:35.3",2.68,0.8,-0.016,0.52,"sitting","Resting","land","land",""
1,"1.sitting",1,"1.Resting",49560,"02:35.4",2.68,0.808,-0.084,0.516,"sitting","Resting","land","land",""
1,"1.other",2,"2.Other",49561,"02:35.4",2.68,0.76,-0.144,0.444,"other","Other","land","land","other"
1,"1.other",2,"2.Other",49562,"02:35.4",2.68,0.844,-0.112,0.476,"other","Other","land","land",""
1,"1.other",2,"2.Other",49563,"02:35.5",2.68,0.924,-0.172,0.472,"other","Other","land","land",""
1,"1.other",2,"2.Other",49564,"02:35.5",2.71,0.848,-0.08,0.42,"other","Other","land","land",""
1,"1.other",2,"2.Other",49565,"02:35.6",2.68,0.752,-0.044,0.412,"other","Other","land","land",""
1,"1.other",2,"2.Other",49566,"02:35.6",2.68,0.76,-0.088,0.456,"other","Other","land","land",""
1,"1.other",2,"2.Other",49567,"02:35.6",2.68,0.928,-0.184,0.524,"other","Other","land","land",""
1,"1.other",2,"2.Other",49568,"02:35.7",2.68,0.94,-0.192,0.536,"other","Other","land","land",""
1,"1.other",2,"2.Other",49569,"02:35.7",2.68,0.856,-0.04,0.536,"other","Other","land","land",""
1,"1.other",2,"2.Other",49570,"02:35.8",2.68,0.804,-0.084,0.456,"other","Other","land","land",""
1,"1.other",2,"2.Other",49571,"02:35.8",2.68,0.796,-0.176,0.42,"other","Other","land","land",""
1,"1.other",2,"2.Other",49572,"02:35.8",2.68,0.868,-0.204,0.468,"other","Other","land","land",""
1,"1.other",2,"2.Other",49573,"02:35.9",2.71,0.896,-0.18,0.5,"other","Other","land","land",""
1,"1.other",2,"2.Other",49574,"02:35.9",2.68,0.868,-0.156,0.532,"other","Other","land","land",""
1,"1.other",2,"2.Other",49575,"02:36.0",2.68,0.82,-0.108,0.528,"other","Other","land","land",""
1,"1.other",2,"2.Other",49576,"02:36.0",2.68,0.76,-0.112,0.556,"other","Other","land","land",""
1,"1.other",2,"2.Other",49577,"02:36.0",2.68,0.784,-0.04,0.536,"other","Other","land","land",""
1,"1.other",2,"2.Other",49578,"02:36.1",2.68,0.852,-0.028,0.448,"other","Other","land","land",""
1,"1.other",2,"2.Other",49579,"02:36.1",2.68,0.968,-0.172,0.436,"other","Other","land","land",""
1,"1.other",2,"2.Other",49580,"02:36.2",2.68,0.972,-0.312,0.396,"other","Other","land","land",""
1,"1.other",2,"2.Other",49581,"02:36.2",2.68,0.948,-0.452,0.42,"other","Other","land","land",""
1,"1.other",2,"2.Other",49582,"02:36.2",2.68,0.88,-0.448,0.424,"other","Other","land","land",""
1,"1.other",2,"2.Other",49583,"02:36.3",2.71,0.84,-0.384,0.408,"other","Other","land","land",""
1,"1.other",2,"2.Other",49584,"02:36.3",2.68,0.836,-0.332,0.416,"other","Other","land","land",""
1,"1.other",2,"2.Other",49585,"02:36.4",2.71,0.896,-0.336,0.392,"other","Other","land","land",""
1,"1.other",2,"2.Other",49586,"02:36.4",2.71,0.856,-0.264,0.46,"other","Other","land","land",""
1,"1.other",2,"2.Other",49587,"02:36.4",2.68,0.856,-0.252,0.444,"other","Other","land","land",""
1,"1.other",2,"2.Other",49588,"02:36.5",2.68,0.84,-0.248,0.42,"other","Other","land","land",""
1,"1.other",2,"2.Other",49589,"02:36.5",2.68,0.8,-0.392,0.164,"other","Other","land","land",""
1,"1.other",2,"2.Other",49590,"02:36.6",2.68,0.056,-1.196,0.708,"other","Other","land","land",""
1,"1.other",2,"2.Other",49591,"02:36.6",2.68,0.288,-0.972,0.612,"other","Other","land","land",""
1,"1.other",2,"2.Other",49592,"02:36.6",2.71,0.548,-0.484,0.452,"other","Other","land","land",""
1,"1.other",2,"2.Other",49593,"02:36.7",2.68,0.836,-0.38,0.408,"other","Other","land","land",""
1,"1.other",2,"2.Other",49594,"02:36.7",2.68,1.068,-0.52,0.116,"other","Other","land","land",""
1,"1.other",2,"2.Other",49595,"02:36.8",2.68,1.132,-0.436,0.552,"other","Other","land","land",""
1,"1.other",2,"2.Other",49596,"02:36.8",2.68,0.404,-0.584,0.776,"other","Other","land","land",""
1,"1.other",2,"2.Other",49597,"02:36.8",2.68,0.652,-0.26,0.524,"other","Other","land","land",""
1,"1.other",2,"2.Other",49598,"02:36.9",2.68,1.024,0.596,0.896,"other","Other","land","land",""
1,"1.other",2,"2.Other",49599,"02:36.9",2.68,1.228,-0.36,0.424,"other","Other","land","land",""
1,"1.other",2,"2.Other",49600,"02:37.0",2.71,1.132,-0.152,0.64,"other","Other","land","land",""
1,"1.other",2,"2.Other",49601,"02:37.0",2.71,1.004,-0.052,0.656,"other","Other","land","land",""
1,"1.other",2,"2.Other",49602,"02:37.0",2.68,0.948,-0.02,0.492,"other","Other","land","land",""
1,"1.other",2,"2.Other",49603,"02:37.1",2.68,0.9,0.004,0.464,"other","Other","land","land",""
1,"1.other",2,"2.Other",49604,"02:37.1",2.68,0.928,0.06,0.372,"other","Other","land","land",""
1,"1.other",2,"2.Other",49605,"02:37.2",2.68,0.932,0.068,0.364,"other","Other","land","land",""
1,"1.other",2,"2.Other",49606,"02:37.2",2.68,0.896,0.08,0.368,"other","Other","land","land",""
1,"1.other",2,"2.Other",49607,"02:37.2",2.68,0.916,0.104,0.352,"other","Other","land","land",""
1,"1.other",2,"2.Other",49608,"02:37.3",2.68,0.932,0.1,0.352,"other","Other","land","land",""
1,"1.other",2,"2.Other",49609,"02:37.3",2.68,0.952,0.084,0.316,"other","Other","land","land",""
1,"1.other",2,"2.Other",49610,"02:37.4",2.68,0.964,0.06,0.308,"other","Other","land","land",""
1,"1.other",2,"2.Other",49611,"02:37.4",2.68,1.004,0.076,0.284,"other","Other","land","land",""
1,"1.other",2,"2.Other",49612,"02:37.4",2.68,1.044,0.14,0.264,"other","Other","land","land",""
1,"1.other",2,"2.Other",49613,"02:37.5",2.68,1.036,0.144,0.252,"other","Other","land","land",""
1,"1.other",2,"2.Other",49614,"02:37.5",2.68,1.004,0.136,0.256,"other","Other","land","land",""
1,"1.other",2,"2.Other",49615,"02:37.6",2.68,0.992,0.164,0.26,"other","Other","land","land",""
1,"1.other",2,"2.Other",49616,"02:37.6",2.68,1.008,0.128,0.328,"other","Other","land","land",""
1,"1.other",2,"2.Other",49617,"02:37.6",2.68,0.98,0.128,0.312,"other","Other","land","land",""
1,"1.other",2,"2.Other",49618,"02:37.7",2.68,0.972,0.092,0.288,"other","Other","land","land",""
1,"1.other",2,"2.Other",49619,"02:37.7",2.68,0.992,0.116,0.28,"other","Other","land","land",""
1,"1.other",2,"2.Other",49620,"02:37.8",2.68,1,0.096,0.292,"other","Other","land","land",""
1,"1.other",2,"2.Other",49621,"02:37.8",2.68,1.012,0.092,0.296,"other","Other","land","land",""
1,"1.other",2,"2.Other",49622,"02:37.8",2.68,1.004,0.104,0.296,"other","Other","land","land",""
