"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.still",1,"1.Resting",52713,"54:12.0",2.75,0.852,0.432,0.344,"still","Resting","water","underwater","still"
1,"1.still",1,"1.Resting",52714,"54:12.0",2.78,0.872,0.424,0.308,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52715,"54:12.1",2.78,0.908,0.42,0.284,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52716,"54:12.1",2.78,0.94,0.432,0.32,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52717,"54:12.2",2.78,0.952,0.44,0.304,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52718,"54:12.2",2.78,0.936,0.452,0.268,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52719,"54:12.2",2.78,0.944,0.452,0.22,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52720,"54:12.3",2.75,0.92,0.428,0.228,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52721,"54:12.3",2.75,0.912,0.368,0.176,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52722,"54:12.4",2.75,0.864,0.328,0.164,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52723,"54:12.4",2.71,0.892,0.316,0.224,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52724,"54:12.4",2.75,0.896,0.296,0.252,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52725,"54:12.5",2.71,0.872,0.28,0.236,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52726,"54:12.5",2.71,0.856,0.264,0.24,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52727,"54:12.6",2.71,0.904,0.276,0.24,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52728,"54:12.6",2.75,0.9,0.28,0.3,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52729,"54:12.6",2.75,0.88,0.28,0.248,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52730,"54:12.7",2.75,0.868,0.256,0.264,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52731,"54:12.7",2.75,0.92,0.244,0.272,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52732,"54:12.8",2.75,0.74,0.064,0.288,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52733,"54:12.8",2.75,0.804,0.252,0.34,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52734,"54:12.8",2.71,1.044,0.532,0.148,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52735,"54:12.9",2.78,1.276,0.58,0.144,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52736,"54:12.9",2.87,0.952,0.372,0.588,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52737,"54:13.0",2.78,0.992,0.428,0.468,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52738,"54:13.0",2.78,0.716,0.544,0.576,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52739,"54:13.0",2.75,0.74,0.188,0.652,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52740,"54:13.1",2.71,0.62,0.056,0.32,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52741,"54:13.1",2.78,0.884,-0.368,0.18,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52742,"54:13.2",2.81,1.108,-0.656,0.368,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52743,"54:13.2",2.81,0.876,-0.864,0.376,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52744,"54:13.2",2.71,0.728,-1.092,0.216,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52745,"54:13.3",2.62,0.456,-1.244,0.168,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52746,"54:13.3",2.59,0.488,-1.216,-0.06,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52747,"54:13.4",2.59,0.384,-1.028,0.012,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52748,"54:13.4",2.59,0.492,-1.044,0.104,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52749,"54:13.4",2.59,0.256,-0.932,0.224,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52750,"54:13.5",2.59,0.376,-0.796,0.28,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52751,"54:13.5",2.53,0.396,-0.792,0.548,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52752,"54:13.6",2.46,0.6,-0.736,0.488,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52753,"54:13.6",2.46,0.268,-0.56,0.688,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52754,"54:13.6",2.5,0.312,-0.328,0.868,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52755,"54:13.7",2.46,0.94,-0.24,0.472,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52756,"54:13.7",3.96,0.912,-0.084,0.996,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52757,"54:13.8",2.59,0.928,0.092,1.12,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52758,"54:13.8",2.56,0.592,0.172,0.908,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52759,"54:13.8",2.53,0.348,0.208,0.956,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52760,"54:13.9",2.5,0.404,0.268,0.868,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52761,"54:13.9",2.53,0.176,0.288,0.872,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52762,"54:14.0",2.5,0.196,0.256,0.988,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52763,"54:14.0",2.5,0.204,0.24,1.024,"still","Resting","water","underwater",""
1,"1.still",1,"1.Resting",52764,"54:14.0",2.5,0.224,0.18,0.952,"still","Resting","water","underwater",""
