"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.moving",1,"1.Travelling",63400,NA,1.18,0.66,0.948,1.076,"moving","Travelling","land","land","moving",NA
1,"1.moving",1,"1.Travelling",63401,NA,1.18,0.536,0.444,0.732,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63402,NA,1.18,0.592,0.152,0.668,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63403,NA,1.18,0.576,-0.08,0.592,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63404,NA,1.18,0.764,-0.116,0.636,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63405,NA,1.18,0.836,-0.144,0.664,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63406,NA,1.18,0.844,-0.06,0.644,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63407,NA,1.21,0.772,0.116,0.76,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63408,NA,1.18,0.812,0.336,0.748,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63409,NA,1.18,0.712,0.172,0.704,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63410,NA,1.18,0.56,-0.22,0.328,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63411,NA,1.18,0.36,-0.5,0.284,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63412,NA,1.21,0.24,-0.548,0.568,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63413,NA,1.21,0.44,0.164,0.284,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63414,NA,1.21,0.748,1.492,0.444,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63415,NA,1.18,0.824,1.4,-0.048,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63416,NA,1.18,1.02,0.756,0.348,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63417,NA,1.18,0.272,0.492,0.768,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63418,NA,1.21,0.036,0.584,0.612,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63419,NA,1.21,-0.016,-0.028,0.904,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63420,NA,1.18,-0.168,-0.056,1.068,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63421,NA,1.18,0.072,-1.076,0.752,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63422,NA,1.18,0.416,-0.908,0.032,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63423,NA,1.18,0.604,-0.116,-0.052,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63424,NA,1.18,0.556,0.564,0.26,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63425,NA,1.18,0.92,2.328,0.976,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63426,NA,1.18,0.448,2.08,0.804,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63427,NA,1.18,-0.012,1.464,0.648,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63428,NA,1.18,-0.18,0.344,0.94,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63429,NA,1.18,0.252,-0.576,0.584,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63430,NA,1.18,0.516,-1.484,0.26,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63431,NA,1.18,0.528,-1.092,0.056,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63432,NA,1.18,0.472,-0.372,0.128,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63433,NA,1.18,0.824,0.044,0.028,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63434,NA,1.18,1.14,0.224,0.38,"moving","Travelling","land","land","",NA
1,"1.moving",1,"1.Travelling",63435,NA,1.18,0.708,1.048,-0.244,"moving","Travelling","land","land","",NA
1,"1.in",2,"2.Other",63436,NA,1.15,0.284,0.676,-0.096,"in","Other","water","underwater","in",NA
1,"1.in",2,"2.Other",63437,NA,1.18,-0.192,0.184,0.2,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63438,NA,1.18,0.348,-0.392,0.064,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63439,NA,1.18,0.324,-0.596,-0.212,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63440,NA,1.18,0.02,-0.076,0.012,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63441,NA,1.18,-0.248,0.016,-0.064,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63442,NA,1.18,-0.12,0.068,0.02,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63443,NA,1.18,-1.584,-0.496,0.288,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63444,NA,1.18,-1.644,-0.212,0.532,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63445,NA,1.18,-1.264,0.064,0.952,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63446,NA,1.18,-1.188,0.096,1.38,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63447,NA,1.18,-1.036,0.144,1.532,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63448,NA,1.21,-0.684,0.212,1.68,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63449,NA,1.18,-0.312,-0.02,1.728,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63450,NA,1.43,-0.428,0.656,0.688,"in","Other","water","underwater","",NA
1,"1.in",2,"2.Other",63451,NA,1.28,0.144,0.316,0.72,"in","Other","water","underwater","",NA
