"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.still",1,"1.Resting","00:00:00.04","2016-08-09 15:25:55",1,1.004,0.1,0.208,"still","Resting","water","surface","still",2016-08-09 15:25:55
1,"1.still",1,"1.Resting","00:00:00.00","2016-08-09 15:25:55",1.03,0.972,0.104,0.188,"still","Resting","water","surface","",2016-08-09 15:25:55
1,"1.still",1,"1.Resting","8758","2016-08-09 15:25:55",1.06,0.976,0.128,0.364,"still","Resting","water","underwater","",2016-08-09 15:25:55
1,"1.still",1,"1.Resting","8759","2016-08-09 15:25:55",1.09,0.932,0.056,0.444,"still","Resting","water","underwater","",2016-08-09 15:25:55
1,"1.still",1,"1.Resting","8760","2016-08-09 15:25:55",1.12,0.992,-0.012,0.54,"still","Resting","water","underwater","",2016-08-09 15:25:55
1,"1.still",1,"1.Resting","8761","2016-08-09 15:25:55",1.09,1.06,-0.324,0.6,"still","Resting","water","underwater","",2016-08-09 15:25:55
1,"1.still",1,"1.Resting","8762","2016-08-09 15:25:55",1.12,0.784,-0.18,0.768,"still","Resting","water","underwater","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8763","2016-08-09 15:25:55",1.12,0.668,0.5,0.604,"fast","Travelling","water","underwater","fast",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8764","2016-08-09 15:25:55",1.03,0.848,1.3,0.224,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8765","2016-08-09 15:25:55",1,1.456,1.592,0.064,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8766","2016-08-09 15:25:55",0.93,1.384,1.084,-0.108,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8767","2016-08-09 15:25:55",0.81,1.524,1.052,-0.78,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8768","2016-08-09 15:25:55",0.75,1.4,0.116,-0.988,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8769","2016-08-09 15:25:55",0.71,1.14,-0.656,-0.692,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8770","2016-08-09 15:25:55",0.84,0.772,-0.328,-0.092,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8771","2016-08-09 15:25:55",0.81,-0.048,0.452,0.98,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8772","2016-08-09 15:25:55",0.81,0.412,0.656,1.308,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8773","2016-08-09 15:25:55",0.78,0.932,0.376,1.492,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8774","2016-08-09 15:25:55",0.75,0.724,1.188,1.056,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8775","2016-08-09 15:25:55",0.75,1.192,0.664,0.552,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8776","2016-08-09 15:25:55",0.75,0.788,0.648,0.164,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8777","2016-08-09 15:25:55",0.78,0.864,0.684,0.3,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8778","2016-08-09 15:25:55",0.75,1.228,0.212,0.052,"fast","Travelling","water","surface","",2016-08-09 15:25:55
1,"1.fast",2,"2.Travelling","8779","2016-08-09 15:25:56",0.75,0.8,-0.012,-0.26,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8780","2016-08-09 15:25:56",0.78,-0.128,0.072,0.032,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8781","2016-08-09 15:25:56",0.78,0.484,0.068,-0.136,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8782","2016-08-09 15:25:56",0.81,-0.016,0.276,-0.08,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8783","2016-08-09 15:25:56",0.81,-0.368,0.16,0.096,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8784","2016-08-09 15:25:56",0.84,-0.848,-0.076,0.504,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8785","2016-08-09 15:25:56",0.87,-0.916,-0.364,0.936,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8786","2016-08-09 15:25:56",0.93,-0.532,-0.596,1.184,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8787","2016-08-09 15:25:56",0.81,-0.356,-0.392,1.208,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8788","2016-08-09 15:25:56",0.78,-0.068,-0.364,1.26,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8789","2016-08-09 15:25:56",0.62,-0.04,-0.316,1.188,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8790","2016-08-09 15:25:56",0.53,-0.208,-0.208,0.96,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8791","2016-08-09 15:25:56",0.59,-0.528,-0.304,1.176,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8792","2016-08-09 15:25:56",0.62,-0.632,-0.028,1.056,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8793","2016-08-09 15:25:56",0.68,-0.304,0.248,1.1,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8794","2016-08-09 15:25:56",0.75,-0.328,0.308,1.172,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8795","2016-08-09 15:25:56",0.71,-0.228,0.508,0.888,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8796","2016-08-09 15:25:56",0.81,-0.368,0.624,0.972,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8797","2016-08-09 15:25:56",0.71,-0.276,0.444,0.744,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8798","2016-08-09 15:25:56",0.75,-0.168,0.472,0.88,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8799","2016-08-09 15:25:56",0.75,-0.088,0.472,0.972,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8800","2016-08-09 15:25:56",0.81,-0.132,0.46,1.116,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8801","2016-08-09 15:25:56",0.78,-0.124,0.368,1.12,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8802","2016-08-09 15:25:56",0.78,0,0.296,1.124,"fast","Travelling","water","surface","",2016-08-09 15:25:56
1,"1.fast",2,"2.Travelling","8803","2016-08-09 15:25:57",0.71,0.088,0.148,1.124,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8804","2016-08-09 15:25:57",0.71,0.02,0.116,0.948,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8805","2016-08-09 15:25:57",0.65,-0.176,0.06,0.876,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8806","2016-08-09 15:25:57",0.68,-0.28,0.088,0.8,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8807","2016-08-09 15:25:57",0.65,-0.344,0.028,0.976,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8808","2016-08-09 15:25:57",0.62,-0.292,-0.12,0.956,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8809","2016-08-09 15:25:57",0.59,-0.232,-0.176,0.94,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8810","2016-08-09 15:25:57",0.62,-0.244,-0.244,0.98,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8811","2016-08-09 15:25:57",0.59,-0.116,-0.22,1.08,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8812","2016-08-09 15:25:57",0.56,0.212,-0.292,0.908,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8813","2016-08-09 15:25:57",0.56,0.392,-0.304,0.972,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8814","2016-08-09 15:25:57",0.56,0.272,-0.296,0.904,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8815","2016-08-09 15:25:57",0.56,0.136,-0.38,0.832,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.fast",2,"2.Travelling","8816","2016-08-09 15:25:57",0.59,0.068,-0.448,0.816,"fast","Travelling","water","surface","",2016-08-09 15:25:57
1,"1.manipulation",3,"3.Foraging","8817","2016-08-09 15:25:57",0.59,0.264,-0.456,0.876,"manipulation","Foraging","water","surface","manipulation",2016-08-09 15:25:57
1,"1.manipulation",3,"3.Foraging","8818","2016-08-09 15:25:57",0.59,0.172,-0.288,0.76,"manipulation","Foraging","water","surface","",2016-08-09 15:25:57
1,"1.manipulation",3,"3.Foraging","8819","2016-08-09 15:25:57",0.62,0.236,-0.328,0.824,"manipulation","Foraging","water","surface","",2016-08-09 15:25:57
1,"1.manipulation",3,"3.Foraging","8820","2016-08-09 15:25:57",0.62,0.176,-0.22,0.904,"manipulation","Foraging","water","surface","",2016-08-09 15:25:57
1,"1.manipulation",3,"3.Foraging","8821","2016-08-09 15:25:57",0.62,0.104,0.012,0.996,"manipulation","Foraging","water","surface","",2016-08-09 15:25:57
1,"1.manipulation",3,"3.Foraging","8822","2016-08-09 15:25:57",0.62,-0.004,0.184,1.136,"manipulation","Foraging","water","surface","",2016-08-09 15:25:57
