"time","id","x","y","z","depth","number","behaviour_event","value","type_event","fps","behaviour","type","location","place","raw","date"
2016-08-16 16:21:10.58,1,0.808,0.016,0.564,0.78,1,"1.sitting",1,"1.Resting","00:00:00.04","sitting","Resting","land","land","sitting","2016-08-16 16:21:10.59"
2016-08-16 16:21:10.63,1,0.804,0.02,0.56,0.795,1,"1.sitting",1,"1.Resting","00:00:00.04","sitting","Resting","land","land","sitting","2016-08-16 16:21:10.59"
2016-08-16 16:21:10.68,1,0.792,0.03,0.544,0.795,1,"1.sitting",1,"1.Resting","18170","sitting","Resting","land","land","","2016-08-16 16:21:10.68"
2016-08-16 16:21:10.74,1,0.806,0.032,0.552,0.795,1,"1.sitting",1,"1.Resting","18171","sitting","Resting","land","land","","2016-08-16 16:21:10.72"
2016-08-16 16:21:10.78,1,0.804,0.032,0.574,0.81,1,"1.sitting",1,"1.Resting","18172","sitting","Resting","land","land","","2016-08-16 16:21:10.75"
2016-08-16 16:21:10.83,1,0.816,0.102,0.526,0.78,1,"1.sitting",1,"1.Resting","18174","sitting","Resting","land","land","","2016-08-16 16:21:10.83"
2016-08-16 16:21:10.88,1,0.822,0.082,0.544,0.795,1,"1.sitting",1,"1.Resting","18175","sitting","Resting","land","land","","2016-08-16 16:21:10.88"
2016-08-16 16:21:10.93,1,0.794,0.05,0.558,0.81,1,"1.sitting",1,"1.Resting","18176","sitting","Resting","land","land","","2016-08-16 16:21:10.92"
2016-08-16 16:21:10.99,1,0.77,0.02,0.554,0.795,1,"1.sitting",1,"1.Resting","18177","sitting","Resting","land","land","","2016-08-16 16:21:10.96"
2016-08-16 16:21:11.03,1,0.79,0.016,0.552,0.795,1,"1.sitting",1,"1.Resting","18179","sitting","Resting","land","land","","2016-08-16 16:21:11.03"
2016-08-16 16:21:11.08,1,0.796,0.028,0.56,0.78,1,"1.sitting",1,"1.Resting","18180","sitting","Resting","land","land","","2016-08-16 16:21:11.07"
2016-08-16 16:21:11.13,1,0.782,0.048,0.532,0.795,1,"1.sitting",1,"1.Resting","18181","sitting","Resting","land","land","","2016-08-16 16:21:11.11"
2016-08-16 16:21:11.18,1,0.782,0.048,0.506,0.81,1,"1.sitting",1,"1.Resting","18182","sitting","Resting","land","land","","2016-08-16 16:21:11.16"
2016-08-16 16:21:11.24,1,0.818,0.06,0.516,0.795,1,"1.sitting",1,"1.Resting","18183","sitting","Resting","land","land","","2016-08-16 16:21:11.20"
2016-08-16 16:21:11.28,1,0.826,0.124,0.516,0.795,1,"1.sitting",1,"1.Resting","18185","sitting","Resting","land","land","","2016-08-16 16:21:11.27"
2016-08-16 16:21:11.33,1,0.816,0.104,0.508,0.795,1,"1.sitting",1,"1.Resting","18186","sitting","Resting","land","land","","2016-08-16 16:21:11.31"
2016-08-16 16:21:11.38,1,0.81,0.078,0.508,0.81,1,"1.sitting",1,"1.Resting","18187","sitting","Resting","land","land","","2016-08-16 16:21:11.35"
2016-08-16 16:21:11.43,1,0.818,0.072,0.512,0.81,1,"1.sitting",1,"1.Resting","18188","sitting","Resting","land","land","","2016-08-16 16:21:11.40"
2016-08-16 16:21:11.49,1,0.828,0.078,0.516,0.81,1,"1.sitting",1,"1.Resting","18190","sitting","Resting","land","land","","2016-08-16 16:21:11.48"
2016-08-16 16:21:11.53,1,0.816,0.08,0.51,0.81,1,"1.sitting",1,"1.Resting","18191","sitting","Resting","land","land","","2016-08-16 16:21:11.51"
2016-08-16 16:21:11.58,1,0.812,0.074,0.506,0.81,1,"1.sitting",1,"1.Resting","18192","sitting","Resting","land","land","","2016-08-16 16:21:11.55"
2016-08-16 16:21:11.63,1,0.818,0.072,0.518,0.81,1,"1.sitting",1,"1.Resting","18193","sitting","Resting","land","land","","2016-08-16 16:21:11.59"
2016-08-16 16:21:11.68,1,0.812,0.08,0.532,0.795,1,"1.sitting",1,"1.Resting","18195","sitting","Resting","land","land","","2016-08-16 16:21:11.68"
2016-08-16 16:21:11.74,1,0.81,0.088,0.532,0.795,1,"1.sitting",1,"1.Resting","18196","sitting","Resting","land","land","","2016-08-16 16:21:11.72"
2016-08-16 16:21:11.78,1,0.81,0.09,0.53,0.81,1,"1.sitting",1,"1.Resting","18197","sitting","Resting","land","land","","2016-08-16 16:21:11.75"
