time,id,x,y,z,depth,number,behaviour_event,value,type_event,fps,behaviour,type,location,place,raw,date
11:42.0,1,-0.544,-0.492,0.492,3.06,1,1.slow,1,1.Travelling,00:00.1,slow,Travelling,water,underwater,slow,16:11:42.0
11:42.1,1,-0.57,-0.486,0.592,3.015,1,1.slow,1,1.Travelling,00:00.0,slow,Travelling,water,underwater,,16:11:42.1
11:42.1,1,-0.534,-0.486,0.65,3,1,1.slow,1,1.Travelling,10262,slow,Travelling,water,underwater,,16:11:42.1
11:42.2,1,-0.472,-0.48,0.674,2.98,1,1.slow,1,1.Travelling,10263,slow,Travelling,water,underwater,,16:11:42.2
11:42.2,1,-0.384,-0.49,0.728,2.98,1,1.slow,1,1.Travelling,10265,slow,Travelling,water,underwater,,16:11:42.2
11:42.3,1,-0.354,-0.514,0.72,2.945,1,1.slow,1,1.Travelling,10266,slow,Travelling,water,underwater,,16:11:42.3
11:42.3,1,-0.286,-0.54,0.688,2.93,1,1.slow,1,1.Travelling,10267,slow,Travelling,water,underwater,,16:11:42.3
11:42.4,1,-0.226,-0.566,0.66,2.93,1,1.slow,1,1.Travelling,10268,slow,Travelling,water,underwater,,16:11:42.4
11:42.4,1,-0.166,-0.618,0.658,2.9,1,1.slow,1,1.Travelling,10270,slow,Travelling,water,underwater,,16:11:42.4
11:42.5,1,-0.094,-0.642,0.658,2.885,1,1.slow,1,1.Travelling,10271,slow,Travelling,water,underwater,,16:11:42.5
11:42.5,1,0.034,-0.64,0.628,2.885,1,1.slow,1,1.Travelling,10272,slow,Travelling,water,underwater,,16:11:42.5
11:42.6,1,0.054,-0.63,0.638,2.87,1,1.slow,1,1.Travelling,10273,slow,Travelling,water,underwater,,16:11:42.6
11:42.6,1,0.162,-0.704,0.612,2.855,1,1.slow,1,1.Travelling,10275,slow,Travelling,water,underwater,,16:11:42.6
11:42.7,1,0.218,-0.64,0.64,2.84,1,1.slow,1,1.Travelling,10276,slow,Travelling,water,underwater,,16:11:42.7
11:42.7,1,0.252,-0.644,0.644,2.87,1,1.slow,1,1.Travelling,10277,slow,Travelling,water,underwater,,16:11:42.7
11:42.8,1,0.228,-0.672,0.636,2.855,1,1.slow,1,1.Travelling,10278,slow,Travelling,water,underwater,,16:11:42.8
11:42.8,1,0.296,-0.608,0.626,2.855,1,1.slow,1,1.Travelling,10280,slow,Travelling,water,underwater,,16:11:42.8
