"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.lying",1,"1.Resting","00:00:00.04","2016-08-16 09:15:02.25",0.71,-0.12,0.1,0.932,"lying","Resting","land","land","lying",2016-08-16 09:15:02.25
1,"1.lying",1,"1.Resting","00:00:00.00","2016-08-16 09:15:02.29",0.71,-0.124,0.092,0.944,"lying","Resting","land","land","",2016-08-16 09:15:02.29
1,"1.lying",1,"1.Resting","26712","2016-08-16 09:15:02.33",0.71,-0.164,0.112,0.944,"lying","Resting","land","land","",2016-08-16 09:15:02.33
1,"1.lying",1,"1.Resting","26713","2016-08-16 09:15:02.39",0.71,-0.16,0.112,0.964,"lying","Resting","land","land","",2016-08-16 09:15:02.39
1,"1.lying",1,"1.Resting","26714","2016-08-16 09:15:02.43",0.71,-0.188,0.064,0.944,"lying","Resting","land","land","",2016-08-16 09:15:02.43
1,"1.lying",1,"1.Resting","26715","2016-08-16 09:15:02.47",0.71,-0.18,0.108,0.928,"lying","Resting","land","land","",2016-08-16 09:15:02.47
1,"1.lying",1,"1.Resting","26716","2016-08-16 09:15:02.50",0.71,-0.156,0.124,0.924,"lying","Resting","land","land","",2016-08-16 09:15:02.50
1,"1.lying",1,"1.Resting","26717","2016-08-16 09:15:02.54",0.71,-0.14,0.1,0.948,"lying","Resting","land","land","",2016-08-16 09:15:02.54
1,"1.lying",1,"1.Resting","26718","2016-08-16 09:15:02.59",0.71,-0.108,0.072,0.944,"lying","Resting","land","land","",2016-08-16 09:15:02.59
1,"1.lying",1,"1.Resting","26719","2016-08-16 09:15:02.64",0.71,-0.092,0.056,0.944,"lying","Resting","land","land","",2016-08-16 09:15:02.64
1,"1.lying",1,"1.Resting","26720","2016-08-16 09:15:02.68",0.71,-0.092,0.052,0.928,"lying","Resting","land","land","",2016-08-16 09:15:02.68
1,"1.lying",1,"1.Resting","26721","2016-08-16 09:15:02.72",0.71,-0.056,0.072,0.912,"lying","Resting","land","land","",2016-08-16 09:15:02.72
1,"1.lying",1,"1.Resting","26722","2016-08-16 09:15:02.75",0.71,-0.036,0.092,0.924,"lying","Resting","land","land","",2016-08-16 09:15:02.75
1,"1.lying",1,"1.Resting","26723","2016-08-16 09:15:02.80",0.71,-0.04,0.132,0.944,"lying","Resting","land","land","",2016-08-16 09:15:02.80
1,"1.lying",1,"1.Resting","26724","2016-08-16 09:15:02.84",0.71,-0.052,0.152,0.96,"lying","Resting","land","land","",2016-08-16 09:15:02.84
1,"1.lying",1,"1.Resting","26725","2016-08-16 09:15:02.89",0.71,-0.012,0.172,0.976,"lying","Resting","land","land","",2016-08-16 09:15:02.89
1,"1.lying",1,"1.Resting","26726","2016-08-16 09:15:02.93",0.71,0.012,0.156,0.976,"lying","Resting","land","land","",2016-08-16 09:15:02.93
1,"1.lying",1,"1.Resting","26727","2016-08-16 09:15:02.97",0.71,0.056,0.196,1.024,"lying","Resting","land","land","",2016-08-16 09:15:02.97
1,"1.lying",1,"1.Resting","26728","2016-08-16 09:15:03.01",0.71,0.096,0.228,1,"lying","Resting","land","land","",2016-08-16 09:15:03.01
1,"1.lying",1,"1.Resting","26729","2016-08-16 09:15:03.05",0.71,0.104,0.248,0.984,"lying","Resting","land","land","",2016-08-16 09:15:03.05
1,"1.lying",1,"1.Resting","26730","2016-08-16 09:15:03.09",0.71,0.148,0.232,0.944,"lying","Resting","land","land","",2016-08-16 09:15:03.09
1,"1.lying",1,"1.Resting","26731","2016-08-16 09:15:03.14",0.71,0.208,0.224,0.904,"lying","Resting","land","land","",2016-08-16 09:15:03.14
1,"1.sitting",2,"2.Resting","26732","2016-08-16 09:15:03.18",0.71,0.296,0.248,0.9,"sitting","Resting","land","land","sitting",2016-08-16 09:15:03.18
1,"1.sitting",2,"2.Resting","26733","2016-08-16 09:15:03.23",0.71,0.392,0.24,0.848,"sitting","Resting","land","land","",2016-08-16 09:15:03.23
