"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date"
1,"1.moving",1,"1.Travelling","00:00:00.04","2016-08-16 13:22:17.50",0.62,0.124,1.008,1.324,"moving","Travelling",NA,NA,"moving",2016-08-16 13:22:17.50
1,"1.moving",1,"1.Travelling","00:00:00.00","2016-08-16 13:22:17.53",0.53,0.016,1.292,0.992,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.53
1,"1.moving",1,"1.Travelling","25014","2016-08-16 13:22:17.57",0.46,0.04,0.668,0.372,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.57
1,"1.moving",1,"1.Travelling","25015","2016-08-16 13:22:17.63",0.5,0.328,0.576,0.228,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.63
1,"1.moving",1,"1.Travelling","25016","2016-08-16 13:22:17.67",0.53,0.532,0.544,0.488,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.67
1,"1.moving",1,"1.Travelling","25017","2016-08-16 13:22:17.71",0.56,0.456,0.496,0.776,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.71
1,"1.moving",1,"1.Travelling","25018","2016-08-16 13:22:17.75",0.53,0.252,0.724,0.712,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.75
1,"1.moving",1,"1.Travelling","25019","2016-08-16 13:22:17.78",0.56,0.172,0.804,0.608,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.78
1,"1.moving",1,"1.Travelling","25020","2016-08-16 13:22:17.83",0.56,0.108,0.9,0.46,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.83
1,"1.moving",1,"1.Travelling","25021","2016-08-16 13:22:17.88",0.56,0.076,0.888,0.376,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.88
1,"1.moving",1,"1.Travelling","25022","2016-08-16 13:22:17.92",0.56,-0.048,0.984,0.26,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.92
1,"1.moving",1,"1.Travelling","25023","2016-08-16 13:22:17.96",0.56,-0.052,1.052,0.288,"moving","Travelling",NA,NA,"",2016-08-16 13:22:17.96
1,"1.moving",1,"1.Travelling","25024","2016-08-16 13:22:18.00",0.59,0.048,1.136,0.368,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.00
1,"1.moving",1,"1.Travelling","25025","2016-08-16 13:22:18.04",0.59,0.124,1.132,0.468,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.04
1,"1.moving",1,"1.Travelling","25026","2016-08-16 13:22:18.08",0.56,0.128,1.172,0.264,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.08
1,"1.moving",1,"1.Travelling","25027","2016-08-16 13:22:18.13",0.56,0.192,1.1,0.264,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.13
1,"1.moving",1,"1.Travelling","25028","2016-08-16 13:22:18.17",0.56,0.236,1.004,0.22,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.17
1,"1.moving",1,"1.Travelling","25029","2016-08-16 13:22:18.21",0.56,0.336,0.832,0.304,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.21
1,"1.moving",1,"1.Travelling","25030","2016-08-16 13:22:18.25",0.53,0.396,0.728,0.176,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.25
1,"1.moving",1,"1.Travelling","25031","2016-08-16 13:22:18.29",0.53,0.472,0.784,0.088,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.29
1,"1.moving",1,"1.Travelling","25032","2016-08-16 13:22:18.33",0.56,0.536,0.844,0.264,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.33
1,"1.moving",1,"1.Travelling","25033","2016-08-16 13:22:18.38",0.56,0.308,1.036,0.252,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.38
1,"1.moving",1,"1.Travelling","25034","2016-08-16 13:22:18.42",0.53,0.276,1.052,0.164,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.42
1,"1.moving",1,"1.Travelling","25035","2016-08-16 13:22:18.47",0.53,0.276,1.036,0.18,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.47
1,"1.moving",1,"1.Travelling","25036","2016-08-16 13:22:18.50",0.53,0.348,0.952,0.308,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.50
1,"1.moving",1,"1.Travelling","25037","2016-08-16 13:22:18.54",0.5,0.216,0.932,0.304,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.54
1,"1.moving",1,"1.Travelling","25038","2016-08-16 13:22:18.58",0.5,0.136,0.968,0.324,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.58
1,"1.moving",1,"1.Travelling","25039","2016-08-16 13:22:18.63",0.5,0.096,0.82,0.34,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.63
1,"1.moving",1,"1.Travelling","25040","2016-08-16 13:22:18.68",0.5,-0.004,0.82,0.276,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.68
1,"1.moving",1,"1.Travelling","25041","2016-08-16 13:22:18.72",0.5,0.008,0.892,0.24,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.72
1,"1.moving",1,"1.Travelling","25042","2016-08-16 13:22:18.75",0.5,0.068,0.948,0.196,"moving","Travelling",NA,NA,"",2016-08-16 13:22:18.75
